,key,PR
0,612,0.040485428999999996
1,39529,0.041149887999999996
2,629,0.040959302
3,39451,0.044174965
4,631,0.040485428999999996
5,633,0.04675408
6,634,0.042927473
7,39334,0.043683683
8,636,0.050332859
9,39579,0.055475892
10,39594,0.042716988
11,642,0.052520113
12,645,0.067430546
13,39587,0.084779599
14,656,0.040485428999999996
15,44208,0.04370784900000001
16,658,0.040485428999999996
19,659,0.040485428999999996
20,39179,0.050856715
21,668,0.045273769000000005
22,39280,0.057588442000000004
23,674,0.040485428999999996
24,947,0.048282577
25,695,0.040485428999999996
27,701,0.041373977
28,39569,0.047498677999999996
29,708,0.044446522
30,39224,0.051623979
31,724,0.040485428999999996
32,39294,0.049799265
33,725,0.040485428999999996
34,39193,0.050764747
35,727,0.040485428999999996
37,728,0.054230539
38,39212,0.23684563
39,732,0.07036353599999999
40,39251,0.047698789000000005
41,39295,0.042222699
42,739,0.040485428999999996
43,39138,0.047333552
44,753,0.040485428999999996
45,39277,0.061131758
46,757,0.040485428999999996
47,39247,0.067648559
48,758,0.040485428999999996
49,39270,0.067150121
50,767,0.041144242000000004
51,39561,0.051021030999999994
52,768,0.058410832999999995
53,39321,0.049717099
54,769,0.055429884000000006
55,39189,0.044615037
56,776,0.040757955
57,59410,0.045919983
59,779,0.044935885999999994
60,39402,0.049725560999999995
61,788,0.040485428999999996
62,39151,0.073707085
63,793,0.040485428999999996
64,39232,0.040974495
65,795,0.06191930599999999
66,39427,0.078803257
67,800,0.040936108
68,39405,0.055478558
69,815,0.040485428999999996
70,78004,0.04235985
71,819,0.058353012999999995
72,14601,0.058244254
73,820,0.055051162
75,39199,0.055370441
76,828,0.040485428999999996
77,39474,0.042893222
78,831,0.042761682
79,39158,0.048908067
80,832,0.05054830900000001
81,836,0.040485428999999996
82,39527,0.045303679000000006
83,839,0.057294778
84,39542,0.054778722
85,842,0.0517753
86,39506,0.06881174400000001
87,845,0.04278408400000001
88,39543,0.046981981
89,852,0.040485428999999996
91,856,0.040994425
92,39554,0.052257195
93,39135,0.058393735
94,857,0.040485428999999996
95,862,0.051537578
96,39532,0.050879867
