key,PR
233,0.040415224
237,0.040415224
238,0.040415224
240,0.040415224
241,0.040415224
244,0.040415224
247,0.040415224
275,0.040415224
293,0.040415224
299,0.040415224
301,0.040415224
317,0.040415224
369,0.040415224
378,0.040415224
379,0.040415224
382,0.040415224
383,0.040415224
386,0.040415224
395,0.040415224
404,0.040415224
409,0.040415224
411,0.040415224
428,0.040415224
430,0.040415224
434,0.040415224
439,0.040415224
440,0.040415224
446,0.040415224
461,0.040415224
464,0.040415224
493,0.040415224
496,0.040415224
497,0.040415224
505,0.040415224
510,0.040415224
515,0.040415224
525,0.040415224
531,0.040415224
534,0.040415224
546,0.040415224
555,0.040415224
556,0.040415224
565,0.040415224
567,0.040415224
580,0.040415224
590,0.040415224
600,0.040415224
611,0.040415224
617,0.040415224
618,0.040415224
625,0.040415224
630,0.040415224
641,0.040415224
647,0.040415224
648,0.040415224
650,0.040415224
655,0.040415224
664,0.040415224
685,0.040415224
686,0.040415224
689,0.040415224
697,0.040415224
698,0.040415224
704,0.040415224
712,0.040415224
716,0.040415224
719,0.040415224
720,0.040415224
733,0.040415224
741,0.040415224
742,0.040415224
748,0.040415224
761,0.040415224
763,0.040415224
773,0.040415224
781,0.040415224
782,0.040415224
789,0.040415224
790,0.040415224
796,0.040415224
798,0.040415224
799,0.040415224
809,0.040415224
812,0.040415224
816,0.040415224
823,0.040415224
827,0.040415224
830,0.040415224
835,0.040415224
838,0.040415224
844,0.040415224
846,0.040415224
848,0.040415224
850,0.040415224
109816,0.04966485
860,0.040415224
863,0.040415224
865,0.040415224
866,0.040415224
870,0.040415224
876,0.040415224
878,0.040415224
880,0.040415224
892,0.040415224
903,0.040415224
912,0.040415224
915,0.040415224
919,0.040415224
921,0.040415224
928,0.040415224
933,0.040415224
938,0.040415224
940,0.040415224
956,0.040415224
958,0.040415224
972,0.040415224
975,0.040415224
979,0.040415224
982,0.040415224
983,0.040415224
984,0.040415224
985,0.040415224
986,0.040415224
989,0.040415224
995,0.040415224
999,0.040415224
1002,0.040415224
1014,0.040415224
1018,0.040415224
1023,0.040415224
1025,0.040415224
1026,0.040415224
1027,0.040415224
1035,0.040415224
1037,0.040415224
1042,0.040415224
1045,0.040415224
1046,0.040415224
1049,0.040415224
1050,0.040415224
1051,0.040415224
1052,0.040415224
1054,0.040415224
1056,0.040415224
1058,0.040415224
1061,0.040415224
1063,0.040415224
1065,0.040415224
1067,0.040415224
1069,0.040415224
1070,0.040415224
1074,0.040415224
1081,0.040415224
1085,0.040415224
1088,0.040415224
1094,0.040415224
1098,0.040415224
1099,0.040415224
1106,0.040415224
1115,0.040415224
1129,0.040415224
1138,0.040415224
1142,0.040415224
1143,0.040415224
1145,0.040415224
1154,0.040415224
1156,0.040415224
1158,0.040415224
1166,0.040415224
1167,0.040415224
1177,0.040415224
1182,0.040415224
1188,0.040415224
1190,0.040415224
1193,0.040415224
1195,0.040415224
1197,0.040415224
1205,0.040415224
1209,0.040415224
1217,0.040415224
1229,0.040415224
1236,0.040415224
1238,0.040415224
1240,0.040415224
1250,0.040415224
1255,0.040415224
1257,0.040415224
1260,0.040415224
1262,0.040415224
1263,0.040415224
1264,0.040415224
1268,0.040415224
1269,0.040415224
1278,0.040415224
1280,0.040415224
1289,0.040415224
1290,0.040415224
1294,0.040415224
1305,0.040415224
1309,0.040415224
1317,0.040415224
1320,0.040415224
1323,0.040415224
1324,0.040415224
1325,0.040415224
1330,0.040415224
1331,0.040415224
1346,0.040415224
1347,0.040415224
1351,0.040415224
1356,0.040415224
1360,0.040415224
1361,0.040415224
1364,0.040415224
1366,0.040415224
1373,0.040415224
1374,0.040415224
1376,0.040415224
1380,0.040415224
1382,0.040415224
1387,0.040415224
1388,0.040415224
1394,0.040415224
1395,0.040415224
1396,0.040415224
1401,0.040415224
1403,0.040415224
1406,0.040415224
1407,0.040415224
1417,0.040415224
1419,0.040415224
1420,0.040415224
1424,0.040415224
1428,0.040415224
1431,0.040415224
1433,0.040415224
1434,0.040415224
1435,0.040415224
1437,0.040415224
1439,0.040415224
1440,0.040415224
1444,0.040415224
1445,0.040415224
1449,0.040415224
1455,0.040415224
1457,0.040415224
1460,0.040415224
1464,0.040415224
1467,0.040415224
1470,0.040415224
1476,0.040415224
1481,0.040415224
1484,0.040415224
1485,0.040415224
1486,0.040415224
1492,0.040415224
1499,0.040415224
1500,0.040415224
1502,0.040415224
1504,0.040415224
1505,0.040415224
1509,0.040415224
1511,0.040415224
1512,0.040415224
1513,0.040415224
1527,0.040415224
1530,0.040415224
1537,0.040415224
1540,0.040415224
1544,0.040415224
1545,0.040415224
1546,0.040415224
1552,0.040415224
1558,0.040415224
1564,0.040415224
1568,0.040415224
1569,0.040415224
1571,0.040415224
1578,0.040415224
1582,0.040415224
1583,0.040415224
1586,0.040415224
1588,0.040415224
1597,0.040415224
1598,0.040415224
1602,0.040415224
1608,0.040415224
1611,0.040415224
1612,0.040415224
1619,0.040415224
1620,0.040415224
1624,0.040415224
1625,0.040415224
1626,0.040415224
1627,0.040415224
1629,0.040415224
1630,0.040415224
1635,0.040415224
1638,0.040415224
1642,0.040415224
1643,0.040415224
1656,0.040415224
1660,0.040415224
1667,0.040415224
1673,0.040415224
1675,0.040415224
1676,0.040415224
1683,0.040415224
1684,0.040415224
1688,0.040415224
1689,0.040415224
1691,0.040415224
1693,0.040415224
1700,0.040415224
8800,0.040415224
8802,0.040415224
8822,0.040415224
8830,0.040415224
8834,0.040415224
8860,0.040415224
8881,0.040415224
8897,0.040415224
8899,0.040415224
8907,0.040415224
8930,0.040415224
8961,0.040415224
8962,0.040415224
8999,0.040415224
9001,0.040415224
9031,0.040415224
9055,0.040415224
9082,0.040415224
9114,0.040415224
9132,0.040415224
9138,0.040415224
9144,0.040415224
9148,0.040415224
9149,0.040415224
9169,0.040415224
9184,0.040415224
9226,0.040415224
9229,0.040415224
9237,0.040415224
9258,0.040415224
9269,0.040415224
9278,0.040415224
9280,0.040415224
9294,0.040415224
9298,0.040415224
9309,0.040415224
9314,0.040415224
9323,0.040415224
9325,0.040415224
9333,0.040415224
9334,0.040415224
9346,0.040415224
9356,0.040415224
9359,0.040415224
9379,0.040415224
9382,0.040415224
9396,0.040415224
9399,0.040415224
9406,0.040415224
9437,0.040415224
9438,0.040415224
9442,0.040415224
9448,0.040415224
9449,0.040415224
9454,0.040415224
9460,0.040415224
9469,0.040415224
9492,0.040415224
9509,0.040415224
9520,0.040415224
9543,0.040415224
9561,0.040415224
9570,0.040415224
9587,0.040415224
9605,0.040415224
9616,0.040415224
9624,0.040415224
9633,0.040415224
9634,0.040415224
9636,0.040415224
9639,0.040415224
9655,0.040415224
9659,0.040415224
9664,0.040415224
9674,0.040415224
9680,0.040415224
9685,0.040415224
9691,0.040415224
9692,0.040415224
9693,0.040415224
9705,0.040415224
9725,0.040415224
9768,0.040415224
9777,0.040415224
9790,0.040415224
9793,0.040415224
9805,0.040415224
9809,0.040415224
9819,0.040415224
9822,0.040415224
9823,0.040415224
9826,0.040415224
9861,0.040415224
9865,0.040415224
9880,0.040415224
9881,0.040415224
9893,0.040415224
9901,0.040415224
9917,0.040415224
9922,0.040415224
9925,0.040415224
9928,0.040415224
9934,0.040415224
9953,0.040415224
9965,0.040415224
9966,0.040415224
9976,0.040415224
9991,0.040415224
10012,0.040415224
10013,0.040415224
14455,0.040415224
14463,0.040415224
14498,0.040415224
14504,0.040415224
14526,0.040415224
14529,0.040415224
14530,0.040415224
14536,0.040415224
14548,0.040415224
14550,0.040415224
14554,0.040415224
14572,0.040415224
14577,0.040415224
14578,0.040415224
14586,0.040415224
14589,0.040415224
14622,0.040415224
14623,0.040415224
14624,0.040415224
14634,0.040415224
14641,0.040415224
14663,0.040415224
14672,0.040415224
14680,0.040415224
14681,0.040415224
14686,0.040415224
14693,0.040415224
14706,0.040415224
14713,0.040415224
14723,0.040415224
14726,0.040415224
14737,0.040415224
14753,0.040415224
14756,0.040415224
14771,0.040415224
14775,0.040415224
14778,0.040415224
14779,0.040415224
14789,0.040415224
14793,0.040415224
14810,0.040415224
14811,0.040415224
14815,0.040415224
14816,0.040415224
14819,0.040415224
14828,0.040415224
14831,0.040415224
14833,0.040415224
14835,0.040415224
14841,0.040415224
14844,0.040415224
14848,0.040415224
14885,0.040415224
14897,0.040415224
14901,0.040415224
14902,0.040415224
14906,0.040415224
14925,0.040415224
14940,0.040415224
14953,0.040415224
14959,0.040415224
14967,0.040415224
14975,0.040415224
14982,0.040415224
14989,0.040415224
14997,0.040415224
14999,0.040415224
15002,0.040415224
15013,0.040415224
15015,0.040415224
15016,0.040415224
15017,0.040415224
15021,0.040415224
15031,0.040415224
15032,0.040415224
15036,0.040415224
15037,0.040415224
15042,0.040415224
15046,0.040415224
15049,0.040415224
15051,0.040415224
15053,0.040415224
15057,0.040415224
15058,0.040415224
15091,0.040415224
15105,0.040415224
15135,0.040415224
15146,0.040415224
15154,0.040415224
15157,0.040415224
15160,0.040415224
15183,0.040415224
15185,0.040415224
15192,0.040415224
15195,0.040415224
15197,0.040415224
15200,0.040415224
15201,0.040415224
15220,0.040415224
15222,0.040415224
15224,0.040415224
15229,0.040415224
15235,0.040415224
15236,0.040415224
15239,0.040415224
15240,0.040415224
15242,0.040415224
15257,0.040415224
15259,0.040415224
15263,0.040415224
15265,0.040415224
15270,0.040415224
15273,0.040415224
15277,0.040415224
15278,0.040415224
15298,0.040415224
15299,0.040415224
15300,0.040415224
15306,0.040415224
15310,0.040415224
15313,0.040415224
15330,0.040415224
15331,0.040415224
15333,0.040415224
15350,0.040415224
15353,0.040415224
15361,0.040415224
15367,0.040415224
15381,0.040415224
15400,0.040415224
15419,0.040415224
15433,0.040415224
15435,0.040415224
15438,0.040415224
15458,0.040415224
15468,0.040415224
15473,0.040415224
15481,0.040415224
15488,0.040415224
15490,0.040415224
15497,0.040415224
15507,0.040415224
15510,0.040415224
15515,0.040415224
15517,0.040415224
15518,0.040415224
15519,0.040415224
15524,0.040415224
15526,0.040415224
15527,0.040415224
15530,0.040415224
15533,0.040415224
15538,0.040415224
15540,0.040415224
15541,0.040415224
15542,0.040415224
15546,0.040415224
15549,0.040415224
15550,0.040415224
15551,0.040415224
15556,0.040415224
15558,0.040415224
15560,0.040415224
15576,0.040415224
15587,0.040415224
15596,0.040415224
15603,0.040415224
15606,0.040415224
15623,0.040415224
15630,0.040415224
15634,0.040415224
15636,0.040415224
15639,0.040415224
15644,0.040415224
15646,0.040415224
15658,0.040415224
15661,0.040415224
15662,0.040415224
15680,0.040415224
15682,0.040415224
15683,0.040415224
15686,0.040415224
15691,0.040415224
15693,0.040415224
15698,0.040415224
20241,0.040415224
20251,0.040415224
20264,0.040415224
20273,0.040415224
20281,0.040415224
100506,0.042721335
20289,0.040415224
20299,0.040415224
20310,0.040415224
20322,0.040415224
20331,0.040415224
20339,0.040415224
20348,0.040415224
20362,0.040415224
20369,0.040415224
20370,0.040415224
20390,0.040415224
20413,0.040415224
20418,0.040415224
20461,0.040415224
20465,0.040415224
20468,0.040415224
20471,0.040415224
20506,0.040415224
20520,0.040415224
20521,0.040415224
20523,0.040415224
20549,0.040415224
20558,0.040415224
20559,0.040415224
20566,0.040415224
20573,0.040415224
20577,0.040415224
20583,0.040415224
20587,0.040415224
20592,0.040415224
20597,0.040415224
20606,0.040415224
20610,0.040415224
20628,0.040415224
20634,0.040415224
20660,0.040415224
20664,0.040415224
20671,0.040415224
20687,0.040415224
20720,0.040415224
20733,0.040415224
20759,0.040415224
20762,0.040415224
20796,0.040415224
20816,0.040415224
20823,0.040415224
20830,0.040415224
20838,0.040415224
20843,0.040415224
20854,0.040415224
20858,0.040415224
20866,0.040415224
20884,0.040415224
20935,0.040415224
20943,0.040415224
20962,0.040415224
20968,0.040415224
20984,0.040415224
20990,0.040415224
20994,0.040415224
21007,0.040415224
21008,0.040415224
21012,0.040415224
21016,0.040415224
21021,0.040415224
21038,0.040415224
21043,0.040415224
21065,0.040415224
21072,0.040415224
21073,0.040415224
21083,0.040415224
21091,0.040415224
21094,0.040415224
21098,0.040415224
21105,0.040415224
21107,0.040415224
21114,0.040415224
21117,0.040415224
21124,0.040415224
21125,0.040415224
21128,0.040415224
21137,0.040415224
21148,0.040415224
21149,0.040415224
21150,0.040415224
21153,0.040415224
21162,0.040415224
21168,0.040415224
21171,0.040415224
21185,0.040415224
21188,0.040415224
21204,0.040415224
21206,0.040415224
21210,0.040415224
21212,0.040415224
21223,0.040415224
21226,0.040415224
21233,0.040415224
21240,0.040415224
21246,0.040415224
21247,0.040415224
21249,0.040415224
21252,0.040415224
21253,0.040415224
21254,0.040415224
21260,0.040415224
21266,0.040415224
21272,0.040415224
21286,0.040415224
21290,0.040415224
21292,0.040415224
21294,0.040415224
21295,0.040415224
21303,0.040415224
21305,0.040415224
21306,0.040415224
21316,0.040415224
21317,0.040415224
21318,0.040415224
21320,0.040415224
21329,0.040415224
21333,0.040415224
21334,0.040415224
21335,0.040415224
21353,0.040415224
21356,0.040415224
21357,0.040415224
21370,0.040415224
21373,0.040415224
21384,0.040415224
21387,0.040415224
21409,0.040415224
21413,0.040415224
21417,0.040415224
21435,0.040415224
21483,0.040415224
21494,0.040415224
21496,0.040415224
21503,0.040415224
21505,0.040415224
21507,0.040415224
21519,0.040415224
21532,0.040415224
21536,0.040415224
21540,0.040415224
21553,0.040415224
21555,0.040415224
21560,0.040415224
21565,0.040415224
21590,0.040415224
21612,0.040415224
21613,0.040415224
21630,0.040415224
21638,0.040415224
21643,0.040415224
21644,0.040415224
21645,0.040415224
21650,0.040415224
21652,0.040415224
21665,0.040415224
21668,0.040415224
21675,0.040415224
21681,0.040415224
21682,0.040415224
21696,0.040415224
21701,0.040415224
21723,0.040415224
21725,0.040415224
21731,0.040415224
21737,0.040415224
21739,0.040415224
21742,0.040415224
21743,0.040415224
21769,0.040415224
21770,0.040415224
21772,0.040415224
21773,0.040415224
21779,0.040415224
21783,0.040415224
21784,0.040415224
21786,0.040415224
21788,0.040415224
21790,0.040415224
21794,0.040415224
21795,0.040415224
21797,0.040415224
21798,0.040415224
21809,0.040415224
21810,0.040415224
21811,0.040415224
21817,0.040415224
21818,0.040415224
21820,0.040415224
21825,0.040415224
21842,0.040415224
21845,0.040415224
21848,0.040415224
21851,0.040415224
