,key,PR
0,2597,0.044068548
1,44731,0.09913365199999999
2,2599,0.088482175
3,2605,0.040771364
4,2604,0.062294055
5,2607,0.038743827
7,2617,0.074854895
8,35802,0.201855793
9,2648,0.046502869
10,99453,0.045590105
11,2649,0.043996428
12,59973,0.051517626
13,2662,0.038743827
14,35777,0.047034502
15,2689,0.038743827
16,81477,0.043923248
17,81310,0.041479721000000004
18,2694,0.039782303
19,2716,0.056540673
20,110483,0.15453261199999999
21,2723,0.038976726
22,2735,0.056489194000000006
23,35763,0.061462460999999996
24,2743,0.038743827
25,105848,0.044346192
26,2756,0.040145905
27,2747,0.039295064
28,2772,0.041708212
29,105037,0.044761588
30,2775,0.038743827
31,2782,0.046391824000000005
32,2781,0.07045713299999999
33,2790,0.038743827
34,89598,0.062433727
35,2815,0.040215706000000004
36,2705,0.042365202000000005
37,2834,0.038743827
38,2696,0.038743827
39,2835,0.038743827
40,2796,0.046482552999999996
41,89485,0.056307235
42,2869,0.038743827
43,2878,0.038743827
44,2880,0.040074953999999996
45,2884,0.038743827
46,60025,0.046412511
47,66439,0.041176669
48,2891,0.038743827
49,2894,0.038859057
50,2897,0.038743827
51,2686,0.038743827
52,2912,0.038743827
53,2922,0.03897205
54,60005,0.105087076
55,2927,0.038743827
57,2931,0.039952065
58,2909,0.05186109
60,16621,0.047328902
64,10947,0.613735076
65,46484,0.11916350099999999
66,10720,0.532970378
67,10985,4.865684078
69,2748,0.063980626
73,24378,0.20283391
74,24812,0.058612744
75,11066,0.070306655
76,10812,0.048357251
77,10969,0.04380432099999999
78,10805,0.046379382000000004
80,35901,0.125807358
83,92050,0.08619658300000001
84,35860,0.075486397
86,44685,0.115539354
88,99440,0.190830895
89,10769,0.073975393
91,99611,0.394499036
93,46535,0.04271375400000001
95,10753,0.13659886300000001
96,43457,0.11863609300000001
98,24373,0.044107928
99,35866,0.040886531000000004
101,35929,0.05410659
104,99634,0.094436351
106,46451,0.162405985
108,2666,0.046116347
109,11020,0.087728919
111,24476,0.081971728
112,10748,0.039120156
113,10764,0.084797858
114,31389,0.137828204
115,99438,0.405499709
116,2602,0.039881735
117,31565,0.339499786
119,11031,0.149786886
121,2651,0.06686853
123,2724,0.044218227
128,16660,0.053944578
130,10761,0.060736570999999996
132,46522,1.603114379
133,16731,0.318758221
134,16778,0.086748819
135,107205,0.041183229
137,46580,0.04203441
138,46550,0.055690288
139,89473,0.056144375999999996
142,31227,0.12123421
143,16757,0.079168506
145,46538,0.080515104
146,89437,0.082753036
149,89560,0.820785435
150,10721,0.149903054
152,10882,0.162677317
154,46477,0.039617444
156,16632,0.044044146
157,89688,0.057355922999999996
160,46598,0.062609993
161,16813,0.067865375
162,46489,0.167456095
163,46528,0.330643717
164,16767,0.044015575999999994
165,46490,0.27002002
167,35790,0.124131818
168,11007,0.170000302
169,35828,0.194670242
170,46463,0.043471023
172,99591,0.076721215
174,99521,0.042380613
175,10922,0.046570007999999996
177,105060,0.03901139
179,31757,0.049700811
180,105034,0.05155595
181,2673,0.067862251
182,35896,0.045027369000000005
185,10936,0.062180444
186,35841,0.041836086
188,11034,0.046896899000000006
189,36026,0.042399850999999995
191,35826,0.0478675
193,2624,0.039000242000000004
195,35977,0.04674439
197,35898,0.04994559
199,55989,0.074523683
201,2693,0.04854007900000001
202,35967,0.048953022
203,115087,0.055752634
205,35792,0.224639255
206,105035,0.066579166
209,35921,0.252686085
210,10881,0.05108811
211,10783,0.06110422099999999
212,59969,0.12121722300000001
214,35804,0.048296494
216,35756,0.069934258
