,Unnamed: 0,key,PR
6104,6104,98422,0.056220587
6107,6107,98273,0.048070278
6116,6116,98373,0.059497163
6127,6127,20188,0.048512377
6129,6129,19949,0.04704283
6137,6137,121712,0.08831501
6153,6153,121610,0.08827101
6155,6155,121562,0.04469024
6161,6161,98401,0.055961885
6165,6165,20180,0.06733189
6168,6168,121642,0.042097262999999996
6170,6170,92427,0.06805041
6177,6177,121791,0.06441132
6179,6179,92348,0.04071157
6187,6187,121597,0.06135613
6190,6190,19927,0.056784097
6192,6192,121641,0.044082493
6197,6197,20106,0.056262966
6201,6201,92369,0.045393847
6205,6205,121606,0.042414173
6214,6214,121574,0.06260502
6220,6220,8600,0.04277443
6225,6225,98366,0.04124907
6227,6227,20107,0.05712644
6230,6230,121699,0.04995498
6233,6233,121726,0.047732286
6238,6238,20186,0.04528134
6242,6242,98361,0.12060279
6248,6248,19969,0.063884445
6262,6262,121788,0.046801336
6267,6267,20192,0.068256006
6268,6268,20219,0.040803544
6272,6272,92380,0.05584211
6277,6277,121671,0.07115007
6279,6279,92388,0.05653555
6281,6281,19931,0.09395060000000001
6282,6282,19958,0.05207171
6291,6291,121774,0.08917222
6296,6296,8756,0.05395366
6301,6301,20048,0.051339197999999996
6305,6305,20027,0.04114901
6313,6313,100673,0.050240334000000005
6315,6315,100658,0.062192738
6320,6320,100675,0.074450284
6330,6330,100692,0.047148444000000005
6341,6341,121786,0.04115806
6347,6347,100671,0.04314869599999999
6348,6348,20013,0.04066355
6354,6354,98415,0.060666285
6358,6358,92368,0.04814847
6361,6361,20076,0.06201986599999999
6363,6363,20181,0.07124585
6383,6383,121743,0.07310655
6389,6389,59357,0.055907525
6391,6391,19977,0.04591763
6394,6394,20059,0.05988892
6416,6416,20038,0.06944022
6426,6426,19994,0.048346426
6430,6430,121624,0.04263601
6432,6432,92363,0.049168717
6434,6434,20151,0.04884284
6444,6444,20185,0.041147883999999996
6452,6452,20158,0.07515583
6457,6457,39088,0.045686997
6459,6459,98414,0.044303406
6466,6466,44059,0.056010015
6470,6470,19997,0.051514167
6472,6472,20023,0.110882215
6487,6487,98365,0.044035766
6524,6524,121617,0.088625215
6527,6527,121729,0.04672008
6529,6529,121564,0.0467832
6536,6536,121573,0.046589597999999996
6544,6544,20050,0.046931107
6558,6558,106419,0.048071995
6559,6559,121556,0.046514004000000005
6562,6562,19947,0.053525887
6566,6566,121638,0.045718245
6569,6569,20105,0.042869773
6570,6570,19961,0.06744297
6587,6587,92358,0.04161208
6590,6590,104676,0.057710255999999995
6592,6592,121625,0.06741323
6603,6603,121561,0.07563746
6620,6620,121763,0.0439108
6621,6621,20178,0.07714467
6633,6633,20117,0.041705325
6640,6640,98405,0.049389653
6642,6642,98362,0.055468377
6654,6654,121755,0.07208750400000001
6662,6662,39027,0.045259044000000005
6675,6675,31191,0.040773172
6679,6679,101792,0.079442695
6692,6692,20025,0.05611196
6697,6697,92428,0.043684702
6706,6706,98421,0.046441487999999996
6713,6713,98391,0.07167072
6719,6719,121740,0.08254153
6727,6727,121683,0.040415224
6742,6742,121664,0.062310204
6745,6745,19960,0.068313085
6753,6753,98276,0.07708291
6773,6773,31179,0.04637576
6780,6780,19996,0.056298445999999995
6789,6789,98256,0.08177092
6799,6799,98341,0.040415224
6810,6810,10,0.041979987
6813,6813,44025,0.06073499
6815,6815,44002,0.04269335
6870,6870,100640,0.084514156
6885,6885,19929,0.042956952
6918,6918,121785,0.041775763
6922,6922,20211,0.05019221
6929,6929,121668,0.042562407000000003
6934,6934,98260,0.043425754000000004
6946,6946,20148,0.08841468
6967,6967,98431,0.04524821
6974,6974,98370,0.04268627
7002,7002,121649,0.13160998
7010,7010,100665,0.041277114
7017,7017,98416,0.043884873
7036,7036,98324,0.049919613
7038,7038,98384,0.048041966
7089,7089,92391,0.04697841
7113,7113,92414,0.04382581
7140,7140,92346,0.04976751
7193,7193,98333,0.04474155
7250,7250,20051,0.044237955999999995
7271,7271,98424,0.041497297999999995
7285,7285,20097,0.042790532
7293,7293,121620,0.06633281
7296,7296,98261,0.08784376
7303,7303,98420,0.041182313
7307,7307,100639,0.055957165
7324,7324,101757,0.097356014
7407,7407,121657,0.045440815
7420,7420,121792,0.04670996
7433,7433,19962,0.046342887
7450,7450,98340,0.050127205
7453,7453,20194,0.052807968
7467,7467,20071,0.07132050000000001
7487,7487,19985,0.061750703
7493,7493,20153,0.04379142
7508,7508,20127,0.048331182
7521,7521,92419,0.044615882999999995
7537,7537,121604,0.04115212
7540,7540,20218,0.07130133
7560,7560,121669,0.040780168
7567,7567,92424,0.04221876
7569,7569,121685,0.05209885
7621,7621,121643,0.060085688
7663,7663,121599,0.045988098
7705,7705,19990,0.055357933
7768,7768,44042,0.04095503
7818,7818,64302,0.07534762
7826,7826,121691,0.04282715
7873,7873,98357,0.042246275
7876,7876,92396,0.040719476
7937,7937,100664,0.04715775
7977,7977,121595,0.040769435
8016,8016,19983,0.046245217000000005
8028,8028,92386,0.059705272000000004
8061,8061,92347,0.040826824
8063,8063,121567,0.06223289
8089,8089,121636,0.04057168
8115,8115,19934,0.06496309
8130,8130,20174,0.04058969
8220,8220,64119,0.044750523
8229,8229,98403,0.05213146
8293,8293,20110,0.05346412
8301,8301,121702,0.053389274
8378,8378,121613,0.06504847
8423,8423,31190,0.048878178
8428,8428,39050,0.061432533
8439,8439,20150,0.041076686
8505,8505,92376,0.042735063
8583,8583,100690,0.044044867
8593,8593,100650,0.041429486
8687,8687,8702,0.044797532
8914,8914,98408,0.045707315
8921,8921,64303,0.05057196
8973,8973,20228,0.041584324
9007,9007,121659,0.05962109
9086,9086,20162,0.049666937
9090,9090,20009,0.040691644
9108,9108,20021,0.046369522999999996
9174,9174,59344,0.041155584
9181,9181,92421,0.040977444
9203,9203,121587,0.041517608
9218,9218,98317,0.046295695
9235,9235,92430,0.04056139
9262,9262,121627,0.04066423
9287,9287,121633,0.042124756
9334,9334,19991,0.040565684
9408,9408,64156,0.041381087000000004
9552,9552,98347,0.049656726
9554,9554,43163,0.053007900000000004
9555,9555,43162,0.047855787000000004
9559,9559,8642,0.04288229
9561,9561,98293,0.06902721
9563,9563,8724,0.058621183
9566,9566,104686,0.040415224
9568,9568,59368,0.050488557999999996
9570,9570,39047,0.053190857
9573,9573,101769,0.041881066
9575,9575,39057,0.04055437
9576,9576,39051,0.0605201
9577,9577,39032,0.044366498
9581,9581,8751,0.05272755
9582,9582,39049,0.044839446
9584,9584,101765,0.043001599999999994
9589,9589,59363,0.04719612
9590,9590,59356,0.044915187999999995
9593,9593,39112,0.045707606
9596,9596,66192,0.044146962000000005
9600,9600,19951,0.0426796
9601,9601,8759,0.044457175
9608,9608,59348,0.040933687
9624,9624,8680,0.059735157000000004
9628,9628,43120,0.04111746
9632,9632,44027,0.054637215999999995
9635,9635,101783,0.04218407
9640,9640,108031,0.04343721
9651,9651,104718,0.046990674
9652,9652,8609,0.043223515
9662,9662,43157,0.04430812
9664,9664,101770,0.042121105
9679,9679,92429,0.041817434
9681,9681,66205,0.041693747
9688,9688,92340,0.040521864
9692,9692,104713,0.041023500000000004
9718,9718,43145,0.04497954
9727,9727,45456,0.041686863
9728,9728,98402,0.066575
9730,9730,104709,0.042800084
9755,9755,44050,0.055804834000000005
9769,9769,8571,0.04224678
9773,9773,39019,0.044894345
9844,9844,8634,0.04327284
9867,9867,8574,0.041245303999999997
9889,9889,8596,0.044055365
9961,9961,43154,0.040607117000000005
9994,9994,44040,0.053923808
10061,10061,44038,0.05471588
10063,10063,38802,0.040415224
10064,10064,118985,0.04542754
10065,10065,38889,0.040415224
10066,10066,55778,0.061326955
10067,10067,38957,0.040415224
10068,10068,118980,0.058021273
10069,10069,39040,0.041140456
10071,10071,39111,0.040415224
10081,10081,39116,0.07959807
10084,10084,19,0.044192627000000005
10087,10087,39005,0.040415224
10088,10088,38993,0.0424436
10103,10103,38838,0.059935153
10110,10110,38903,0.05841477
10128,10128,66181,0.043301362999999995
10136,10136,55745,0.056258563
10138,10138,101729,0.04712882
10142,10142,39059,0.07079368
10144,10144,39062,0.04792449
10150,10150,38918,0.043087900000000005
10153,10153,44047,0.04596443
10157,10157,94078,0.043386173
10159,10159,14269,0.04223375
10161,10161,45489,0.054823548
10163,10163,75,0.053887267
10166,10166,38909,0.0410865
10167,10167,121689,0.041395022999999996
10169,10169,85,0.044665157999999996
10175,10175,192,0.04384353
10179,10179,82,0.04055447
10181,10181,219,0.042293444000000006
10187,10187,38834,0.043887354
10189,10189,98358,0.04734831
10205,10205,150,0.040415224
10207,10207,135,0.05005569
10251,10251,213,0.044640303
10261,10261,38997,0.05048926
10269,10269,44005,0.076236635
10303,10303,44019,0.052078165
10315,10315,45491,0.040528983
10338,10338,44039,0.072556175
10350,10350,43136,0.040415224
10359,10359,43127,0.040415224
10362,10362,43132,0.04921137
10382,10382,43146,0.045300677000000004
10393,10393,44007,0.04068234
10399,10399,43153,0.047128156
10411,10411,43995,0.048355762000000004
10412,10412,44017,0.04079051
10414,10414,44022,0.040415224
10415,10415,55,0.04249384
10416,10416,59,0.04118594
10417,10417,39013,0.044171665
10418,10418,44064,0.043985598
10419,10419,39114,0.054100445999999996
10422,10422,101786,0.05816936
10425,10425,8651,0.042117222999999995
10429,10429,44000,0.041223876
10432,10432,14238,0.04270391
10435,10435,44021,0.040593795
10441,10441,94092,0.04155367
10446,10446,44008,0.04116826
10457,10457,43994,0.041655656
10461,10461,59364,0.065757126
10463,10463,38833,0.043805382999999996
10474,10474,44014,0.051347795999999994
10475,10475,44070,0.04317461
10476,10476,44061,0.0425935
10481,10481,101746,0.040415224
10485,10485,39123,0.04395139
10521,10521,104699,0.04617881
10553,10553,44020,0.046177167000000005
10561,10561,38976,0.045026828
10578,10578,44023,0.0407094
10610,10610,44065,0.040415224
10662,10662,45372,0.040415224
10663,10663,45382,0.040415224
10664,10664,45390,0.04561083
10665,10665,14233,0.042599517999999996
10666,10666,45395,0.043272894000000006
10667,10667,45397,0.047505807000000004
10668,10668,45511,0.049802642
10669,10669,45408,0.040898494
10670,10670,45413,0.040415224
10671,10671,45435,0.058454365
10672,10672,45442,0.040415224
10673,10673,45445,0.040415224
10674,10674,45458,0.04156391
10675,10675,106399,0.042078905
10676,10676,45481,0.040415224
10677,10677,14248,0.05876486
10678,10678,45497,0.040415224
10679,10679,45507,0.040415224
10680,10680,45508,0.040415224
10682,10682,14384,0.041204557
10684,10684,14352,0.04111212
10688,10688,14259,0.04659418
10692,10692,45417,0.04259273400000001
10695,10695,94103,0.052839525
10696,10696,94106,0.047623027000000005
10699,10699,14349,0.0438481
10705,10705,45490,0.041202705
10709,10709,14261,0.052934024
10714,10714,45475,0.040415224
10733,10733,14294,0.04204725
10748,10748,14370,0.04234447
10753,10753,14221,0.043810252
10754,10754,39077,0.050838972999999996
10756,10756,14365,0.040752996
10763,10763,45419,0.041239485
10766,10766,94080,0.06680774
10768,10768,94085,0.053606245999999996
10769,10769,94086,0.04834212400000001
10786,10786,14326,0.04132779
10787,10787,14263,0.060371224
10800,10800,45478,0.040415224
10811,10811,14343,0.04101889
10822,10822,8697,0.041408394
10837,10837,45459,0.04645902
10870,10870,45460,0.044297326
10873,10873,45479,0.04137307
10914,10914,45431,0.043935087000000005
10930,10930,14274,0.04223028
11013,11013,8747,0.042458367000000004
11069,11069,14255,0.040583722
11149,11149,104,0.058711343
11153,11153,39004,0.042462714000000006
11155,11155,227,0.045152668
11163,11163,122,0.059602227
11165,11165,105528,0.04070298
11167,11167,38990,0.052047372
11171,11171,38830,0.047512035999999994
11172,11172,38810,0.05566674
11175,11175,38913,0.041173212
11181,11181,38968,0.04285108
11185,11185,44057,0.042991365999999996
11190,11190,38961,0.041430935
11191,11191,9,0.04071523
11205,11205,38998,0.04345401
11215,11215,38974,0.04892248
11224,11224,45446,0.04269156
11229,11229,101794,0.047050536
11238,11238,38994,0.044386797
11245,11245,61,0.0431208
11261,11261,39002,0.04050501
11264,11264,39108,0.047419116
11265,11265,223,0.046144724000000005
11277,11277,130,0.043144735999999996
11311,11311,38948,0.043229535
11316,11316,38868,0.042924196
11336,11336,38856,0.045123048
11357,11357,38806,0.04226307
11358,11358,38836,0.040456735
11466,11466,39008,0.04068222
11497,11497,38807,0.050485518
11538,11538,44043,0.05841519
11558,11558,108028,0.04174579
11565,11565,19986,0.06205834
11570,11570,100683,0.040754884
11577,11577,20198,0.048876334
11580,11580,19950,0.04193018
11581,11581,20230,0.04122662
11588,11588,98281,0.042423017
11597,11597,92364,0.045759548
11600,11600,121667,0.042618807
11602,11602,19946,0.044714252999999995
11604,11604,20083,0.05161732
11611,11611,19992,0.044018533
11617,11617,31193,0.051190495
11618,11618,92397,0.057858195
11620,11620,31186,0.05329507
11623,11623,20074,0.044211864000000003
11631,11631,121623,0.045330826
11652,11652,121639,0.046775955999999994
11672,11672,121790,0.04640486
11680,11680,121770,0.061017968
11691,11691,121701,0.04089379
11727,11727,121678,0.08021224
11739,11739,19930,0.04825522
11778,11778,64251,0.047790825
11786,11786,121586,0.040754742999999996
11789,11789,20122,0.040963896
11854,11854,98417,0.059648047999999995
11890,11890,121767,0.043270543
12120,12120,100661,0.049146574000000005
12124,12124,44037,0.040682446000000004
12148,12148,121736,0.04119864
12152,12152,98303,0.056464765
12154,12154,98438,0.05061935
12298,12298,20037,0.051909402
12319,12319,55792,0.040415224
12320,12320,55793,0.040415224
12321,12321,55760,0.04600387
12322,12322,55794,0.040415224
12323,12323,55748,0.04154516
12324,12324,55795,0.040415224
12325,12325,55758,0.045179515999999996
12326,12326,55797,0.040415224
12327,12327,55799,0.040733747
12336,12336,38788,0.040713467
12339,12339,157,0.04578541
12341,12341,55741,0.041511916
12344,12344,55763,0.04078971
12379,12379,55761,0.050730795
12386,12386,66184,0.04099947
12392,12392,55789,0.04061317
12423,12423,45401,0.040923617999999995
12451,12451,14284,0.040415224
12531,12531,38900,0.04251873
12615,12615,39080,0.04205509599999999
12779,12779,109571,0.04374439
12828,12828,14290,0.047963813
12853,12853,109564,0.04079535
12938,12938,81,0.05789383
12940,12940,95038,0.044227272000000005
12947,12947,38847,0.041704167
12958,12958,212,0.045945328
12993,12993,38988,0.0405279
13000,13000,38985,0.040648155
13048,13048,59362,0.040942803
13052,13052,8709,0.053534477999999996
13054,13054,59376,0.041296214
13059,13059,8755,0.052578505
13061,13061,8712,0.048798546
13067,13067,43122,0.040517483
13073,13073,8587,0.045087304
13120,13120,98310,0.14220299
13237,13237,43158,0.041563228
13245,13245,59383,0.04277915
13293,13293,8741,0.04099778
13296,13296,20055,0.046975027999999995
13307,13307,8584,0.051262427
13320,13320,8757,0.04278301
13368,13368,98399,0.054472364
13375,13375,101789,0.047982595999999995
13524,13524,92382,0.049768515
13528,13528,92404,0.042325858
13541,13541,92354,0.048166983
13563,13563,98304,0.04051911
13593,13593,39118,0.042885244
13599,13599,121576,0.05070125
13629,13629,121777,0.045181717999999996
13679,13679,64114,0.040415224
13680,13680,64127,0.040415224
13681,13681,64145,0.05071561
13682,13682,64171,0.04446441
13683,13683,64204,0.041753396
13684,13684,98262,0.05186617
13685,13685,64147,0.042832173
13686,13686,64280,0.040415224
13688,13688,64296,0.040415224
13689,13689,64325,0.04077324
13693,13693,64360,0.049062647
13694,13694,64358,0.045381572
13697,13697,64162,0.048242234
13699,13699,64346,0.042601537
13701,13701,64213,0.07803134
13703,13703,98390,0.070615746
13709,13709,64122,0.050450094
13713,13713,64239,0.043793067000000005
13719,13719,64182,0.041592363
13721,13721,64282,0.050291255
13722,13722,64238,0.0435486
13723,13723,64222,0.04125009
13724,13724,64237,0.040726304
13727,13727,64211,0.05291075
13729,13729,64316,0.05814341
13731,13731,98289,0.062328253
13735,13735,64287,0.06396682599999999
13736,13736,64301,0.04797576
13738,13738,64226,0.047852654
13741,13741,64261,0.043917514000000005
13744,13744,64298,0.05015571
13745,13745,64192,0.07343459
13746,13746,98309,0.078720525
13753,13753,64149,0.04181009
13757,13757,64249,0.0641749
13765,13765,64241,0.0443481
13766,13766,64126,0.04081891
13768,13768,64152,0.045192473
13777,13777,64170,0.05180001
13778,13778,64290,0.049508724000000004
13781,13781,64342,0.0540633
13782,13782,64177,0.056091554
13783,13783,64187,0.0533169
13784,13784,64305,0.04175989
13789,13789,64155,0.044687834
13794,13794,64322,0.048919625999999994
13795,13795,64136,0.04127766
13797,13797,64131,0.053670254
13798,13798,64194,0.043712127999999996
13802,13802,64288,0.046842437
13806,13806,64179,0.06147568
13809,13809,64148,0.048875894
13810,13810,64340,0.04096493
13825,13825,64234,0.04547389
13826,13826,64125,0.041773702999999995
13833,13833,64154,0.050638873
13837,13837,64158,0.040579002
13839,13839,98387,0.040764708
13842,13842,64144,0.043342367
13845,13845,64190,0.043215292999999995
13846,13846,64165,0.06202359
13853,13853,64318,0.052777864
13854,13854,92360,0.04193745
13856,13856,64264,0.045161112999999996
13860,13860,64133,0.045491446
13865,13865,98413,0.04240641
13868,13868,64228,0.043977775
13871,13871,64337,0.0615284
13872,13872,64294,0.043598375999999994
13874,13874,64141,0.041930858
13876,13876,64230,0.04223889
13906,13906,64285,0.043028064000000005
13929,13929,64276,0.044406872
13932,13932,64357,0.050987758
13935,13935,98268,0.08236195
13949,13949,98429,0.042886275999999994
13953,13953,64150,0.04373664
13979,13979,64129,0.041339982000000004
13985,13985,64279,0.04120719
13987,13987,64281,0.04757535
13994,13994,64231,0.04743807
14012,14012,64263,0.04387591
14015,14015,100693,0.04759304599999999
14018,14018,98320,0.05088406400000001
14020,14020,98343,0.050653
14022,14022,64224,0.04078682
14025,14025,64291,0.040998228
14027,14027,64137,0.05239166
14043,14043,64260,0.041024394
14070,14070,64320,0.04090633
14090,14090,64151,0.08197361
14104,14104,64123,0.041699328
14114,14114,64172,0.046397787
14117,14117,98263,0.048851553
14192,14192,66182,0.04056876
14193,14193,66189,0.04138595
14194,14194,66191,0.040415224
14195,14195,66203,0.043344505
14196,14196,66202,0.047205072
14205,14205,66185,0.042199407
14216,14216,38895,0.04244047
14217,14217,42,0.040502052999999996
14227,14227,66195,0.04307981599999999
14229,14229,98271,0.06549141
14232,14232,33,0.041538782
14236,14236,39012,0.0409582
14238,14238,39029,0.04085795
14248,14248,66194,0.04713371
14254,14254,66206,0.04174892
14273,14273,39010,0.04160591
14285,14285,39036,0.04152884
14335,14335,55800,0.041514732
14371,14371,106384,0.042963743
14402,14402,113123,0.041558325
14473,14473,64267,0.047552183
14487,14487,96,0.042969737
14571,14571,102670,0.06070337
14573,14573,98298,0.04490744
14647,14647,20087,0.042649917
14662,14662,92408,0.04359722
14680,14680,100660,0.044203356
14684,14684,38845,0.041261457
14716,14716,121676,0.043226127
14721,14721,98381,0.05040032
14725,14725,100648,0.05953375599999999
14734,14734,98284,0.068194084
14737,14737,121787,0.040415224
14741,14741,98428,0.059452515
14743,14743,64191,0.042616427000000005
14745,14745,64295,0.047097507999999996
14746,14746,64205,0.045182567
14753,14753,64181,0.044168193
14758,14758,144,0.04095651
14760,14760,38892,0.045680486
14767,14767,121768,0.05019562
14777,14777,98308,0.04176599
14781,14781,98376,0.040855773
14784,14784,64243,0.048235587999999996
14792,14792,64221,0.040415224
14807,14807,98348,0.07838666
14822,14822,98339,0.042076003
14836,14836,31182,0.040861998
14843,14843,20026,0.042307723
14887,14887,121783,0.042551856
14907,14907,92410,0.0455116
14952,14952,121695,0.04764061
15090,15090,20060,0.052140873
15114,15114,64161,0.048482116
15138,15138,100653,0.04704901
15140,15140,98291,0.054172963
15146,15146,121775,0.041880757000000005
15240,15240,73,0.043311074000000005
15278,15278,98374,0.044553638
15296,15296,104682,0.042047545
15330,15330,121577,0.054858804000000004
15338,15338,20193,0.040853176
15358,15358,119025,0.045288336
15392,15392,64274,0.043020457000000005
15521,15521,8752,0.04145669999999999
15605,15605,20190,0.040501012999999995
15643,15643,20204,0.04532314
15662,15662,110960,0.055809084
15868,15868,64134,0.041301782999999995
15977,15977,98360,0.045851022000000005
16017,16017,64202,0.040720183
16041,16041,101768,0.05256422
16325,16325,64135,0.041052137
16425,16425,39037,0.04262822
16441,16441,101775,0.04556802
16447,16447,101795,0.04531066
16460,16460,64208,0.04296132
16463,16463,115766,0.041896556
16464,16464,113127,0.040888403
16470,16470,98407,0.056518704
16474,16474,115735,0.04084822
16481,16481,115731,0.04324261
16589,16589,104698,0.04066383
16600,16600,8643,0.040701035
16602,16602,98427,0.04099046
16609,16609,39042,0.040415224
16627,16627,95056,0.040529873
16632,16632,59371,0.042586137
16635,16635,108058,0.041990905999999995
16691,16691,8591,0.040507602999999996
16713,16713,8636,0.04473737
16735,16735,16,0.042566568
16741,16741,102675,0.04109986
16745,16745,94096,0.046645007999999995
16787,16787,98266,0.040415224
16789,16789,8616,0.051713217
16844,16844,64193,0.048718777000000005
16888,16888,105522,0.041088104
16894,16894,113141,0.042231087
16982,16982,106414,0.05095125
16991,16991,98259,0.040943407
17002,17002,119050,0.045204517
17182,17182,108059,0.043908004
17283,17283,104684,0.04727153
17294,17294,115751,0.040415224
17390,17390,19979,0.045506954
17392,17392,121619,0.05629927
17395,17395,98388,0.04114661
17399,17399,98323,0.05561412
17767,17767,64312,0.04048769
17799,17799,20089,0.04940463
17837,17837,121662,0.041692678
17843,17843,19944,0.04147541
17940,17940,108030,0.040675
17980,17980,88143,0.040415224
17981,17981,88145,0.040415224
17982,17982,88148,0.040415224
17983,17983,88151,0.040415224
17984,17984,88152,0.040415224
17985,17985,88154,0.040415224
17986,17986,88155,0.040415224
17987,17987,88160,0.040415224
17988,17988,88163,0.040415224
17989,17989,88166,0.040415224
17990,17990,88167,0.040415224
17991,17991,88168,0.040415224
17992,17992,88170,0.040415224
17993,17993,88172,0.040415224
17994,17994,88176,0.040415224
17995,17995,88181,0.040415224
17996,17996,88187,0.040415224
17997,17997,88199,0.040415224
17998,17998,88209,0.040415224
17999,17999,88212,0.040415224
18000,18000,88216,0.040415224
18001,18001,88219,0.040415224
18002,18002,88222,0.040415224
18003,18003,88232,0.040415224
18004,18004,88235,0.040415224
18005,18005,88237,0.040415224
18006,18006,88241,0.040415224
18007,18007,88243,0.040415224
18008,18008,88255,0.040415224
18009,18009,88257,0.040415224
18010,18010,88260,0.040415224
18011,18011,88262,0.040415224
18012,18012,88267,0.040415224
18013,18013,88268,0.040415224
18014,18014,88271,0.040415224
18015,18015,88277,0.040415224
18016,18016,88281,0.040415224
18017,18017,88282,0.040415224
18018,18018,88285,0.040415224
18019,18019,14310,0.043134905
18023,18023,14321,0.04168418
18026,18026,106395,0.042077854000000005
18032,18032,45373,0.041112743
18037,18037,94115,0.04708131
18044,18044,14400,0.040967013999999996
18051,18051,14367,0.040415224
18083,18083,14318,0.041384757
18088,18088,14355,0.040561385
18123,18123,106408,0.050799875999999994
18185,18185,45476,0.04105801
18211,18211,14212,0.042936604
18226,18226,14312,0.040702403
18284,18284,14397,0.042605132000000004
18324,18324,45509,0.04234805
18356,18356,98319,0.042744495
18369,18369,92341,0.040415224
18370,18370,92343,0.040415224
18371,18371,92349,0.040415224
18372,18372,92352,0.040415224
18373,18373,92362,0.040415224
18374,18374,92393,0.040415224
18375,18375,92395,0.040415224
18376,18376,92400,0.040716045
18377,18377,92401,0.041074745
18378,18378,92411,0.040415224
18379,18379,92423,0.040415224
18380,18380,92431,0.040415224
18394,18394,121637,0.04424574
18395,18395,20030,0.040514506
18410,18410,121716,0.06459061
18417,18417,92351,0.04433286
18422,18422,19974,0.04177922
18425,18425,121747,0.046077408
18426,18426,92392,0.04416518
18436,18436,49,0.044001523
18441,18441,121651,0.04250473
18446,18446,121739,0.0483862
18448,18448,121648,0.0468349
18460,18460,92353,0.042464666
18469,18469,98389,0.043236837
18513,18513,92355,0.040724248
18526,18526,98280,0.05573302
18596,18596,92372,0.040796387999999996
18656,18656,19964,0.040556982000000005
18671,18671,94101,0.05654418
18672,18672,94109,0.044553827000000004
18673,18673,94108,0.04282014
18674,18674,94110,0.04114795
18675,18675,94098,0.040415224
18676,18676,94104,0.040415224
18836,18836,39082,0.04190743
18874,18874,95143,0.040415224
18875,18875,39103,0.040985376000000004
18883,18883,64309,0.040415224
18891,18891,95034,0.056153445999999996
18893,18893,95075,0.04257599
18895,18895,38826,0.041955054000000006
18897,18897,38804,0.041587307999999996
18908,18908,121666,0.045649875
18916,18916,99,0.04260719
18926,18926,55791,0.043635484
18934,18934,119074,0.04046785
18940,18940,38959,0.047359787
18952,18952,95037,0.041882426
19009,19009,105527,0.04209322
19017,19017,25,0.04079781
19125,19125,166,0.040496502000000004
19149,19149,115737,0.040889937
19210,19210,98369,0.040879246
19259,19259,98283,0.040999062
19279,19279,20078,0.041060716000000004
19284,19284,64343,0.040793475
19296,19296,121722,0.041996005999999995
19307,19307,92412,0.040776003
19308,19308,121717,0.04146215
19338,19338,98351,0.041705027
19345,19345,64334,0.042520754
19348,19348,121692,0.040562302
19357,19357,121581,0.047110487
19360,19360,64329,0.04119371
19390,19390,100676,0.041815523
19405,19405,98354,0.040609993
19423,19423,92402,0.041918755
19429,19429,98302,0.044525616
19438,19438,98436,0.041084208
19439,19439,19970,0.040713973
19467,19467,121769,0.041143212
19468,19468,121698,0.040415224
19475,19475,19942,0.040565193
19479,19479,121720,0.04536373
19482,19482,121618,0.040654805
19486,19486,121737,0.041570734
19487,19487,64351,0.04109081
19488,19488,100681,0.04056589
19497,19497,64328,0.04144737
19498,19498,64121,0.040465344
19505,19505,98406,0.040568892
19506,19506,98435,0.04053511
19515,19515,121756,0.04084623
19516,19516,121580,0.04097971
19525,19525,92384,0.040891573
19548,19548,100691,0.040965155
19612,19612,19993,0.040486567
19657,19657,121621,0.040415224
19660,19660,100644,0.041170564
19662,19662,121650,0.04069589
19669,19669,20053,0.04070082
19679,19679,121728,0.040526632
19692,19692,20061,0.042144705
19694,19694,121589,0.0404546
19702,19702,100672,0.048268575
19706,19706,20033,0.044655315999999994
19709,19709,100680,0.04050427
19713,19713,115758,0.040478174
19717,19717,8615,0.040556062000000004
19723,19723,44052,0.040415224
19728,19728,104697,0.04185225
19744,19744,39035,0.040810864
19746,19746,44003,0.040415224
19747,19747,59382,0.040415224
19748,19748,101749,0.040415224
19749,19749,101755,0.040415224
19750,19750,59381,0.040831342
19751,19751,101759,0.040415224
19752,19752,104691,0.040803794
19753,19753,59353,0.040986504
19754,19754,101763,0.040415224
19755,19755,101766,0.040415224
19756,19756,101780,0.040415224
19757,19757,101782,0.040415224
19758,19758,101787,0.040415224
19759,19759,101788,0.040415224
19760,19760,101793,0.040415224
19761,19761,102272,0.040415224
19772,19772,140,0.046130985
19790,19790,102676,0.04303162
19833,19833,102667,0.050926245999999994
19845,19845,102674,0.04074662
19850,19850,102673,0.040415224
19866,19866,102663,0.040415224
19872,19872,102677,0.045194905
19879,19879,102681,0.050446205
19884,19884,102664,0.041124094
19886,19886,119011,0.044068247000000005
19889,19889,102672,0.044806085999999995
19890,19890,119071,0.04047437
19893,19893,102671,0.04226504
19896,19896,119019,0.040618446
19938,19938,104027,0.042775292
19942,19942,104011,0.041238524
19943,19943,104028,0.040952098
19944,19944,104016,0.040443856
19946,19946,104701,0.04045079
19948,19948,44051,0.040415224
19957,19957,101728,0.044316914000000006
19958,19958,59384,0.04121861
19959,19959,8652,0.04061505
19981,19981,104678,0.04288648
19985,19985,8644,0.042544357000000005
19987,19987,66207,0.040415224
19993,19993,101779,0.040672854
19998,19998,8589,0.041112248
20013,20013,59354,0.041273642
20014,20014,38,0.040415224
20017,20017,104715,0.041407425
20022,20022,43134,0.059004865999999996
20030,20030,39021,0.040900696
20031,20031,104677,0.041621238
20032,20032,104680,0.040415224
20033,20033,104681,0.05530212
20034,20034,104685,0.048532534
20035,20035,104694,0.040415224
20036,20036,104700,0.040415224
