,key,PR
1,39718,0.047411691
3,39702,0.0597063
8,39703,0.070812952
10,39919,0.073914529
12,39723,0.048379588
15,39697,0.040586701
17,39689,0.048676465
18,44364,0.051064557000000003
20,91961,0.041263184
22,39860,0.040700007
24,15118,0.08367719
27,94366,0.044532345999999993
29,39674,0.056947952999999996
31,35050,0.056411155
33,45832,0.061968652
34,45895,0.054354575
35,9614,0.042210190999999994
36,45914,0.063244752
38,88705,0.041443709
40,59485,0.100892025
42,88621,0.046966537999999995
44,55869,0.051507653
46,105391,0.084544169
49,39917,0.05572088099999999
53,97593,0.042270050999999996
55,97555,0.10836191099999999
57,122234,0.060372274000000004
58,97560,0.14201085
60,39888,0.076865974
63,35126,0.10560016400000001
65,39902,0.07794166200000001
67,39906,0.065956486
69,9671,0.075604326
73,55858,0.046863407
75,39620,0.091369325
76,39622,0.07938471700000001
77,39660,0.040409486
78,39662,0.04035812
79,39663,0.060819041
81,105394,0.054953169
84,9470,0.10543325
85,39686,0.053061658
86,35139,0.059389726
88,39751,0.052339319
90,39712,0.072926063
91,39722,0.052534555
92,39777,0.04409351
94,39684,0.057258526
96,95691,0.04035812
98,39763,0.056601352
101,39753,0.047259123
103,39669,0.046612405
105,122417,0.046894612999999995
107,97518,1.379145935
108,35060,0.06376035299999999
111,35124,0.06799754200000001
113,35151,0.046540070999999995
115,35141,0.061328817
117,39789,0.042740904
118,39845,0.050020040999999994
121,122644,0.042784218
123,122422,0.139875277
124,97614,0.063118854
126,9647,0.184923421
127,88629,0.13204608
128,35048,0.227617968
129,45884,0.042346302
131,39791,0.047514698
132,9538,0.05299066400000001
134,92833,0.045854241
135,59497,0.04322571
136,22273,0.24445869899999997
138,39803,0.04467528900000001
140,44355,0.081622947
141,39639,0.049509969
142,35135,0.045174188
144,35157,0.059742505999999994
146,39878,0.043704432
148,35116,0.07087666
149,35083,0.042587245999999995
151,35031,0.056087254
153,35085,0.053845618
156,43348,0.056734725
157,35019,0.09386709300000001
158,22208,0.508055089
160,9563,0.049670913
162,35061,0.11125786300000001
163,44335,0.067333083
165,39644,0.053291383
168,39625,0.050879689000000006
169,39661,0.06806656700000001
173,39631,0.04815406
175,39617,0.047273857999999995
177,39638,0.044837364000000005
181,39654,0.078593462
182,39925,0.04069461
185,39650,0.041091751
187,39630,0.050477608
189,39907,0.040742198
194,39670,0.058552544000000005
198,39767,0.058013117999999995
201,39855,0.046483607
203,88723,0.06284614599999999
204,45928,0.045722375999999995
205,45918,0.044663305
206,15121,0.054450842
208,39901,0.044236270999999994
210,39616,0.040597989
212,44336,0.057092843
214,22128,0.067253434
218,39944,0.045244730999999996
222,39897,0.054885805
224,22293,0.311707736
226,35006,0.068663104
229,44348,0.052059247999999995
231,44315,0.091219928
232,39931,0.06505738
237,15102,0.062739488
239,39676,0.052910878
244,44300,0.04093906
247,9484,0.084336323
248,59510,0.042144638
255,122248,0.063874525
257,45907,0.11470553
260,9505,0.053080672999999995
261,44342,0.043851415
262,44307,0.059523892
263,44317,0.048345779000000005
264,39945,0.069194296
266,9678,0.101010006
267,9695,0.07130245
268,59498,0.083127013
275,39691,0.046960638
277,39728,0.043887663
307,15079,0.046291791
312,15158,0.050034435999999995
314,15088,0.047977963
320,45869,0.040644319
322,35027,0.041369913
324,9529,0.044622290999999994
333,9583,0.048086754
347,39797,0.054141902
348,39809,0.0419225
349,9477,0.05510971
355,22131,0.087274967
359,9632,0.043317559000000005
360,95618,0.041568995
363,39858,0.042491945
368,9668,0.043162764000000006
375,9686,0.072972093
379,15152,0.083343531
381,45922,0.055190419000000004
384,9476,0.04775418
395,39904,0.08661582400000001
398,35137,0.085846779
404,39800,0.05830485
416,39758,0.069465523
419,39755,0.068373037
424,39780,0.06635763900000001
431,22263,0.05607937
434,9519,0.052122274
435,35131,0.10131881300000001
437,9662,0.104306231
439,22041,0.092527425
443,104505,0.070020702
444,9709,0.12750673699999998
445,22352,0.067621059
451,59560,0.050436402000000005
453,22226,0.060907573
458,43322,0.23517690300000002
461,22237,0.062727842
464,97678,0.057328319
