,key,PR
0,1743,0.05889024599999999
1,104276,0.050740158
2,1752,0.050291845999999994
3,40179,0.064542032
4,1790,0.075444409
5,15863,0.161655178
6,1792,0.03991591
7,1944,0.055583709
8,2042,0.051693832
9,1793,0.03991591
10,1990,0.049783926
11,1802,0.03991591
12,1932,0.04196475400000001
13,1842,0.03991591
14,1710,0.044159175999999994
15,1869,0.03991591
16,1845,0.065714741
17,1870,0.040176457
18,40022,0.059546691
19,1875,0.040227238
20,40131,0.043207441
21,1898,0.03991591
22,40168,0.041204521
23,1902,0.041204282
24,40156,0.054328777
25,1927,0.05979917
26,99926,0.093260152
27,1945,0.045623660999999996
28,40024,0.049034594
29,1935,0.054632485
30,1954,0.077418741
32,1964,0.041779619
33,40126,0.049410897999999995
34,1965,0.046139432
35,1983,0.046495499999999995
36,15989,0.040736526
37,1988,0.03991591
38,15754,0.041220731000000004
39,2005,0.03991591
40,1720,0.04581844
41,2046,0.03991591
42,101342,0.047734875
43,2059,0.03991591
44,35494,0.057105374
45,1931,0.058719932999999995
46,2061,0.040225196
47,1890,0.082988177
48,2067,0.03991591
49,1997,0.046918175
50,2085,0.03991591
51,15816,0.040928951
52,2098,0.03991591
53,40013,0.040223248999999996
54,2108,0.03991591
55,40025,0.113438283
56,2133,0.03991591
57,1998,0.040447013999999996
58,2134,0.03991591
59,1789,0.041741913
61,46166,0.27319360800000003
62,35382,0.088944991
63,35467,0.061711324000000005
65,15784,0.21751681899999997
66,2167,0.049800032
67,2148,0.04234531
68,2168,0.041157598
70,15857,0.197541927
71,46167,0.330008848
73,1726,0.043877493
75,15765,0.040234988
77,10311,0.042833737000000004
78,44516,0.049605408
79,40023,0.040359914
82,1739,0.04009714
84,1724,0.04352227
85,10145,0.139845553
87,35386,0.041159251
89,1992,0.041158736
91,44524,0.088450986
93,1939,0.06394289
95,44515,0.053296924
98,10077,0.080214958
99,44470,0.069598146
101,44476,0.16361810699999998
102,44464,0.066934732
103,1883,0.043667758
106,44500,0.063822947
107,35339,0.060712703
108,10054,0.048030669000000005
111,2006,0.051665129000000004
112,44485,0.18230701100000002
115,107453,0.054323437
116,59800,0.127035584
119,122935,0.161395882
122,123018,0.40537117
124,1952,0.04189023
127,1827,0.040183102000000005
128,40037,0.040082564
129,40053,0.04091858
131,40009,0.03991591
133,40056,0.03991591
135,1781,0.047471938
137,39994,0.041478535
138,1960,0.071781994
141,2009,0.044476705
143,40039,0.048787857000000004
145,1947,0.04820113400000001
146,40001,0.040614952999999995
150,2126,0.056881497
153,1826,0.040193912000000005
156,99884,0.042751085
158,23511,0.063480645
159,1980,0.09263433800000001
161,15838,0.115531379
164,39996,0.071078435
166,1962,0.03991591
169,1995,0.049412511
171,15887,0.079288858
173,23612,0.10285085
175,1936,0.042999543
181,1762,0.041323767000000004
183,1759,0.047200932
185,10210,0.073802417
187,99939,0.160034614
189,40038,0.043997485999999995
191,1703,0.04467298
192,39997,0.047175292
194,95828,0.055358755999999995
199,65127,0.065357815
201,23279,0.128119081
202,10047,0.16952574199999998
203,23297,0.14367342800000002
204,46205,0.11496145199999999
206,15854,0.175263482
208,35394,0.167831217
209,35423,0.168217438
210,23170,0.33295853
211,23592,0.071513647
214,122837,0.054651226
217,40123,0.048883092
219,40122,0.043632534
220,40098,0.04462533
224,40075,0.119561526
226,40117,0.047296122
228,1879,0.042078288
230,35367,0.047631757000000004
232,10271,0.039973692000000005
233,10256,0.067055722
235,100015,0.147669887
237,10277,0.047367517000000005
239,105178,0.209445512
240,23438,0.060778671
242,1970,0.042446353
244,10300,0.06512139900000001
246,122898,0.051774979000000006
248,59712,0.05620326900000001
250,1972,0.040067486
252,10282,0.040077095
254,1922,0.049975699000000005
256,40150,0.04353259
257,1740,0.045645178
259,35397,0.056485974
261,40173,0.050527047
264,10056,0.055844467
271,10168,0.064653536
273,59729,0.07428605099999999
274,1914,0.041747575
275,10207,0.070318508
278,43381,0.051294967000000004
280,35378,0.097797378
282,59806,0.05002968
284,105329,0.043053647
287,1938,0.039980296
289,2107,0.041727596
291,39992,0.082170623
293,1943,0.041108319
298,44486,0.046232542
300,1953,0.042554057
302,2011,0.040181507000000005
306,105309,0.042202997
307,40005,0.040047893
309,1933,0.040215053
311,2013,0.040129108999999996
313,2012,0.041611445
318,1959,0.086214389
320,39968,0.042828358
324,2015,0.054923547999999996
325,1753,0.040212837
328,2038,0.040414631
330,1996,0.040939991
332,10084,0.066482667
334,10148,0.04701361
337,15807,0.307984585
339,15767,0.088334165
341,15998,0.040353428999999996
343,15758,0.04977576
345,15814,0.120093761
346,1986,0.040226255
347,15837,0.06543828900000001
349,46152,0.051731804000000006
350,15732,0.040599305
352,15841,0.057672920999999995
355,23290,0.07060299
356,23257,0.059237377
358,2169,0.046801447
360,15819,0.12737026099999998
364,10225,0.052340805
366,122866,0.060169808
368,35360,0.089509702
369,10128,0.045264132
370,10127,0.049116106
373,1746,0.059225063
374,2151,0.03991591
378,35395,0.064416135
381,122965,0.0595279
383,15832,0.218663324
386,2153,0.044360544
389,40051,0.058495907
393,40052,0.07145196200000001
401,15873,0.076002809
403,2138,0.040481003
428,1904,0.052770637999999995
429,10117,0.04823719
432,39976,0.03991591
438,10070,0.41993302299999996
444,40047,0.048604013
445,40048,0.044001224000000005
451,59786,0.073636019
452,23295,0.051894604000000004
456,1871,0.044925402999999996
459,44542,0.040050432999999996
463,15864,0.08408918
466,44457,0.066809537
468,39984,0.041277177000000005
471,23443,0.040923012
472,23576,0.040799901
476,15970,0.23795352
477,15743,0.097099055
478,46252,0.063953457
481,35376,0.069820095
484,122976,0.09106625199999999
486,122746,0.051195215999999995
488,1742,0.03991591
491,23303,0.045132168
492,1886,0.041296237
494,1888,0.043829731
500,1882,0.054414267
508,122948,0.06400581799999999
510,35446,0.12780931199999998
516,40021,0.046591877999999996
528,1705,0.061387625
546,59734,0.098892273
551,35481,0.064245667
552,59784,0.153642392
563,46229,0.074716317
570,92982,0.06570002900000001
573,10080,0.132445364
574,10174,0.08413958199999999
576,1924,0.049338045999999997
578,35429,0.07521475700000001
584,1716,0.04750651
589,99968,1.1711521409999999
591,35430,0.065995395
592,99860,0.07327392099999999
594,39959,0.079259938
598,100004,0.08957017199999999
603,46169,0.049029763
607,23488,0.653842058
619,46175,0.054573974000000004
621,15889,0.049008353
622,15773,0.040316089
629,99854,0.554729048
631,23178,0.06685709
632,40163,0.057205492999999996
637,35471,0.05652666
641,10230,0.064511112
645,39998,0.045995346
646,39962,0.041153392000000004
656,35371,0.049819082
666,1925,0.04461988
667,1903,0.042789605999999994
670,1908,0.03991591
674,23287,0.094271887
677,35477,0.070376854
678,2155,0.04261865
685,40017,0.042214457000000004
686,40018,0.050521540999999996
695,1950,0.03991591
697,1756,0.044775314000000004
700,1763,0.041759189
712,35335,0.061011603
717,35439,0.064712991
719,10141,0.04205784
730,15737,0.050034784000000006
731,46184,0.10070703
749,123016,0.069883414
751,23506,0.060575744
753,46231,0.04224201599999999
756,66375,0.049744144000000004
758,40140,0.040277954
762,2003,0.04710121900000001
764,15865,0.098750004
765,40143,0.040574934
766,10036,0.04741307
790,59740,0.050549087
794,35358,0.079445638
803,122760,0.055695244000000005
804,23491,0.12063164800000001
826,40129,0.041711345
831,1906,0.22354562100000003
838,40054,0.040554112
852,1776,0.041113453
855,15741,0.043182375999999995
873,1885,0.041164134
874,1896,0.040904313
876,15802,0.065571582
880,10287,0.124604478
884,1878,0.043894805
889,35366,0.166126081
893,92011,0.05810533
897,23181,0.050278465999999994
898,123025,0.046837279
900,123039,0.042333573
901,10113,0.040371896000000004
908,35438,0.052196564
918,59761,0.043218332000000005
921,122835,0.09444459
931,35483,0.057067239000000006
932,35349,0.32671078600000003
937,39995,0.061830842000000004
947,105312,0.047325745999999995
949,1942,0.043615966
960,46127,0.06540985099999999
962,15786,0.074758952
966,35445,0.19009231699999998
972,35392,0.322540405
975,46153,0.12988897300000002
977,46177,0.068729449
984,15721,0.050386400000000005
998,35333,0.059489433
1003,35405,0.064448615
1012,15762,0.044734678
1014,46174,0.45186029299999997
1023,1860,0.041154672
1026,123127,0.066263636
1027,35459,0.060102547
1030,123014,0.115617505
1040,35424,0.046719998
1043,23497,0.050903101
1053,40152,0.047949501
1055,59708,0.07149061400000001
1056,10079,0.06973910900000001
1060,23292,0.121210666
1063,35352,0.043976292
1067,10189,0.197709567
1068,35425,0.06524659
1077,23300,0.190069016
1085,10237,0.040339922
1092,35373,0.058055758
1103,10119,0.07343002900000001
1105,59794,0.043067960999999995
1117,10182,0.133650984
1122,1897,0.05055106
1125,35368,0.101550605
1137,10092,0.053048174000000003
1143,10192,0.108936652
1145,35468,0.22325450800000002
1148,35469,0.138279841
1149,35427,0.042204805
1151,35409,0.066811517
1157,10179,0.072158167
1161,35334,0.09673233699999999
1162,1889,0.04463379
1165,15798,0.049401025999999994
1166,10170,0.057196311
1172,59772,0.048636306
1173,44492,0.056622627
1174,46160,0.09178295199999999
1182,10068,0.040721763
1185,99881,0.044043007
1189,99943,0.067067587
1191,122735,0.042563874
1201,100053,0.041263437
1202,59710,0.054468601
1205,1915,0.060772463
1208,10046,0.054341158
1214,23302,0.070864115
1220,44495,0.082021574
1221,35387,0.08487529099999999
1222,23368,0.048783517
1246,10178,0.096390865
1262,10235,0.043420508
1265,10265,0.057579109
1293,2001,0.04912018
1302,2000,0.042538794000000005
1305,10050,0.07709661
1308,10049,0.044266922
1309,59802,0.057138659
1317,40026,0.041929228
1321,44528,0.043893889000000005
1324,44462,0.085173068
1328,44513,0.046681757000000004
1330,44503,0.040379972
1341,10206,0.057156047
1345,10165,0.07949421200000001
1358,66361,0.042419307
1361,35340,0.051499881
