,key,PR
0,248,0.040683697000000005
1,58847,0.040683697000000005
2,254,0.040683697000000005
3,58844,0.10183756
4,269,0.067877567
5,34583,0.051066098
6,271,0.089199927
7,88304,0.071933284
8,276,0.057765265
9,58824,0.063987991
10,279,0.040683697000000005
11,88306,0.04281221
12,289,0.056228735999999994
13,101677,0.063091377
14,304,0.040683697000000005
15,310,0.043972577
16,49509,0.040683697000000005
17,332,0.12120871400000001
18,104625,0.487974037
19,337,0.11227195699999999
20,343,0.040683697000000005
21,101691,0.064812089
22,344,0.040683697000000005
23,34573,0.04350145
24,361,0.04090237
25,105497,0.069863298
26,365,0.041025473
29,381,0.041915422
31,387,0.051670968
33,393,0.048755074
34,58856,0.044687613
35,403,0.040683697000000005
36,402,0.043514479
37,444,0.054837413
38,34655,0.04451264
39,453,0.040683697000000005
41,454,0.05662465
42,49519,0.04725244
43,456,0.12255387400000001
44,44139,0.056709409
45,472,0.042941255
46,477,0.040683697000000005
47,100619,0.151464698
48,478,0.040683697000000005
49,104671,0.040683697000000005
50,487,0.040683697000000005
51,88299,0.184972804
52,498,0.047550142000000004
53,558,0.040683697000000005
54,561,0.040683697000000005
55,101632,0.048656554000000005
56,583,0.040683697000000005
57,20234,0.13666003
59,366,0.056670632
63,105514,0.08181637
65,49507,0.053475993
67,44128,0.045241408
74,426,0.052151664
78,427,0.049284742
79,433,0.041814482
81,413,0.042547055
82,8892,0.057540323
85,445,0.048346227
86,49466,0.046008916
90,44101,0.051922527999999996
92,44107,0.042645080999999994
94,455,0.042203905
96,44099,0.073449757
100,34564,0.07571563
107,258,0.042104942
109,49553,0.04755112400000001
111,88318,0.07480212900000001
112,281,0.077906715
113,268,0.073912025
120,14457,0.158791921
122,20333,0.049871124
123,20552,0.045796487999999996
126,273,0.041294666
131,294,0.044249722000000005
132,296,0.05385092
133,300,0.041492628999999996
136,49469,0.041685145
138,49462,0.045183245
139,49464,0.043387815
141,49472,0.043333117000000004
143,250,0.061591985
144,441,0.04304857
146,49475,0.045289397
162,331,0.041381587000000004
163,326,0.045829153
165,58825,0.061908248
167,58839,0.049931284000000006
170,375,0.051575978
171,49483,0.047978349
175,305,0.043404479
178,58813,0.042164092
184,44104,0.068054799
186,77331,0.043713815
187,328,0.048675483
189,34569,0.130544097
194,34671,0.069590184
198,457,0.050459234000000006
200,101724,0.08431873699999999
201,34608,0.086908708
206,8868,0.060864107
207,34598,0.043029522
209,334,0.040921072
212,49541,0.05159603
216,8888,0.076513741
220,8859,0.041310656
222,363,0.059231140999999994
224,371,0.041530991
229,380,0.043910648
233,8794,0.041185499
235,105517,0.046468855
237,20607,0.04779093400000001
242,14475,0.06196266
243,14476,0.053860772
247,14497,0.059355209000000006
249,88350,0.044253354
252,14420,0.071361115
254,391,0.064917541
259,88378,0.049360733
