,key,PR
0,4,0.016061220275709796
1,39023,0.015510357788639115
2,27,0.03037589827018127
3,104625,0.17494324546428117
4,28,0.008057615044825238
5,104675,0.018200266129139903
6,35,0.009960241110852225
7,38841,0.013421126842763776
8,36,0.010289281650085932
9,40,0.007671544565598711
10,104657,0.025583731621911816
11,56,0.00746086167745889
12,39016,0.009106147776971394
13,58,0.00746086167745889
14,44032,0.00966230801198708
15,69,0.009906648451794132
16,39078,0.01711351792912523
17,72,0.017587131232020128
18,94090,0.016407805851223256
19,86,0.007919645462521479
20,39098,0.007565298124740995
21,115,0.008524686020733203
22,38814,0.012147982396836846
23,142,0.00746086167745889
24,105521,0.007637266551620517
25,147,0.00769592963807187
26,104592,0.011740934742671962
27,184,0.00748532980228676
28,38822,0.01885507915708597
29,190,0.008570390010407946
30,38799,0.00783038282664309
31,197,0.007684466704243572
32,38824,0.009571947746435112
33,212,0.008987053265590482
34,57901,0.024233155152432767
35,225,0.008073254459192271
36,38800,0.02973150762475185
37,233,0.00746086167745889
38,38809,0.010465524975571853
39,237,0.007477773159796057
40,77,0.008663799476473418
41,183,0.00746086167745889
42,238,0.00757700104617876
43,38823,0.007990346477782663
44,240,0.00746086167745889
45,116,0.008764312146362939
46,241,0.00746086167745889
47,8,0.007861641367267748
48,242,0.008850973599785983
49,114,0.014608307956446239
50,244,0.00746086167745889
51,104012,0.00835817314923951
52,245,0.011535916832010879
53,38815,0.010761601244742718
54,247,0.00746086167745889
55,39096,0.008836723249657723
56,248,0.00782086167745889
57,171,0.009899566197543678
58,58847,0.007829651905646735
59,249,0.01581217806930418
60,38828,0.01071801178350747
61,254,0.00782086167745889
62,221,0.01396686940628291
63,58844,0.027201878023709256
64,256,0.022633272472968223
65,45463,0.02721207188842966
66,268,0.015602987023823484
67,45493,0.020913629845604263
68,269,0.014303458914358491
69,34583,0.010655198022767553
70,271,0.022514790499462964
71,88304,0.019274674121761242
72,14314,0.008800165372056128
73,275,0.00746086167745889
74,14208,0.09419879306456382
75,45464,0.08161591402102945
76,276,0.013295361532420301
77,58824,0.013830135366201774
78,214,0.010540185141940304
79,226,0.015776589281593586
80,279,0.00782086167745889
81,14232,0.00978738230392827
82,88306,0.008787372771394977
83,281,0.021757444821158496
84,39066,0.02574989928879641
85,286,0.008690169852805341
86,45,0.009856001689507152
87,289,0.011586017150058532
88,101677,0.013131110357398987
89,293,0.00746086167745889
90,55754,0.007542735053071303
91,299,0.007527812500344622
92,39025,0.014579626069504517
93,301,0.00746086167745889
94,8733,0.030279420118612392
95,8679,0.045336596708744764
96,303,0.008345986261465594
97,218,0.008670493452569213
98,304,0.00782086167745889
99,38969,0.018361209702838867
100,38973,0.01926246478335042
101,305,0.00842077301018417
102,38965,0.009254635283433668
103,44045,0.008463661432930699
104,309,0.009963951079829194
105,45410,0.008002559235287051
106,310,0.00853656076610323
107,49509,0.00782086167745889
108,315,0.009823416372143776
109,38979,0.014350517650898315
110,317,0.00746086167745889
111,38971,0.0118052061139244
112,319,0.007867698744826542
113,39009,0.010248430580849168
114,39126,0.010764791609489923
115,320,0.009104528989470964
116,38956,0.008512317292140137
117,322,0.013194618473489506
118,14,0.009571724508930068
119,326,0.009217032804168645
120,29,0.016216111353090156
121,328,0.009578515496480138
122,18,0.00999886790468131
123,330,0.015188215756829179
124,44066,0.01320262849101229
125,101738,0.16776650313546498
126,44034,0.00960947341510566
127,332,0.03538910607493191
128,337,0.0277940149871761
129,39124,0.034921876974995755
130,343,0.00782086167745889
131,101691,0.014291559362275665
132,344,0.00782086167745889
133,44049,0.013738600647052405
134,34573,0.008889117787062544
135,347,0.011846219462173584
136,8653,0.2030159539495528
137,20082,0.009409665855769807
138,354,0.011173638844184576
139,20225,0.031465434784815643
140,104719,0.027113797910892884
141,121703,0.03269494251748122
142,8727,0.017502112922923085
143,361,0.007881717487148231
144,105497,0.015568546830372978
145,363,0.011771712434250934
146,365,0.007895479174547687
147,39058,0.009743105614985143
148,39421,0.009026890714544829
149,39451,0.008629343680313472
150,369,0.00746086167745889
151,38914,0.009686700068702044
152,371,0.008012966535524588
153,378,0.00746086167745889
154,39053,0.009388846902401382
155,379,0.00746086167745889
156,161,0.00860685473785721
157,381,0.008085942033696641
158,39458,0.012867833691093195
159,382,0.00746086167745889
160,383,0.00746086167745889
161,386,0.007600826854763388
162,14315,0.0077017407333234925
163,387,0.010925316524230327
164,45469,0.011345196594811938
165,88517,0.030292989003097643
166,389,0.011495903756439281
167,98364,0.012571447578912556
168,390,0.03902227349802742
169,39072,0.01223646157385139
170,14273,0.06994492629433825
171,391,0.013344654325326392
172,39081,0.01671941669724369
173,14249,0.019704502454691027
174,393,0.009551175346196601
175,58856,0.00870240050959836
176,395,0.00746086167745889
177,89,0.008749124914602623
178,397,0.00807274013697362
179,94,0.008093001386241251
180,402,0.008436095786189462
181,403,0.00782086167745889
182,404,0.00746086167745889
183,39097,0.008257503008791642
184,409,0.00746086167745889
185,118,0.012521023869662737
186,411,0.007730386294131452
187,78,0.010929348056032639
188,418,0.007996412959003028
189,121725,0.016884757626205355
190,121714,0.01829709199071869
191,423,0.01696303933859334
192,59374,0.03341592947201533
193,103,0.007517303698109316
194,39022,0.010828828983962042
195,426,0.010617233814063012
196,38794,0.016726910681743326
197,427,0.009744407736665453
198,428,0.00746086167745889
199,12,0.009394381250945601
200,44056,0.013841822286121627
201,430,0.00746086167745889
202,38812,0.007816846560904868
203,433,0.008659684282281862
204,434,0.007936561410282088
205,38825,0.01378988423374963
206,439,0.00746086167745889
207,8566,0.00850036816890405
208,39110,0.00810346588548513
209,440,0.00746086167745889
210,44054,0.018651845948922188
211,441,0.008375014398832158
212,39122,0.017422209478264464
213,443,0.008923952896831887
214,57,0.00989616241488615
215,44030,0.007886240826487487
216,444,0.01098489413975808
217,59369,0.009695362401496646
218,34655,0.00889491304739286
219,445,0.009880568391439654
220,38816,0.009092741825303962
221,446,0.007728521210879049
222,451,0.013197355687192519
223,39119,0.015863883997744778
224,44060,0.01761032002221233
225,453,0.00782086167745889
226,39120,0.012771349234249003
227,39133,0.013298156041733518
228,454,0.011484882864523505
229,49519,0.00931272961673933
230,455,0.008239836042134706
231,229,0.00944257739723996
232,456,0.027567170479132132
233,44139,0.01150091255292692
234,44063,0.01153611299569671
235,461,0.00746086167745889
236,464,0.008145218977226223
237,39055,0.010298044642324804
238,201,0.010688963296512866
239,44041,0.009293608981169425
240,467,0.010070665577403916
241,39091,0.01633075207922457
242,469,0.00847419506741388
243,187,0.007801497097787316
244,472,0.00843163293880481
245,477,0.007925125987798909
246,100619,0.03910767559419133
247,478,0.00782086167745889
248,104671,0.007949263488516137
249,481,0.009484341194843593
250,45370,0.011221459119864535
251,64,0.008813534043570232
252,487,0.00782086167745889
253,88299,0.05283408914275674
254,14231,0.014195175516004837
255,44068,0.061693490280143766
256,14216,0.04928725733255977
257,493,0.007763020407513983
258,55767,0.008371393087523537
259,496,0.007665049492657424
260,14325,0.0077833600234579435
261,497,0.0074752010155624896
262,20136,0.009803162114514038
263,498,0.012452486677031513
264,59386,0.01495638935692423
265,503,0.011444562280335364
266,39044,0.00746086167745889
267,504,0.00804353344841588
268,44058,0.012263610532948369
269,505,0.00746086167745889
270,55740,0.010208240679596912
271,510,0.00746086167745889
272,43138,0.022214391412422145
273,515,0.00746086167745889
274,39070,0.009763785005904626
275,525,0.00746086167745889
276,531,0.00746086167745889
277,104037,0.011089811603244418
278,534,0.00746086167745889
279,14247,0.017660886423879977
280,94088,0.008932119007813655
281,546,0.00746086167745889
282,555,0.00746086167745889
283,180,0.008779132814915085
284,556,0.00746086167745889
285,98,0.010785966214757343
286,558,0.00782086167745889
287,561,0.00782086167745889
288,101632,0.010979680934038977
289,565,0.00746086167745889
290,567,0.00746086167745889
291,59350,0.025522608591832432
292,8746,0.013928005664865763
293,580,0.00746086167745889
294,39073,0.013824847407122814
295,583,0.00782086167745889
296,20234,0.034769463445675934
297,590,0.00746086167745889
298,102,0.00746086167745889
299,600,0.00746086167745889
300,101774,0.03313366086707526
301,611,0.00746086167745889
302,366,0.011802108112766212
303,199,0.008215617511803636
304,612,0.007852407579588614
