key,PR
1298,0.045655283
1300,0.046412199
1339,0.058806881
118470,0.044650176
1375,0.071761803
1377,0.047385859
1385,0.093279227
59630,0.055298172
1402,0.043986554
1574,0.056577647
1421,0.043986554
44376,0.048337303
1456,0.054147447
58984,0.051616905
1462,0.047712052
58934,0.064461946
1472,0.04661921
97347,0.129139246
1518,0.051100304
1519,0.051978722
1523,0.058887897
1526,0.084992151
1534,0.049346667
105309,0.067435682
1559,0.044287407
97384,0.059902687
1573,0.048645801
1577,0.052839315
1579,0.052797025
1580,0.048277764
105355,0.055606383
1595,0.07450294
1658,0.074056905
1610,0.043986554
1653,0.048659134
1617,0.044551156
88985,0.050058591
1623,0.045297359
35231,0.058679669
1641,0.043986554
1581,0.070303635
1649,0.043986554
35293,0.082021615
1652,0.043986554
1654,0.043986554
88820,0.071295514
1666,0.043986554
1697,0.043986554
35212,0.066865094
1708,0.08361255
1313,0.046903338
1710,0.048662676
1299,0.068721052
1711,0.043986554
1307,0.057113991
1718,0.043986554
1296,0.051163601
1720,0.050461496
44390,0.061926622
1721,0.043986554
22788,0.187094354
22802,0.0567612
1341,0.048562794
1722,0.043986554
1587,0.055978923
1726,0.048276936
1340,0.043986554
1727,0.043986554
1441,0.05575392
1728,0.047329933
87523,0.044783752
1729,0.046009396
58104,0.060526087
1730,0.043986554
1737,0.043986554
94391,0.048518724
46086,0.076725536
1742,0.043986554
1591,0.092049033
9915,0.100403767
1743,0.064249817
104276,0.055678649
1752,0.055049743
40179,0.070683735
1758,0.044446237
1603,0.043986554
1759,0.05189573
44423,0.10611465
35271,0.053578926
1767,0.043986554
105361,0.044717394
1770,0.043986554
58995,0.059072548
1771,0.043986554
9904,0.073976505
1774,0.043986554
9734,0.045150574
1777,0.043986554
35242,0.058193815
1784,0.043986554
9757,0.053170598
1785,0.058435362
9844,0.167880179
52739,0.100598696
9932,0.190472389
1787,0.043986554
97474,1.381098364
52674,0.15486846
1790,0.069297528
15863,0.126608439
1792,0.043986554
1944,0.061072427
2042,0.056965632
1555,0.054047589
1793,0.043986554
1990,0.054825665
1308,0.063188585
1798,0.043986554
1297,0.071391067
1802,0.043986554
1932,0.046241974
1806,0.043986554
15420,0.051668213
1807,0.043986554
1576,0.079066675
1822,0.043986554
1501,0.054013361
1838,0.044454557
50070,0.053534886
1328,0.077315621
1842,0.043986554
1849,0.043986554
1862,0.058337031
1482,0.057668296
1863,0.050297393
1358,0.201745631
88942,0.068342536
1864,0.043986554
9816,0.063361844
1869,0.043986554
1845,0.072191234
1870,0.04418505
40022,0.065398823
1871,0.049230123
58933,0.06198526
1872,0.043986554
58974,0.058058071
1874,0.046694355
58955,0.056214417
1875,0.044329552
