key,PR
2957,0.039475669
2969,0.039959343
2967,0.039353835
59154,0.044723077
2977,0.039676679
25429,0.06381462
2995,0.041518127
36330,0.065780056
3020,0.040937085
59152,0.040496076
3031,0.054865797
104951,0.042693152
3043,0.039634455
17162,0.085409153
3064,0.039353835
97143,0.043752602
3071,0.039353835
36297,0.081736334
3076,0.04394752
36094,0.09966326
3078,0.039353835
36045,0.112337304
3087,0.039594349
81745,0.049388777
3091,0.039353835
36103,0.042383075
3097,0.039353835
60060,0.048583522
3102,0.039789899
105002,0.045851433
60051,0.04004812
3103,0.046644446
60093,0.062079358
3104,0.042123542
36060,0.039719258
3116,0.056939865
60063,0.044551091
3119,0.039353835
36055,0.081524088
3124,0.039353835
3137,0.082359023
3136,0.040461172
3135,0.087568082
3145,0.065830705
36266,0.043796954
3152,0.042525986
60127,0.043007424
3164,0.039353835
36263,0.043110969
3167,0.045730868
3168,0.046139874
99384,0.046594657
3170,0.040692354
50426,0.040481013
3189,0.039353835
3197,0.039534359
3219,0.047003742
99239,0.064965531
3221,0.039512084
98978,0.078933251
3225,0.057607067
3143,0.047110246
3254,0.039353835
36111,0.045032947
3255,0.039353835
3310,0.062449011
3257,0.039353835
3286,0.053022455
3260,0.039353835
3282,0.039353835
3300,0.04499312
83049,0.048212962
3316,0.042433571
36040,0.046369552
3339,0.072160883
3367,0.046392049
3386,0.039353835
75031,0.039353835
3396,0.039353835
44766,0.04654015
3401,0.039353835
3402,0.04700659
3403,0.039553265
3414,0.051275383
104899,0.094884918
3416,0.039353835
3427,0.039972843
3010,0.061707441
3436,0.091077565
3434,0.066661951
3437,0.039353835
3335,0.040550279
3441,0.040797176
60116,0.042801325
3445,0.039353835
2963,0.049797774
104196,0.051293995
3447,0.089211132
98813,0.089876682
3450,0.039353835
25309,0.084727512
3457,0.039353835
3321,0.05169248
3467,0.045750706
2964,0.048324281
3470,0.060753971
17247,0.681523526
3479,0.039353835
36104,0.051450992
3483,0.042178908
36046,0.07307632
3485,0.049373044
3181,0.044891957
3385,0.040148764
3492,0.040043114
57620,0.187532559
46728,4.321064384
57590,0.320832488
17212,0.044023728
3495,0.039353835
99315,0.183855293
3498,0.039353835
3487,0.081430457
3499,0.043567862
36142,0.041027055
3162,0.039353835
3500,0.039645829
17009,0.042593892
3501,0.039353835
3242,0.039684492
3503,0.050528626
53815,0.042658873
3507,0.040555945
50573,0.042094123
59114,0.048395272
3509,0.043878496
2947,0.054853504
3511,0.042476694
50407,0.039353835
3513,0.039353835
2951,0.04330802
3514,0.039353835
59134,0.048524572
3517,0.039353835
50595,0.04021562
3519,0.039425302
59126,0.039353835
3523,0.039353835
50405,0.043556216
59157,0.05961439
3524,0.041022835
50455,0.039430411
3530,0.039353835
59090,0.042877
59115,0.053773513
50389,0.044320653
59120,0.057590176
3532,0.043196882
59085,0.097095403
59119,0.039563091
3148,0.03973771
3533,0.039353835
3508,0.045236696
59160,0.039636779
3534,0.039397311
3537,0.039804849
50608,0.041108869
3540,0.042659704
3545,0.046869803
2980,0.047117009
3553,0.046836488
25251,0.161787126
3554,0.132086206
36191,0.058765538
3559,0.047429315
11183,0.110269043
11119,0.264309196
3561,0.039353835
2982,0.04474188
3563,0.039500486
3040,0.043394671
3572,0.042341194
3053,0.043452817
3575,0.039353835
53508,0.049727473
3577,0.039353835
104961,0.042728343
3587,0.040598763
50620,0.041105857
3593,0.039353835
3704,0.039974031
3597,0.039353835
3006,0.041195767
3598,0.112059522
3341,0.041166368
3601,0.040200725
50437,0.078538843
3604,0.03953722
50411,0.04214692
59156,0.045002223
3605,0.056685497
105812,0.050907758
3606,0.039353835
3016,0.092440349
3426,0.040856269
3607,0.042122331
17140,0.064847101
3608,0.059753531
17112,1.144300511
46793,0.064132035
17186,0.047310258
57210,0.039487442
3612,0.261364024
2959,0.377385191
3614,0.046803838
57557,0.242899302
3615,0.207564964
36154,1.013014703
3616,0.040966696
17243,0.097600936
3618,0.070065452
17183,0.044981255
3619,0.082875301
44811,0.05901914
46824,0.079912054
3622,0.040534148
17198,0.054994798
3623,0.042168959
57293,0.074987092
3624,0.039353835
17152,0.063351084
3625,0.039498927
46798,0.049787195
3626,0.120128621
36101,1.031282734
57212,0.130192496
25093,0.681142962
3627,0.052746763
3630,0.044695581
3034,0.067876192
17298,0.039353835
3632,0.039353835
3075,0.060070117
3633,0.05156774
94694,0.050800062
3638,0.045527995
46772,0.047195499
17354,0.039885424
3642,0.057105553
17304,0.0474561
3646,0.043923988
46819,0.045189637
3648,0.043264114
17281,0.066713912
57234,0.039403276
3650,0.039823417
57374,0.047275034
17215,0.046328542
3651,0.052056367
57358,0.059044055
46674,0.11462506
3652,0.04172895
43502,0.04493746
3655,0.039493797
99326,0.05116375
3656,0.041123691
36108,0.224943971
3657,0.039353835
36294,0.076819123
3661,0.039353835
36143,0.045158254
3663,0.040170448
99085,0.043283045
3664,0.04224303
36338,0.042758401
3669,0.041447078
11422,0.050106254
3673,0.041214769
3062,0.039879111
3675,0.047862215
105816,0.040532939
3678,0.050729875
53830,0.050910072
25313,0.076975063
3682,0.087567502
3044,0.044230048
36308,0.070357549
11219,0.077452937
3689,0.040169652
99214,0.05872944
99307,0.058407886
104957,0.05406202
3096,0.039656514
3690,0.070580887
3755,0.043776247
3692,0.045722394
11448,0.060484698
36310,0.041168944
3693,0.041616306
104865,0.043848794
3694,0.045254628
3082,0.044127777
3106,0.179390785
3696,0.041897274
104799,0.060165023
36252,0.050765184
3699,0.04603721
36061,0.084199149
3701,0.049577541
3161,0.045055429
3705,0.044673923
36228,0.041579501
3708,0.111533458
11265,0.053301944
3719,0.040501979
36230,0.06515015
99078,0.054025326
3720,0.039620104
3723,0.039353835
2990,0.042235347
53570,0.043255051
3725,0.039564504
81506,0.039487056
3726,0.045777891
44822,0.056986269
3727,0.04988134
61383,0.039978018
3730,0.040282824
3736,0.052248031
3738,0.039640304
25142,0.088972474
53608,0.041536217
53559,0.039906004
3743,0.039353835
3054,0.040101693
24994,0.062138449
3747,0.05143428
3060,0.039759394
3748,0.04064556
11204,0.042772657
3750,0.046949217
3751,0.048105922
3153,0.085927053
3752,0.040368319
36333,0.05048578
3753,0.039569648
99329,0.041816074
53603,0.044137676
25019,0.045166884
53539,0.070212936
3754,0.043202835
99331,0.048871522
3758,0.039353835
3122,0.058426142
3769,0.039463585
3131,0.046893236
3774,0.039353835
3879,0.043100259
3775,0.039353835
3142,0.06591019
3777,0.039353835
50597,0.050086844
3778,0.039353835
3230,0.040618631
3780,0.050943039
3784,0.050819349
3872,0.040052937
3788,0.046469081
44757,0.051261206
3157,0.054416879
3793,0.053312211
3068,0.041897762
3333,0.041211062
3795,0.04120308
44758,0.04716192
3799,0.047873829
3411,0.060946019
3070,0.044372997
3149,0.04070323
3800,0.046195507
60155,0.076219411
3801,0.051129224
3760,0.04032152
108825,0.03983762
3803,0.039353835
44821,0.040084642
3808,0.040151602
44795,0.056322361
3810,0.053055574
3816,0.039452732
36175,0.08023708
36264,0.05050173
3819,0.039425224
50425,0.045364831
3820,0.039647859
50417,0.045586139
3351,0.039353835
3822,0.048507575
3179,0.047162346
3825,0.039525531
98863,0.089013167
3827,0.041019964
25311,0.257818808
3830,0.058934005
3183,0.049772655
3835,0.039537656
96324,0.043495884
3836,0.039353835
25346,0.053282854
25032,0.039906495
3838,0.039353835
3840,0.044965852
53791,0.184174918
25472,3.695526178
11258,0.09164092
11207,0.374191984
25116,0.261303422
3841,0.039784593
25493,0.067556084
53531,0.039795655
3842,0.044191385
99291,0.056368478
3843,0.050617667
53737,0.075752156
53649,0.491667091
25625,3.43552033
3844,0.039353835
99394,0.400658573
24978,0.058792446
3845,0.039920728
99248,0.080001895
3847,0.046368008
25193,0.057902569
25082,0.042599938
3848,0.039353835
25383,0.051160242
