key,cited_num,pr,fi,div,dfk,exp_dfk
26944,5186,2.068773962,1.1222438,0.946755431,0.000237966,1.000237995
10375,5294,2.04692211,1.471176838,0.575878263,0.000230962,1.000230988
10985,2366,1.224348551,0.769969271,0.454824157,0.000978608,1.000979087
36555,1957,1.147054901,0.670922339,0.476873179,0.001554277,1.001555485
19926,2954,1.070072978,0.983108465,0.087016307,0.000595397,1.000595575
46728,2183,0.905356906,0.505080788,0.400774489,0.001244293,1.001245068
25472,1642,0.80174537,0.395202524,0.40755102,0.002476802,1.002479872
25625,1835,0.740138904,0.33980779,0.401129077,0.001991274,1.001993258
11290,2077,0.723847725,0.38330208,0.341013623,0.001373257,1.0013742
25926,1838,0.709857817,0.366986146,0.343612851,0.002159351,1.002161685
20540,1331,0.702516309,0.59210216,0.110705263,0.002633095,1.002636564
11535,1788,0.679076205,0.377992701,0.301606263,0.001734752,1.001736258
53747,1523,0.601376895,0.33176506,0.27033955,0.002695484,1.00269912
46747,1253,0.591775736,0.337607615,0.255045671,0.003446691,1.003452638
11344,1663,0.557264815,0.317548402,0.240227834,0.002131167,1.00213344
13059,1059,0.546546306,0.308735736,0.239014797,0.005051028,1.005063806
22208,2297,0.530430949,0.486234611,0.044245776,0.001117972,1.001118597
101050,1589,0.519018095,0.259287416,0.26039104,0.002539258,1.002542485
100197,1251,0.498715962,0.344675491,0.154624991,0.003787405,1.003794586
32147,618,0.453931937,0.226024718,0.23177585,0.01683213,1.016974589
46749,904,0.44288545,0.254312276,0.189832619,0.00665661,1.006678814
32211,1059,0.43196545,0.192830039,0.240576432,0.006007877,1.00602596
46522,617,0.413190138,0.254634929,0.160744336,0.013712275,1.01380672
53606,516,0.384595262,0.182313599,0.207359931,0.024794984,1.025104936
97474,791,0.382194061,0.269371031,0.11364254,0.007237419,1.007263672
97518,827,0.381562142,0.255877381,0.126841795,0.009163725,1.009205841
98353,666,0.378380372,0.230956238,0.149828424,0.016177099,1.016308657
99968,544,0.35778352,0.208226276,0.152876187,0.021949139,1.022191793
24139,245,0.331396116,0.157613991,0.194439769,0.112320084,1.118870936
11443,697,0.331058229,0.166165512,0.166964417,0.012485657,1.012563928
20539,534,0.326111837,0.245559071,0.082230877,0.020618422,1.02083245
53536,830,0.314197838,0.173580486,0.141775223,0.008200479,1.008234195
100636,573,0.309601449,0.225028973,0.086281193,0.020002783,1.020204179
26567,699,0.29914782,0.152781331,0.148194549,0.012412257,1.012489609
21522,668,0.288550518,0.187371854,0.102619838,0.014143365,1.014243856
27162,681,0.286624435,0.12799922,0.161090266,0.015420588,1.015540099
91773,555,0.278123629,0.127985173,0.153870827,0.024555559,1.02485953
101221,552,0.269043335,0.141025866,0.130600507,0.019976371,1.020177234
21430,428,0.268880738,0.204180167,0.06669957,0.030428486,1.030896164
11641,546,0.263966005,0.151705774,0.11441341,0.018998624,1.019180246
26212,710,0.257637077,0.119683702,0.139732401,0.012813409,1.012895852
35169,807,0.257189607,0.187198798,0.070682033,0.00982748,1.009875928
53178,498,0.25637713,0.160929529,0.097914225,0.02551442,1.025842699
36472,801,0.25627831,0.142329253,0.115141159,0.010407364,1.010461709
24492,339,0.251224279,0.13639974,0.121826602,0.059193521,1.060980543
59631,832,0.249850403,0.215971238,0.034175477,0.008708113,1.008746138
35918,347,0.244871018,0.166451926,0.082702722,0.053185094,1.054624831
34919,602,0.241411069,0.162183684,0.080867077,0.020484771,1.020696024
17112,666,0.238697546,0.134474268,0.105223894,0.0095549,1.009600694
18072,457,0.234890966,0.132089269,0.105542248,0.02630947,1.026658619
93318,438,0.232938585,0.114589669,0.12229552,0.032803232,1.03334719
31530,483,0.231417812,0.114800076,0.119805021,0.026964228,1.027331052
27522,791,0.229295202,0.112745307,0.117844127,0.011043332,1.011104535
20903,428,0.229075614,0.173844965,0.056842967,0.028774459,1.029192443
7615,6,0.226517186,0.102201734,0.183978477,0.391996473,1.479932492
31893,433,0.22547078,0.111501884,0.11796155,0.034433153,1.035032837
22094,451,0.225254221,0.129132761,0.099262571,0.032155968,1.032678558
25152,112,0.221000282,0.107918093,0.189895753,0.518360362,1.679271992
36101,603,0.220462669,0.101070004,0.121787523,0.019860147,1.020058672
98549,597,0.218993671,0.11510203,0.105793113,0.018136982,1.018302456
54430,476,0.218369785,0.126362443,0.094531427,0.027063957,1.027433512
54237,769,0.216258452,0.108695818,0.108545867,0.009099498,1.009141025
52074,708,0.214812533,0.160268,0.055269154,0.013197477,1.013284948
100688,424,0.21350463,0.155445516,0.060074083,0.034116814,1.034705468
36154,532,0.212044113,0.083952615,0.131022178,0.022621768,1.022879581
17580,167,0.204863851,0.123943949,0.097605994,0.187479109,1.20620505
8653,711,0.203015954,0.195257742,0.007841071,0.010623591,1.010680222
12108,515,0.202937302,0.114165555,0.090549182,0.019824721,1.020022536
97945,455,0.200246431,0.10715265,0.096022649,0.030976711,1.031461482
89560,372,0.199963222,0.092155847,0.11392,0.055150381,1.05669951
22364,427,0.199526869,0.120728826,0.081670963,0.035810362,1.036459276
26609,482,0.199219443,0.102377624,0.099211515,0.024175169,1.024469757
32109,552,0.198996557,0.092601322,0.108726525,0.021674996,1.021911605
54627,404,0.197235668,0.102034301,0.098954144,0.038662247,1.039419357
14241,340,0.196215735,0.185246782,0.011453508,0.043227245,1.044175152
35897,241,0.194041956,0.122061406,0.080033278,0.106046583,1.11187367
20187,500,0.193951505,0.15059624,0.044400302,0.023818126,1.024104044
93565,479,0.193731056,0.113422363,0.082002132,0.020867378,1.021086624
54323,497,0.192697267,0.095745912,0.099333474,0.024273254,1.024570247
24099,611,0.191430324,0.113861201,0.079044213,0.018837903,1.019016456
17551,336,0.187969657,0.104114897,0.087875055,0.04682972,1.04794355
53817,213,0.187550934,0.087487785,0.115276975,0.141536233,1.152042246
27721,319,0.187315254,0.094740208,0.099107819,0.068188718,1.070567324
52654,481,0.186102913,0.117760948,0.070169691,0.02639246,1.026743826
20599,296,0.183393239,0.126847227,0.060490427,0.067430437,1.069755841
46985,471,0.181553527,0.084748418,0.099758613,0.03005363,1.030509799
22797,363,0.180606449,0.127553326,0.055616062,0.047178311,1.048308917
100617,283,0.180482747,0.095132166,0.092747884,0.083117628,1.086669624
15403,389,0.179539763,0.141433381,0.039282523,0.030397935,1.030864669
36093,52,0.178757229,0.099081038,0.153820904,0.657818156,1.930575522
53025,106,0.178200772,0.11098428,0.113878345,0.527212095,1.694202444
23488,375,0.177357043,0.089035366,0.092641985,0.04775687,1.048915602
26579,310,0.175182344,0.086853431,0.093982141,0.062037275,1.064002005
104625,428,0.174943245,0.122502462,0.054136234,0.031819136,1.032330777
101628,548,0.174032958,0.147036582,0.027535009,0.01975563,1.019952064
25830,666,0.173527793,0.08026994,0.094615428,0.014452285,1.014557224
99854,299,0.170594925,0.116732939,0.057546426,0.066167067,1.068405198
100369,344,0.168878547,0.117403005,0.054366878,0.054648323,1.056169119
24034,397,0.167827475,0.082094024,0.089766377,0.045967407,1.047040284
101738,270,0.167766503,0.127089366,0.044582381,0.091672551,1.096005878
10070,399,0.165029417,0.11981372,0.046899914,0.036571537,1.037248503
23288,64,0.165002966,0.089770341,0.14064502,0.625654147,1.869468466
91136,585,0.164778012,0.093967701,0.072396037,0.022146928,1.022393992
36165,495,0.164656336,0.087565903,0.079537532,0.031249826,1.031743228
52659,337,0.162557722,0.114917437,0.049915276,0.046648362,1.047753514
16329,239,0.160852266,0.111241405,0.053286869,0.071480154,1.074096834
25893,623,0.1599967,0.078740624,0.082576938,0.016124839,1.016255545
10947,178,0.159728478,0.109181288,0.059665315,0.165843513,1.180388372
98171,358,0.159038585,0.110269086,0.051103655,0.046750932,1.047860988
32623,376,0.156784029,0.065735557,0.095380214,0.046479133,1.047576219
53717,385,0.156557411,0.078244193,0.081894208,0.044711863,1.045726504
24698,360,0.15587746,0.086457351,0.07316308,0.052514344,1.053917679
37008,305,0.155442729,0.082201379,0.078456763,0.068787535,1.071208591
11253,313,0.154698823,0.086171467,0.072358557,0.054400689,1.055907608
13035,360,0.153617525,0.07975667,0.077243043,0.044773873,1.045791352
22803,362,0.152865548,0.088165124,0.06804071,0.050338443,1.051626951
24035,238,0.152096095,0.100257696,0.057971312,0.111817095,1.118308298
25889,530,0.152009345,0.075195051,0.078532611,0.022123228,1.022369762
90553,312,0.151523645,0.075300056,0.082055271,0.073722072,1.076507573
26945,616,0.15074633,0.072174297,0.079999366,0.01800289,1.018165919
100970,340,0.1492423,0.068881334,0.085216858,0.058670717,1.060426003
11433,391,0.148767172,0.081664905,0.069818839,0.039686045,1.040484058
21646,184,0.148713652,0.103639082,0.055160386,0.201926816,1.223758445
47480,300,0.148648476,0.073729604,0.080475416,0.071545921,1.074167476
101359,283,0.148591667,0.091159483,0.062688031,0.087565689,1.091513963
36370,327,0.148166726,0.079771101,0.072353442,0.056254164,1.057866521
101662,399,0.147809783,0.127982809,0.020543103,0.035481916,1.036118911
11602,385,0.147491814,0.085958167,0.063624629,0.033416509,1.033981112
14228,359,0.147346671,0.092531315,0.057035223,0.039698652,1.040497176
46174,217,0.147101048,0.105257846,0.04832837,0.144089404,1.154987365
46303,272,0.145093001,0.101386931,0.047141093,0.075658083,1.078593721
17247,365,0.144884255,0.087790383,0.0594479,0.040403515,1.041230842
25093,519,0.144859392,0.06740209,0.079371268,0.024409595,1.024709948
11002,322,0.144389676,0.099889946,0.045615468,0.024763752,1.02507292
99753,226,0.143911379,0.085220724,0.066252789,0.121197044,1.128847324
14205,305,0.143123867,0.107063855,0.038357682,0.061770269,1.063717947
100525,191,0.142064921,0.099327716,0.050494928,0.166803052,1.181521544
34890,447,0.14187474,0.109445042,0.033508854,0.032735096,1.033276784
47197,296,0.141831775,0.081959126,0.063746305,0.062691429,1.064698253
9320,353,0.141187107,0.110931112,0.031519067,0.04089833,1.041746185
100382,388,0.140280111,0.099236055,0.0428304,0.0426021,1.043522595
19923,137,0.139437682,0.135102725,0.005790321,0.289476017,1.335727406
23236,448,0.138307818,0.066711167,0.074037033,0.033517111,1.034085138
23267,278,0.138033073,0.093936331,0.048240008,0.089802807,1.093958542
46895,307,0.137941995,0.079777535,0.061650371,0.058204729,1.059931973
99617,296,0.136707149,0.075535362,0.065695737,0.071347954,1.073954848
35919,193,0.135623077,0.07173736,0.077220813,0.189573206,1.208733608
27263,414,0.133773568,0.067620187,0.068870029,0.040245087,1.041065895
31928,319,0.13305453,0.074030873,0.062448932,0.056410806,1.05803224
27520,394,0.132553777,0.05937428,0.076262036,0.041259971,1.042122992
15071,375,0.132478661,0.114812401,0.018147907,0.026898637,1.027263671
22119,209,0.131914399,0.08515442,0.054125107,0.146270471,1.157509218
23564,230,0.131609969,0.065896387,0.074807469,0.129612104,1.138386722
5469,423,0.131013543,0.072818202,0.060054833,0.031452736,1.031952601
46866,302,0.130337747,0.063674621,0.071491405,0.06992527,1.072428036
8768,339,0.130273546,0.113961502,0.017203076,0.053184458,1.054624161
11693,288,0.130148864,0.074529272,0.059827484,0.072929636,1.075654847
92918,229,0.13004249,0.083072213,0.052519144,0.111662746,1.118135701
99691,204,0.129652478,0.069037146,0.0704348,0.150139595,1.161996441
102224,269,0.129633244,0.062522614,0.073185632,0.086656664,1.0905222
25745,284,0.129023889,0.058790314,0.074750247,0.062326038,1.064309294
10720,220,0.128567654,0.080427065,0.053303811,0.101882155,1.10725298
14674,275,0.128073939,0.096144862,0.034593752,0.080155997,1.08345607
101198,239,0.126740587,0.066848418,0.067085702,0.11342517,1.120108068
22092,466,0.126155833,0.074012437,0.053876943,0.032705083,1.033245773
97732,204,0.125985595,0.125515099,0.00053792,0.133922073,1.143303722
25090,451,0.12532248,0.067410677,0.059837155,0.032705581,1.033246287
122969,345,0.12530254,0.085249628,0.042058457,0.048859095,1.05007238
36761,281,0.124646027,0.061324294,0.068586691,0.079869897,1.083146138
53281,158,0.123647318,0.068124846,0.06946773,0.224074492,1.251164218
17591,116,0.122588268,0.069872223,0.077870179,0.390123199,1.477162767
122873,143,0.122355104,0.077225408,0.059041761,0.268704524,1.308268522
35703,111,0.122245647,0.067819944,0.09722487,0.580190023,1.786377851
100868,248,0.122223537,0.059714828,0.069263844,0.102617143,1.108067096
23920,290,0.121383352,0.063621031,0.063117254,0.088657493,1.092706333
34768,310,0.121230283,0.089488169,0.033712965,0.060238177,1.062089482
20349,311,0.121105226,0.080549174,0.043191885,0.062967618,1.064992352
23248,208,0.120826927,0.072847699,0.055697634,0.149169505,1.160869746
53820,188,0.120340601,0.064925994,0.063275019,0.13264738,1.14184729
122196,356,0.120120037,0.080840575,0.041079521,0.044807926,1.045826964
14501,255,0.119561491,0.101386684,0.019354508,0.062888959,1.064908584
94799,196,0.117511365,0.065214604,0.062510968,0.178407591,1.195312421
90530,283,0.116767662,0.059227608,0.062876923,0.088697921,1.09275051
23545,291,0.116645588,0.069582074,0.05102422,0.08080238,1.084156625
27334,393,0.116413969,0.058912997,0.059943293,0.041597145,1.042474428
104511,229,0.116379638,0.073167924,0.0495242,0.136349814,1.146082739
12277,238,0.116356874,0.068990776,0.052139752,0.09602091,1.100782081
12832,133,0.116260003,0.062093305,0.074646317,0.320694892,1.378085052
57328,184,0.116171481,0.070463023,0.054261929,0.171539509,1.187131044
22368,277,0.115998828,0.063997604,0.056866162,0.089433222,1.093554305
35057,224,0.115923453,0.053216869,0.071841308,0.135993181,1.145674081
99937,225,0.114996008,0.081607623,0.037852732,0.125495076,1.133709587
121745,213,0.114593756,0.077059087,0.042758961,0.130313779,1.139185779
100005,224,0.114286436,0.073590372,0.045348549,0.108246791,1.114322716
10603,312,0.114246296,0.074800471,0.041521473,0.051282495,1.052620212
27688,309,0.112928806,0.052368282,0.064618409,0.064856079,1.067005449
90513,207,0.1126515,0.058039621,0.064147061,0.16092685,1.174599043
54603,283,0.112283765,0.062674947,0.052720137,0.060828882,1.062717049
98885,208,0.11222892,0.059521131,0.060244855,0.133653926,1.142997189
100822,316,0.111546367,0.050080505,0.065678969,0.066296833,1.068543849
25092,296,0.111410798,0.060789552,0.054247283,0.06918154,1.071630736
11233,279,0.111339367,0.063652971,0.051230229,0.071683619,1.074315398
31269,154,0.110753265,0.055029598,0.075418238,0.302644172,1.35343279
54379,178,0.110692693,0.056797766,0.064002057,0.171878863,1.18753397
20536,289,0.110100537,0.0848527,0.026781265,0.058962096,1.060735034
52254,244,0.109870298,0.07620724,0.037351712,0.103977708,1.10957572
59735,214,0.109478856,0.066802438,0.048602637,0.130031302,1.138864031
89504,140,0.109101011,0.055427213,0.074085553,0.322295597,1.380292726
11685,154,0.108996408,0.065550594,0.055099409,0.237624489,1.268232869
100679,426,0.108645298,0.084243125,0.025287006,0.035618463,1.036260399
9022,344,0.107687768,0.109204418,-0.00159152,0.048185773,1.049365581
98718,328,0.107611929,0.061250609,0.048486348,0.044816777,1.045836221
63312,335,0.107607908,0.077342738,0.032005818,0.055920144,1.057513231
35887,219,0.107393319,0.070754657,0.04229002,0.143447114,1.154245766
10390,170,0.107166297,0.074581121,0.039973306,0.204354429,1.226732867
16033,137,0.106462443,0.064426597,0.057695014,0.316648033,1.372519405
15807,258,0.106428557,0.07154213,0.037696769,0.077476534,1.080556876
23811,199,0.106368881,0.051678041,0.065590169,0.181729578,1.199289836
25366,233,0.106354074,0.044010526,0.070614685,0.124577945,1.132670303
59535,271,0.106083227,0.074001292,0.034918898,0.084735087,1.088428689
21431,164,0.106063143,0.067361357,0.048553964,0.226790089,1.254566492
35808,39,0.105856151,0.063351471,0.08095239,0.644247011,1.904552382
98210,371,0.105265779,0.082668955,0.02365929,0.045946491,1.047018384
26520,254,0.104887002,0.050725114,0.06008498,0.103782398,1.10935903
21686,222,0.104746298,0.066138487,0.044018521,0.131155871,1.140145483
10310,214,0.10351289,0.076655423,0.030298236,0.120545615,1.128112198
22121,177,0.103400679,0.068046959,0.043969107,0.218083643,1.24369109
53649,267,0.103217859,0.053173086,0.054916898,0.092903041,1.097355332
97471,202,0.103041334,0.0602399,0.049475049,0.144896879,1.155920364
121742,251,0.102565983,0.079935966,0.024925705,0.096622391,1.10144438
123018,251,0.102115834,0.052614489,0.054661812,0.099165498,1.104249035
99438,262,0.102004086,0.06027795,0.0453201,0.082622948,1.086132203
27794,356,0.10194209,0.053332518,0.05117348,0.051400965,1.052744923
47446,160,0.101482355,0.053152456,0.0608669,0.23063911,1.259404651
99611,464,0.101018136,0.05826571,0.04400956,0.02898094,1.029404974
35392,197,0.100769856,0.061484025,0.047333738,0.186359392,1.204855198
27176,219,0.100599121,0.050146741,0.057626619,0.132954671,1.142198223
99037,310,0.100052217,0.058777942,0.0437265,0.057714896,1.05941291
35138,306,0.099772525,0.061465228,0.041065135,0.069519057,1.07199249
36454,227,0.099547973,0.05339474,0.053096915,0.14015181,1.150448436
8813,132,0.099409605,0.07018798,0.041317255,0.346371194,1.41392736
94647,159,0.099335994,0.063060759,0.047078998,0.260691725,1.297827517
26136,165,0.098919516,0.050855487,0.061011344,0.238525753,1.269376396
9034,290,0.098904541,0.061857096,0.039247517,0.057688785,1.059385248
14649,354,0.098901044,0.078614849,0.021249031,0.04637068,1.047462612
25316,246,0.098875394,0.043457426,0.062220002,0.11577265,1.122740588
22818,259,0.098617183,0.051589365,0.052330445,0.106839034,1.112755124
20769,285,0.098612843,0.068702345,0.032193021,0.073540183,1.076311785
99125,189,0.098524248,0.061174463,0.041386821,0.102635349,1.10808727
36363,314,0.098170639,0.049567888,0.052141474,0.070280549,1.072809115
122476,200,0.097751034,0.05515461,0.049678465,0.153801228,1.166259044
35120,329,0.097243491,0.077215203,0.021172052,0.055536319,1.05710741
92971,173,0.096994822,0.055977032,0.049795996,0.193928696,1.214009716
22293,281,0.096966578,0.056592514,0.043498821,0.074546226,1.077395146
23064,164,0.096931824,0.058689886,0.050422062,0.276496059,1.318501757
25073,204,0.096710912,0.045082894,0.059962022,0.149646887,1.161424056
97885,254,0.096351482,0.058123507,0.041861171,0.09079111,1.095040238
122750,212,0.096131626,0.052007715,0.050485317,0.13468071,1.144171403
94135,240,0.096069567,0.074290126,0.023427218,0.072932076,1.075657471
122221,219,0.095261605,0.066617638,0.032402557,0.12329449,1.131217504
88483,239,0.095194284,0.053190725,0.047694456,0.127060813,1.135486068
122384,125,0.09513176,0.059865608,0.051506271,0.378779938,1.4605016
36601,247,0.095072847,0.047518649,0.05285233,0.10563173,1.111412501
122418,235,0.094703105,0.068736247,0.028796279,0.103425156,1.108962791
31916,276,0.094617665,0.043729283,0.055920305,0.094292905,1.098881567
21766,172,0.094601681,0.061295997,0.040825272,0.203573234,1.225774923
47883,189,0.094495671,0.051760659,0.050456481,0.166092666,1.180682506
99478,217,0.09443423,0.051500425,0.048732239,0.126681301,1.13505522
17174,131,0.094263375,0.044385429,0.07167312,0.362536842,1.436970161
14208,229,0.094198793,0.077788718,0.018351839,0.111834339,1.118327582
45488,236,0.093683921,0.071783047,0.024029404,0.092751705,1.097189274
22672,178,0.092317199,0.055913856,0.045657447,0.22650612,1.254210285
54580,239,0.092130815,0.048314179,0.04839407,0.099363717,1.10446794
26703,196,0.091907988,0.046587426,0.052675783,0.150394994,1.162293251
31565,170,0.091839492,0.042619933,0.061423607,0.221503163,1.247951195
24749,113,0.091246161,0.045611115,0.07821858,0.538831242,1.714002437
22729,187,0.091238602,0.046141273,0.054781147,0.194523083,1.214731522
43209,181,0.090982271,0.083838824,0.00841588,0.163925017,1.178125973
121630,215,0.090782242,0.069732947,0.024121473,0.136235383,1.1459516
8875,169,0.090713401,0.068400206,0.027394725,0.205172251,1.227736526
12101,284,0.090542382,0.047654529,0.045897981,0.067832481,1.070186017
93722,254,0.090214469,0.045838691,0.048836936,0.095793129,1.100531373
11745,95,0.089973801,0.049141951,0.076538055,0.628325648,1.874469429
11896,208,0.089618541,0.042091998,0.055087616,0.147636575,1.159091577
59747,284,0.089589596,0.075917738,0.014717353,0.073687733,1.076470606
98250,335,0.089436221,0.083728184,0.005969085,0.044718427,1.045733368
52482,216,0.089036577,0.055753476,0.038096482,0.135072162,1.14461938
22373,115,0.088981587,0.048113817,0.067903431,0.507744829,1.661539911
27868,160,0.088530034,0.042042989,0.056783454,0.20007131,1.221489859
47027,108,0.088446009,0.041402679,0.084214138,0.582293726,1.790139815
21609,266,0.088313582,0.057855786,0.033137335,0.08431861,1.087975479
12964,194,0.088047998,0.04543622,0.050422306,0.168302971,1.18329506
46528,208,0.087964984,0.044362945,0.050352993,0.14395415,1.154831158
25611,390,0.087963205,0.041544109,0.04820857,0.037825872,1.038550376
36260,54,0.087956796,0.051776673,0.072002377,0.688189258,1.990108696
52751,137,0.087815698,0.048820873,0.052928924,0.305521005,1.357331996
46511,205,0.087774659,0.049784932,0.043915917,0.144961043,1.155994536
99505,140,0.087717069,0.048661707,0.05237636,0.293475158,1.341079864
89795,139,0.08728675,0.044609831,0.059291419,0.32880636,1.389308803
57880,31,0.087226,0.057391851,0.055848259,0.626984678,1.871957505
23170,207,0.087188533,0.050070528,0.044206292,0.174764965,1.190966265
35198,155,0.087178319,0.062800935,0.033289141,0.311575427,1.365574784
22372,222,0.087071094,0.052068415,0.040180696,0.137962081,1.14793202
26778,264,0.086665714,0.041714246,0.048692322,0.079937938,1.083219839
122365,310,0.086523285,0.053468395,0.035363404,0.067507984,1.069838801
8723,160,0.085829495,0.072590764,0.015448049,0.154336048,1.166882949
32157,221,0.085454272,0.035880721,0.057310536,0.14502703,1.156070818
24038,213,0.085372837,0.044369259,0.047151419,0.13970477,1.149934254
10864,292,0.085258221,0.0468309,0.041077067,0.0666813,1.068954749
27321,142,0.084997013,0.040002376,0.063121884,0.338524218,1.402875724
20063,111,0.084736884,0.069195443,0.023108486,0.396689853,1.486894702
32221,368,0.084343661,0.043585397,0.042586991,0.043890224,1.044867647
52775,148,0.084308383,0.047913027,0.048029175,0.277367448,1.319651185
21397,223,0.084171982,0.05398988,0.033632597,0.108246643,1.114322551
27195,322,0.08414696,0.039735119,0.047129798,0.059399341,1.061198936
99394,197,0.08355403,0.040641137,0.050891917,0.170531788,1.18593535
89372,166,0.083481412,0.043565565,0.049196727,0.209053678,1.232511156
11798,247,0.08333969,0.044661289,0.041969538,0.081662733,1.085089783
100252,163,0.083339665,0.058955237,0.030169753,0.212895137,1.237254903
122812,140,0.083152943,0.05109865,0.045667646,0.353958959,1.424696715
23468,128,0.082856156,0.04684559,0.053967855,0.404576194,1.498667221
121781,171,0.082836777,0.052035885,0.038044017,0.21120018,1.235159584
22791,299,0.08269141,0.052835774,0.032203627,0.075705453,1.078644815
8883,360,0.082559859,0.069997894,0.013151543,0.045865517,1.046933607
46167,182,0.082522382,0.041766798,0.050082543,0.206079633,1.228851058
20227,204,0.082360617,0.057352675,0.02816057,0.118729301,1.126065052
10011,135,0.082249179,0.0546238,0.036801821,0.286812447,1.332174337
46996,133,0.081708727,0.042460415,0.055882754,0.353347372,1.423825655
4456,211,0.081665337,0.046653579,0.039568708,0.122354664,1.130154856
45464,259,0.081615914,0.065604289,0.017621868,0.09582561,1.10056712
11735,185,0.08158452,0.048662959,0.038073206,0.145382993,1.15648241
18005,215,0.081427795,0.046180298,0.039558872,0.115395469,1.122317191
26061,268,0.081300009,0.037818084,0.047567473,0.089803863,1.093959696
26535,334,0.081217275,0.037886788,0.045941751,0.058517841,1.060263902
53041,82,0.081179129,0.049895434,0.054821811,0.560991091,1.752408437
52735,161,0.081045239,0.049211391,0.039559501,0.217275776,1.242686758
35349,107,0.080952144,0.043719607,0.069152555,0.619131974,1.857315144
22664,188,0.080861724,0.057503422,0.028484533,0.198408764,1.219460764
20028,356,0.080772372,0.075931733,0.005030689,0.038510274,1.039261406
18002,145,0.08073668,0.03973707,0.053797285,0.271660445,1.312141382
92559,277,0.080643404,0.051790953,0.03143365,0.085684016,1.089462022
21017,240,0.080634253,0.064324937,0.018136947,0.106214646,1.11206055
24728,218,0.080406854,0.037149501,0.049596396,0.136750939,1.146542554
21019,233,0.080362448,0.054567725,0.028452838,0.098077972,1.103048789
10589,68,0.080206999,0.059954272,0.036519356,0.589552962,1.803182145
39212,231,0.08013707,0.049301857,0.034970284,0.125841352,1.134102231
47529,197,0.080020985,0.044161992,0.04209403,0.160311532,1.173876514
26461,185,0.079946956,0.036756313,0.052506718,0.195317247,1.215696602
45541,273,0.079824831,0.065186928,0.015912037,0.083461607,1.087043479
11207,215,0.079650677,0.037644626,0.047249096,0.117619837,1.124816416
34859,109,0.079647013,0.061548178,0.031249949,0.546170178,1.726627662
89542,117,0.079633928,0.048812149,0.044441042,0.365941862,1.441871413
100374,173,0.079287988,0.045795361,0.040951684,0.201067604,1.222707429
52730,192,0.07926018,0.046446419,0.038582504,0.161950947,1.175802564
2959,148,0.079108347,0.046428978,0.042117721,0.25372462,1.288816842
26056,266,0.079107984,0.038450681,0.044623544,0.093083134,1.097552975
98188,173,0.079055556,0.05618006,0.026947935,0.163840362,1.178026242
89563,156,0.079035432,0.038098413,0.055702925,0.307997894,1.360698123
89199,109,0.078844354,0.042522949,0.062295234,0.539477679,1.71511079
101358,45,0.078601142,0.037556732,0.071025601,0.548385745,1.730457363
100669,260,0.07857805,0.04984784,0.031682389,0.097811807,1.102755235
121784,149,0.078492333,0.06263342,0.021021637,0.281820549,1.325540829
32220,321,0.078488028,0.035905902,0.045429891,0.064735695,1.066877006
22215,144,0.07829167,0.050699787,0.037232713,0.299666123,1.349408195
14863,160,0.078125315,0.050375199,0.033841158,0.198437739,1.219496098
22122,173,0.0780095,0.044246065,0.041725451,0.211732874,1.235817721
99220,197,0.077966731,0.037047848,0.04821523,0.164083311,1.178312478
88292,173,0.077766376,0.054932495,0.028456114,0.220117591,1.246223266
103978,113,0.077547281,0.044524977,0.058619785,0.573889059,1.775157335
18115,105,0.077433281,0.04509372,0.053559287,0.504497928,1.656153804
34623,205,0.07703295,0.061477822,0.018140951,0.153781521,1.166236061
53230,236,0.076978911,0.049832866,0.030538038,0.117741681,1.124953477
1906,122,0.076653319,0.064222323,0.017667764,0.351548729,1.421267003
31589,147,0.0765136,0.03685139,0.05471796,0.321793155,1.379599383
98398,246,0.076508118,0.061217152,0.016497103,0.07592262,1.078879087
27767,157,0.076233628,0.039814179,0.047069141,0.256514658,1.29241771
35308,209,0.076188812,0.04546709,0.035395777,0.141622552,1.152141692
97702,188,0.075779168,0.056912287,0.022413755,0.172266777,1.18799472
16779,81,0.075597004,0.055628024,0.02982155,0.401051208,1.49339374
12855,169,0.075518947,0.041580191,0.041467093,0.200342577,1.221821254
28625,156,0.075244002,0.03410263,0.052853213,0.250504276,1.284673084
99799,152,0.075167712,0.044195641,0.039096728,0.232952925,1.262322055
9057,213,0.075071118,0.051748036,0.026424777,0.124858566,1.132988199
54636,162,0.074920232,0.033945382,0.050648287,0.211946939,1.236082296
101419,200,0.074729978,0.043240326,0.036884844,0.158141743,1.171332211
8626,183,0.074649436,0.061657093,0.014627969,0.118575169,1.125891503
20745,174,0.074645802,0.055205004,0.023623212,0.194855943,1.215135925
47460,144,0.074642875,0.034126419,0.057207792,0.344981894,1.411964355
11725,197,0.074512557,0.039945186,0.040311165,0.153718273,1.166162301
22136,117,0.074381532,0.051873131,0.035828872,0.464865433,1.59179997
22273,249,0.074195898,0.042439233,0.035227047,0.103711551,1.109280438
98432,271,0.074030642,0.057932305,0.017418257,0.078802939,1.081991083
44680,131,0.073877673,0.040599205,0.047119869,0.347784167,1.415926614
99973,221,0.073723779,0.041432088,0.036462564,0.121476139,1.129162423
122194,155,0.073685876,0.041528861,0.041300318,0.250239584,1.284333086
24539,71,0.0736362,0.03423341,0.081375835,0.725241733,2.065230274
11371,212,0.073538126,0.038622573,0.040086411,0.138105032,1.148096131
35149,202,0.073506583,0.050461796,0.02722039,0.166526743,1.181195124
