612,39529,0
629,39451,0.014382067
631,39451,0.030698388
633,634,0.061485909
634,39334,0.087687249
634,633,0.014614541
636,39579,0.251427018
636,39594,0.052188095
642,39579,0.011526049
645,39587,0.545918367
656,44208,0.084021005
658,100369,0.056232427
658,97808,0.018744142
659,39179,0.048387097
668,39280,0.020891365
674,947,0.226611227
695,109520,0.032537961
701,39569,0.153087852
708,39224,0.214861235
724,39294,0.125296964
725,39193,0.034055728
727,107932,0.059202059
728,39212,0.036363636
732,39251,0.077971647
732,39294,0.067854114
732,39295,0.029080334
739,39138,0.199034982
753,39277,0.035540512
757,39247,0.321902955
758,39270,0.0140227
767,39561,0.161829376
768,39321,0.185970636
769,39189,0.087684943
776,59410,0.036661635
776,104470,0.015095967
779,39402,0.003093253
788,39151,0.015712682
793,39232,0.014250814
795,39427,0.491507047
800,39405,0.418523373
815,78004,0.05450829
819,14601,0.106164384
820,57901,0.006435644
820,39199,0.006435644
828,39474,0.070005385
831,39158,0.155325444
832,39579,0.011298763
836,39527,0.140049695
839,39542,0.080152672
842,39506,0.586663207
845,39543,0.10252029
845,39542,0.064929517
852,109816,0.269284712
856,39554,0.142857143
856,39135,0.016821946
857,39135,0.057237814
862,39532,0.011058209
864,39561,0.131962536
867,88483,0.411263916
877,39273,0.052244582
902,39382,0.028697572
947,674,0
948,34712,0
953,59409,0.213928274
967,888,0
974,100369,0.540254237
974,20770,0.237288136
978,651,0.01127298
979,39223,0.042168675
982,39579,0
989,39579,0
990,103897,0.027980535
994,39287,0.369785795
995,39441,0.033510193
996,39586,0.002525316
999,44159,0.102732358
999,9118,0.061854561
1000,39242,0.093409199
1000,98030,0.008297771
1001,637,0.038946163
1001,632,0.038946163
1001,34777,0.034364261
1001,39350,0.019473081
1003,721,0.074495848
1006,745,0.126865672
1009,39283,0.045845272
1012,103940,0.131618805
1012,39270,0
1014,668,0.122219823
1015,39303,0.003008424
1016,746,0.005135904
1018,39294,0.012239902
1019,750,0.233949946
1023,39291,0.105443472
1024,39231,0.021551724
1025,39300,0.412350598
1027,749,0.117824773
1028,39311,0.032443456
1028,39168,0.010196515
1029,756,0.05372617
1033,39268,0.027548209
1034,752,0.005320766
1038,98010,0.022062879
1039,34749,0.117035111
1039,68290,0.026007802
1040,9053,0.069125955
1040,34844,0.055389387
1040,34766,0.014401241
1040,9060,0.014401241
1044,55827,0.303030303
1046,39337,0.292924808
1047,663,0.241015709
1047,833,0.106735528
1048,59470,0.004108088
1048,59475,0
1049,59475,0.188565341
1050,34784,0.068073519
1052,20855,0
1053,59443,0.115995116
1053,34750,0.015262515
