2252,24046,0.134453782
2257,50161,0.031608841
2257,2356,0
2261,2470,0.010243278
2268,66414,0.147194112
2278,105764,0.303030303
2326,59874,0.289640174
2368,99440,0
2379,23921,0.006004064
2438,105869,0.022328074
2442,104935,0.027557505
2470,105827,0
2472,105306,0.02583777
2477,2496,0
2490,2270,0.037523452
2491,2494,0.036363636
2494,2491,0.007352941
2506,105764,0.017443869
2507,105764,0.004148689
2528,98978,0.091842828
2533,2179,0.060123784
2542,2179,0.070411392
2549,2179,0.010634009
2580,2356,0
2583,104253,0.002928647
2586,59068,0
2596,50138,0.406255051
2596,2338,0.013738484
2597,44614,0.10461653
2597,44731,0.061727476
2597,10442,0.046314222
2597,44568,0.00446761
2597,50131,0.003723008
2598,50269,0.06547057
2598,50157,0.018885741
2599,59952,0.034978257
2599,44731,0.015125733
2599,44555,0.01087162
2599,44614,0.006144829
2599,10442,0.006144829
2600,2334,0.012749189
2602,24179,0
2603,2493,0
2604,35602,0.033202675
2605,2604,0.083179298
2605,2413,0.032347505
2607,105764,0.31292517
2610,50175,0.004134656
2610,2393,0.002134016
2612,2487,0.261554351
2613,53127,0.007683442
2613,24177,0.007683442
2614,50143,0.046208531
2615,50156,0.051282051
2617,35802,0.349224717
2617,35641,0.068734089
2618,10627,0.006887052
2625,46326,0.063739377
2625,16308,0.005754249
2626,35582,0.010510511
2634,16315,0.178635036
2634,46298,0.074535157
2634,46300,0
2638,2490,0.466243939
2640,74533,0.009754611
2641,2179,0.050432277
2642,10681,0.092014276
2644,35634,0.028669725
2644,92033,0.01965924
2644,99805,0.008238158
2647,52998,0.089633345
2647,99833,0.005075839
2647,2247,0.003433656
2647,2498,0
2648,23933,0.269121813
2648,99453,0.063739377
2648,23941,0
2649,59973,0.1318542
2649,44559,0.012171157
2653,2544,0.022354694
2654,2211,0.178272484
2654,2476,0.080142476
2655,2227,0.222222222
2657,50140,0.092369478
2658,2363,0.080291971
2662,35777,0.251766456
2662,50272,0.008925251
2663,46332,0.061433447
2663,57803,0.01109215
2663,16289,0.01109215
2664,2395,0.201246537
2665,2365,0.006685769
2666,10428,0.00496614
2666,35723,0
2669,44612,0.087616822
2670,2210,0.328756375
2671,2438,0.014155052
2672,74662,0.125565043
2673,35514,0.277201659
2673,59913,0.01531589
2673,35581,0.01531589
2678,50204,0.014606396
2680,59042,0.355520144
2681,59038,0.020847811
2684,2319,0
2686,44578,0.004443747
2689,81477,0.041835534
2689,81310,0.003922081
2693,10444,0.006316321
2693,35529,0.002887461
2694,35519,0.055646481
2694,44561,0.021822149
2694,44614,0.021822149
2694,50131,0.016366612
2694,44555,0.015343699
2694,44731,0.015343699
2694,2228,0.010911075
2694,44568,0
2695,2278,0.006079767
2696,2342,0.007678677
2696,2265,0.007088009
2697,24069,0.166512203
2697,99766,0.113685511
2702,2456,0.211653456
2704,104250,0.002594899
2709,24141,0.089790489
2712,16299,0.070736828
2712,46291,0.02173913
2714,16267,0
2716,16202,0.049237984
2716,23823,0.030480657
2716,50265,0.021492771
2716,110483,0.007424775
2716,44558,0.007033998
2718,2494,0.067301587
2718,2491,0.053333333
2720,2413,0.082657658
2722,50248,0.008473679
2723,59973,0.145313715
2723,44559,0
2726,16284,0.05713538
2727,2423,0.00069
2728,10536,0.001795203
2729,24064,0.100540133
2729,2379,0.050864898
2729,35506,0.011318956
2729,10408,0.001299784
2729,24044,0
2733,2434,0.004091653
2733,2441,0.004091653
2735,35763,0.115483319
2735,2543,0.054747648
2741,23853,0.023639607
2741,2195,0.008127664
2741,99828,0
2742,2515,0.304923769
2743,105848,0.014199503
2743,2464,0
2745,2198,0.005869995
2746,46373,0.002084636
2746,2240,0
2748,2400,0.007846214
2750,2533,0.00500417
2750,2179,0.00500417
2752,2369,0.032116295
2756,2747,0.004259462
2757,23968,0.157652138
2758,2533,0.029722512
2759,35741,0.080188679
2761,44622,0.050435657
2765,2318,0.136363636
2766,35600,0.034833091
2769,59874,0.112435567
2772,105037,0.1
2775,2782,0.170389482
2776,50303,0
2776,2328,0
2780,35708,0.012461059
2781,105037,0.032135554
2783,2327,0.091810503
2785,35615,0.051401869
2787,35615,0.006499838
2790,89598,0.009664948
2791,59891,0.064788732
2799,50248,0.023126735
2809,2289,0
2813,74662,0.187823834
2815,2705,0.105960265
2821,50248,0.07360552
2828,57856,0.23557501
2830,10649,0.149058577
2834,2265,0.097428958
2834,2696,0
2835,2796,0.23500612
2835,89485,0
2836,10572,0.235294118
2839,35715,0.081775701
2839,46303,0.066199377
2839,53334,0
2843,99802,0.007516189
2844,44613,0.002586019
2849,35600,0.013048818
2869,2781,0.031331593
2878,59952,0.037426664
2878,44555,0.028322881
2878,44731,0.016184503
2878,44614,0.004855351
2878,10442,0.004855351
2880,44614,0.180528376
2880,44568,0.007338552
2880,44731,0
2880,2232,0
2880,2233,0
2883,35600,0.01400791
2884,60025,0.176601196
2884,50131,0.005123826
2884,66439,0
2884,59841,0
2885,2228,0.239086551
2885,2224,0.017978804
2885,59841,0
2886,2224,0
2886,44561,0
2887,2232,0.215088283
2890,59952,0.029108551
2890,50131,0
2891,35519,0.056454961
2891,44561,0.0221392
2891,44614,0.0221392
2891,50131,0.0166044
2891,44555,0.015566625
2891,44731,0.015566625
2891,2228,0.0110696
2891,44568,0
2892,105088,0.14384509
2894,44614,0.042402017
2894,44731,0.030942012
2894,50131,0.010314004
2895,105069,0.195049871
2895,16311,0.019086319
2897,2686,0
2899,2323,0.350553506
2901,99752,0
2912,2662,0
2912,35777,0
2915,2473,0.469981807
2922,60005,0.289696542
2922,10489,0.115031757
2925,2281,0.169381107
2927,104948,0.375640296
2931,2909,0.375
2933,57803,0.048327138
2936,10664,0.048971596
2939,23932,0.04719764
2946,99674,0.128755365
2949,96079,0.064236111
2953,59052,0
2956,16621,0.05985267
2957,2969,0
2959,10947,0.31396415
2959,46484,0.242172099
2959,10720,0.17821941
2959,46367,0.010452482
2959,10985,0.009902352
2959,10629,0.003782148
2960,59024,0.005866115
2962,2393,0.014900662
2963,50236,0.044552732
2963,2748,0
2964,59037,0.020904102
2967,59154,0.013994169
2967,2401,0.00728863
2967,10410,0.002915452
2968,2397,0.00463359
2969,59020,0.025586354
2970,59068,0
2971,59053,0
2974,24378,0.098102718
2974,23811,0.0932718
2974,24812,0.032588454
2974,11066,0.009108574
2974,10812,0
2974,10969,0
2974,10805,0
2976,35901,0.267192088
2976,44580,0.023489414
2976,10697,0.017720084
2976,44558,0.017307989
2977,25429,0.078239609
2977,92050,0.062871114
2977,35860,0.019210618
2980,44685,0.108294931
2981,99440,0.155401296
2981,10769,0.017502484
2982,35723,0
2984,99611,0.019662921
2984,10375,0.017088015
2987,46535,0.114765331
2988,74808,0.047536733
2988,10753,0.021607606
2988,43457,0.021607606
2990,24373,0.017245344
2990,35866,0
2991,35929,0.083594566
2992,53156,0.061175937
2992,99694,0.044182622
2993,23959,0.005380973
2995,99440,0.217298578
2995,36330,0.131872038
2995,99634,0.006516588
2996,46451,0.010021295
3000,2666,0.190232129
3000,11020,0.031727953
3001,23934,0.074840551
3001,23920,0.019267651
3001,24476,0.017691747
3001,10748,0.011447601
3001,2648,0.011447601
3001,10764,0.007180768
3001,2422,0.007180768
3001,2369,0.007180768
3001,31389,0.006244146
3001,99438,0.005723801
3001,2602,0.005723801
3001,31565,0
3001,24179,0
3001,23941,0
3002,11031,0.051597052
3004,10695,0
3006,50227,0.007696748
3010,10424,0.030656039
3010,2651,0.01532802
3011,50174,0
3012,2724,0.004877798
3016,2495,0
3018,2464,0.032039433
3019,50204,0.029676259
3020,59152,0.020242393
3021,105848,0.046741106
3021,2464,0.004674111
3023,2312,0.144777663
3024,57856,0.014649332
3024,16238,0.004806812
3024,16660,0
3026,35737,0.003477253
3027,10761,0.246201404
3027,35737,0.006811275
3027,57863,0.002986482
3028,46522,0.147745675
3028,16345,0.077729481
3028,46303,0.051223046
3028,16731,0.021946646
3028,16778,0.015980568
3028,107205,0
3029,46580,0.069915254
3029,46550,0.010063559
3029,89473,0.010063559
3031,35600,0.039369522
3031,104951,0.011096975
3031,2716,0.004712091
3031,31227,0.004712091
3031,16757,0.004712091
3032,46538,0.00447828
3032,89437,0.00447828
3032,16341,0
3033,10985,0.110984956
3033,16329,0.018450185
3033,35703,0.00567698
3034,89560,0.1138736
3034,10721,0.004744733
3034,10985,0
3035,10985,0.050669413
3035,10882,0.005149331
3036,46477,0
3039,89118,0
3041,16289,0.16180203
3042,46298,0.172727273
3042,16233,0.1
3042,16632,0.072727273
3042,89688,0.009090909
3043,17162,0.096147514
3043,46522,0.076391176
3043,46598,0.041364834
3043,16813,0.029017122
3043,46489,0.029017122
3043,46451,0.014035232
3043,46528,0.014035232
3043,16767,0.014035232
3043,46490,0.014035232
3044,10658,0.009939818
3046,23956,0.064174107
3046,23855,0.016741071
3047,35790,0.302998938
3047,11007,0.019639066
3047,35828,0
3047,46463,0
3048,99591,0.105545617
3048,24373,0.01584462
3051,99521,0.012781955
3051,10922,0
3052,35707,0.042380364
3052,105060,0
3053,31757,0.104094379
3053,35514,0.093684941
3053,35698,0.03296322
3053,105034,0.028625954
3053,35614,0.027758501
3053,2673,0.022553782
3053,105094,0.017349063
3053,35896,0.006072172
3053,50209,0
3054,23920,0.071845532
3054,31389,0.008232301
3054,99732,0.005612932
3057,10936,0.518266254
3057,35841,0
3058,11034,0.017531557
3058,36026,0
3058,35539,0
3059,35583,0.050535332
3059,35737,0.050156401
3059,35696,0.050156401
3059,23920,0.029260612
3060,35826,0.015281174
3061,2624,0.004841353
3062,35977,0.104967531
3062,35728,0.101750606
3062,35641,0.003890236
3062,35712,0.00336655
3063,99611,0.136802575
3063,35898,0.059012876
3064,35572,0.092436975
3065,59860,0.004192286
3066,55989,0.197246492
3067,23933,0.154349951
3067,10700,0.031280547
3067,2693,0.002150538
3067,35549,0.002150538
3067,2372,0.002150538
3067,35967,0.002150538
3067,115087,0
3069,44616,0.027617112
3070,35792,0.069320336
3070,105035,0.00947739
3070,59952,0.00947739
3071,36297,0.324783684
3071,35921,0.24907293
3071,10881,0.018541409
3071,35537,0.018541409
3071,43425,0.015451174
3071,10783,0.015451174
3071,59969,0.010043263
3072,23959,0.036121673
3073,35673,0.033358043
3073,35804,0.012972572
3073,23959,0
3074,44613,0.002274983
3075,59913,0.159389868
3075,35756,0.017912119
3075,10759,0.006996921
3075,59884,0.004722922
3075,10381,0.004722922
3075,35890,0.004722922
3075,35866,0.002798769
3075,10433,0.001399384
3075,35748,0
3076,10631,0.218933087
3076,10427,0.045790934
3076,35914,0.012950971
3076,36094,0.011794635
3076,10564,0.002543941
3076,10886,0.002543941
3077,10561,0.019747235
3078,36045,0.014035088
3080,2693,0.071145499
3080,10444,0.011259986
3081,35583,0.002249873
3081,35586,0.002249873
3081,10706,0.00088
3081,35786,0
3082,10985,0.184077079
3082,10513,0.014198783
3082,99611,0.007099391
3083,59897,0.149130075
3083,10812,0.128141397
3083,10597,0.049710025
3083,10720,0.021402927
3083,24674,0.015396299
3083,10629,0.014498757
3086,105099,0.068976428
3086,46367,0.013941623
3086,35967,0.008305648
3086,10444,0.008305648
3087,81745,0
3089,35531,0.010893246
3089,31276,0.006263617
3090,2685,0.115056144
3091,36103,0.012809564
3095,10436,0.089573654
3095,10488,0.037578573
3095,105081,0.036895327
3096,23920,0.131839156
3096,59915,0.009887937
3096,35627,0.006591958
3097,60060,0.002515091
3098,105099,0.068976428
3098,46367,0.013941623
3098,35967,0.008305648
3098,10444,0.008305648
3099,31389,0.16664138
3099,2417,0.029130633
3099,2422,0
3100,35639,0
3101,59942,0.111331244
3101,35667,0.049833215
3101,31480,0.02956636
3101,99478,0.003285151
3101,31324,0.003022339
3101,53267,0.001541494
3101,10577,0.000556
3101,35751,0.000556
3101,101336,0
3102,35993,0.102921647
3102,105002,0.101873209
3102,10666,0.003960765
3102,59968,0
3102,60051,0
3103,23960,0.046765394
3103,60093,0
3103,59853,0
3104,10628,0.111451943
3104,35951,0.026584867
3104,36060,0.010224949
3104,10434,0
3104,35558,0
3106,24052,0.027020812
3106,2602,0.008048752
3107,23921,0.2621075
3107,31507,0.077770209
3107,10375,0.009082652
3107,35757,0.003405995
3108,35892,0.058139535
3108,35825,0.058139535
3108,35772,0.022609819
3108,59988,0.012919897
3108,35677,0
3109,44721,0
3111,10441,0.188495646
3111,10408,0.133150756
3111,99722,0.10172144
3111,101331,0.004238393
3111,23933,0.004238393
3111,99720,0.002608242
3111,2379,0.002421939
3111,35920,0.001304121
3111,24568,0.000702
3111,24044,0.000702
3111,23921,0.000702
3111,10951,0.000702
3111,10371,0.000702
3111,99668,0.000702
3111,24050,0
3112,35864,0
3114,2452,0.013105473
3114,2645,0.013105473
3115,11020,0.205166586
3115,35860,0.118751006
3115,35750,0.042877837
3115,35528,0.007242878
3115,35775,0.006800258
3115,35788,0.006180589
3115,10484,0.005311444
3115,2642,0
3116,35627,0.284122563
3116,10721,0.016713092
3116,60063,0.004178273
3116,35737,0.003249768
3119,2664,0.081324405
3119,36055,0.047991071
3119,10860,0.024553571
3119,35854,0.01953125
3119,2395,0.005859375
3120,10715,0.020458265
3120,35708,0.006546645
3122,2216,0.025702811
3122,2210,0.008495521
3124,3137,0.012970169
3124,108996,0.012970169
3128,2706,0.069330787
3130,2670,0.028059627
3130,50194,0.020443442
3132,50153,0.015078408
3133,2668,0.093488072
3136,3135,0.014648919
3137,108996,0.027091094
3138,2213,0.295324036
3138,2227,0.009570686
3139,2365,0.026664145
3141,44709,0.118344392
3143,2215,0.218800648
3145,44731,0.140379113
3145,36266,0.064854554
3145,2885,0.027420124
3145,50131,0.024439676
3145,44614,0.022830234
3145,59841,0.017803211
3145,2894,0.002980448
3145,2599,0.002980448
3145,2228,0.002682403
3145,2597,0.002682403
3145,2224,0
3146,59975,0.098015991
3147,105087,0.026869682
3148,105117,0.049271637
3149,44561,0.154613466
3149,105035,0.042394015
3149,44731,0.010984444
3149,2233,0.001009381
3149,10442,0.001009381
3150,10715,0.260869565
3150,2484,0.058876812
3152,44555,0.095744681
3152,59952,0.06981383
3152,44731,0.063164894
3152,44614,0.00831117
3152,105035,0.002955083
3152,50131,0.002955083
3152,2599,0.002955083
3152,60127,0
3153,59973,0.02382134
3153,2649,0.02382134
3156,44703,0.032626802
3156,44647,0.005054857
3156,44676,0
3157,44676,0.057929555
3160,44703,0.289770517
3160,44676,0
3161,44565,0.002841567
3161,44702,0
3162,35915,0.004867195
3163,2593,0.015910055
3164,11034,0.146244183
3164,10926,0.038112121
3164,36263,0.006647463
3164,35601,0.006647463
3167,35600,0.068155112
3167,104951,0.005875441
3167,46550,0
3168,99384,0.014732548
3170,50426,0.032606481
3171,2435,0.013471793
3172,105058,0.000847
3173,2503,0
3176,10559,0.014853033
3178,2735,0.16907926
3178,35763,0.007998031
3179,36005,0.003371544
3179,35823,0.003371544
3183,96303,0
3186,2226,0.005625804
3186,104274,0.00154784
3188,2359,0.014888495
3188,50259,0.010136847
3189,3197,0.005415544
3190,2208,0.006026365
3191,59005,0.038872692
3191,96121,0.018742191
3195,96300,0.31945789
3197,2615,0
3198,2363,0.012383901
3203,24804,0.310577851
3203,23993,0.103502965
3203,99438,0.033098883
3203,23998,0.030685423
3203,52914,0.010343401
3203,23750,0.010343401
3204,35756,0.070595457
3204,10936,0.041436464
3205,24808,0.036692759
3205,93232,0.029354207
3205,24187,0.004892368
3205,63667,0.004892368
3206,65406,0.02607987
3207,24150,0.245013543
3207,24456,0.121029303
3208,99440,0.315167497
3208,2698,0
3209,101297,0.008535198
3209,24477,0.006909446
3209,99617,0.004877256
3209,23749,0.003657942
3210,52988,0.094777397
3210,23920,0.080136986
3210,2445,0.010273973
3210,23934,0.005993151
3211,23749,0.039988709
3211,52959,0.020253105
3211,53173,0.01460764
3211,53153,0.005080918
3211,24395,0.002195459
3212,10441,0.028541775
3212,99668,0.018162948
3212,2379,0.014270887
3212,68707,0.004324511
3212,23921,0
3213,59815,0.050083472
3213,99592,0.014839547
3214,31273,0.129470199
3215,53177,0.174418605
3216,24689,0.082207832
3216,31637,0.004625347
3216,10402,0.00431699
3216,99438,0.003303819
3217,24197,0.087115073
3217,99617,0.022188778
3217,24376,0.022188778
3217,24405,0.017365131
3217,2247,0.010708497
3217,99847,0.005354249
3218,31251,0.169012459
3218,24804,0.069361912
3218,23998,0.044921655
3218,2701,0.006763612
3218,24140,0.002818172
3219,2648,0.061409973
3219,99239,0.055268976
3219,23993,0.020879391
3219,23933,0.011053795
3219,74202,0.009518546
3219,2693,0.009211496
3219,2661,0.006140997
3219,63654,0.003377549
3219,24693,0.003070499
3219,35549,0.003070499
3219,23941,0
3220,99791,0.0609256
3220,2762,0.026362039
3221,99508,0.357107454
3221,99668,0.016256939
3221,10441,0.016108247
3221,98978,0.010309278
3221,24568,0.005947661
3221,53146,0
3225,3143,0.131222662
3225,2703,0.059987503
3226,87541,0.255379265
3228,65269,0
3233,2805,0.037296037
3235,2533,0.020351056
3236,2596,0.153061224
3239,2612,0.026183971
3239,2487,0.026183971
3240,2596,0.388009992
3250,89524,0.150501672
3254,44580,0.071047957
3254,36111,0.071047957
3255,3310,0.068891281
3255,2340,0.064585576
3257,3286,0.316666667
3260,81745,0.147374365
3268,50201,0.359867752
3279,2803,0.516339869
3280,35802,0.516129032
3282,44580,0.093348891
3282,36111,0.093348891
3282,10603,0.065344224
3284,2707,0.157534247
3285,10985,0.113493064
3289,68609,0.045138889
3290,46421,0
3300,83049,0.010050251
3302,59063,0.011567774
3303,35600,0.061163552
3303,46461,0.032363706
3303,24494,0.004816028
3303,44558,0.004403225
3303,24503,0.004403225
3303,23941,0.003210685
3304,2315,0.075034106
3305,59010,0.016307893
3307,44613,0.027226137
3307,2444,0.022421525
3308,2762,0.110479285
3309,2781,0.195129108
3309,2774,0.023474178
3309,2776,0.022007042
3310,2340,0.012658228
3311,59874,0.037393162
3315,2771,0.047337278
3316,10741,0.005986921
3316,36040,0.005986921
3316,2321,0
3320,2328,0.012266928
3320,2738,0.011449133
3320,50303,0
3322,2781,0
3322,105032,0
3325,2541,0.026666667
3325,2725,0
3327,2468,0.108086469
3329,2761,0.024343776
3329,44622,0.005292125
3331,2468,0.029635902
3334,50204,0.040353391
3335,50204,0.012091038
3338,2496,0.073011734
3339,35545,0.044548652
3339,3367,0.006252442
3339,2219,0
3344,43476,0.014074595
3345,2494,0.03801901
3345,2703,0.016258129
3345,2491,0.003335001
3345,2718,0.003335001
3347,50204,0.035128645
3352,2612,0.16534878
3352,2487,0.020687753
3355,2480,0.020053476
3359,105862,0.021416084
3361,2469,0
3363,2718,0.094074459
3363,2491,0.001779887
3363,2494,0.001779887
3364,2469,0.08567512
3365,2496,0.040273862
3365,105862,0
3367,2219,0
3368,2208,0.003234003
3370,10618,0.011917858
3373,2342,0.12345679
3376,10656,0.375911052
3377,2916,0.02185141
3377,89612,0.017878427
3377,46522,0.013905443
3378,35806,0.04332999
3378,2199,0
3378,50158,0
3379,2278,0.083832335
3380,105299,0.035570677
3381,2695,0.212136162
3381,2278,0.007400099
3382,2509,0.049190939
3382,10926,0.039482201
3384,52915,0.065624199
3384,65364,0.048919081
3386,74088,0.146386192
3386,75031,0
3391,2464,0.31372549
3394,10375,0.044742729
3394,10917,0.035421327
3394,10589,0.024235645
3396,44766,0.158714214
3400,2599,0.148148148
3400,35819,0.148148148
3401,3402,0.217391304
3402,36030,0.207256236
3402,105069,0.048979592
3402,23814,0.007482993
3402,10638,0.007482993
3402,10489,0.002494331
3402,2232,0
3402,2887,0
3403,89561,0.02165127
3403,2599,0.010103926
3403,3145,0
3405,105035,0.172413793
3405,59952,0.020114943
3405,44722,0
3406,105117,0.04490183
3407,105104,0.014456836
3411,2885,0.032998424
3411,2228,0.00394011
3411,44731,0.00394011
3411,2233,0.00394011
3411,44614,0.00394011
3411,10442,0.00394011
3414,104899,0.065952185
3416,44555,0.095744681
3416,59952,0.06981383
3416,44731,0.063164894
3416,44614,0.00831117
3416,105035,0.002955083
3416,50131,0.002955083
3416,2599,0.002955083
3416,60127,0
3417,89720,0.109221782
3417,89709,0.011475068
3421,44685,0.129807692
3427,2761,0.018693644
3427,3010,0.015944579
3427,10424,0.004948318
3434,2616,0.113464448
3435,105862,0.021193772
3436,3434,0.065282893
3437,3335,0.035785288
3437,50204,0.004473161
3441,60116,0.099431818
3441,10756,0.060400198
3441,10390,0.056818182
3445,2963,0.144607009
3445,104196,0.087104457
3447,98813,0.16830516
3450,10375,0.053509209
3450,31588,0.021154803
3450,25309,0.021154803
3450,35836,0.018666003
3450,35715,0
3451,46332,0.403817177
3451,16475,0.078352587
3451,89502,0.015067805
3451,57835,0.009040683
3452,99508,0.201342282
3452,24055,0.082367297
3454,59999,0.219509425
3456,2187,0.006398297
3457,59045,0.109568758
3457,2178,0.005860941
3457,2187,0.005860941
3457,3321,0.005860941
3458,23788,0.310992797
3458,2377,0.232070153
3458,46506,0.012527404
3459,46522,0.020373514
3467,2964,0.011881188
3467,59037,0.010561056
3470,10773,0.025464731
3470,17247,0
3477,89459,0.048753197
3479,36104,0.024645718
3479,35668,0.009755597
3481,2373,0.022401434
3481,35725,0.020481311
3483,36046,0.005532139
3483,16289,0.005268704
3484,10516,0.009503578
3485,3181,0.098212037
3485,36005,0.012906069
3485,3385,0.012906069
3487,24016,0.087649402
3489,10674,0.015748887
3490,89092,0.021359223
3492,57620,0.112204263
3492,10985,0.10291247
3492,46728,0.058405559
3492,16931,0.056219255
3492,57590,0.042164441
3492,16329,0.012883579
3492,35703,0.012883579
3492,17212,0
3493,44638,0.00904875
3493,23933,0.005655469
3495,99315,0.023239715
3495,24501,0.014833861
3498,24619,0.101026299
3498,3487,0.033675433
3499,36142,0.019173413
3499,3162,0
3499,24703,0
3500,17009,0.043092522
3501,3242,0.009903792
3502,2598,0.035666518
3503,53815,0.066492041
3505,2762,0
3507,50573,0.061798786
3507,59027,0.016553246
3507,59114,0
3508,59018,0.025492862
3509,2947,0.351122754
3511,50407,0
3511,2393,0
3513,2951,0.118224666
3514,59134,0.096345117
3514,2715,0.003145596
3515,2910,0.028137746
3517,2963,0.167638012
3517,2748,0.070017808
3517,50595,0.02577801
3518,59048,0.059775841
3518,50257,0.012280338
3518,2397,0.009858863
3519,59126,0
3523,59038,0.029574704
3523,50405,0.013210603
3523,2681,0.002983039
3523,59157,0
3524,50455,0.00221519
3527,2748,0.336541767
3527,2400,0.007562736
3528,50191,0.004018613
3529,2393,0
3530,59090,0.02278736
3530,59115,0.013848672
3530,50389,0.009064585
3530,59120,0.004826052
3531,101206,0.023809524
3531,31268,0.022408964
