1743,104276,0.105113636
1752,40179,0.420462509
1790,15863,0.021828104
1792,1944,0.375293198
1792,2042,0.347146208
1793,1990,0.221606648
1802,1932,0
1842,1710,0.125088842
1869,1845,0
1870,40022,0.007467563
1875,40131,0.050301811
1898,40168,0.038006757
1902,40156,0.013032146
1927,99926,0.068512703
1945,40024,0.002928647
1945,1935,0.002928647
1954,105764,0.043237251
1964,40126,0.013349155
1965,40126,0.004890159
1983,15989,0
1988,15754,0.020400593
2005,1720,0.008726003
2042,1944,0
2046,101342,0.014565127
2059,35494,0.106073211
2059,1931,0
2061,1890,0.161198657
2067,1997,0.165137615
2085,15816,0.029885057
2098,40013,0.009086504
2108,40025,0.829301746
2133,1998,0
2134,1789,0.046317144
2177,46166,0.080182232
2177,35382,0.059835665
2177,35467,0
2179,15784,0.127068558
2179,2167,0.036938534
2179,2148,0.011327817
2179,2168,0.007092199
2180,15857,0.166713431
2180,15784,0.16432847
2180,46167,0.07295174
2180,46166,0.004738745
2181,1726,0.104732814
2182,15765,0.006582097
2184,10311,0.032092426
2184,2168,0.016046213
2184,44516,0.01203466
2184,40023,0.01203466
2190,15857,0.029676259
2191,1739,0.005369682
2199,1724,0.017427885
2199,10145,0.010216346
2202,35386,0
2205,1992,0.036657211
2207,44524,0.229241686
2219,1939,0.57639504
2222,44515,0.016034206
2223,44524,0.275641026
2224,10077,0.065789474
2224,44470,0.013850416
2226,44476,0.14426294
2226,44464,0.071442629
2226,1883,0.054910451
2228,44476,0.019922165
2229,44500,0.173421741
2229,35339,0.128875607
2229,10054,0.073683227
2231,1720,0.024624298
2232,44476,0.218757858
2232,2006,0.084485793
2232,44485,0.069147599
2233,44476,0.090073529
2235,107453,0.142398459
2235,59800,0.008990207
2239,1789,0.007484407
2241,122935,0.025389303
2252,24046,0.134453782
2252,123018,0.104553449
2255,40025,0.028513372
2255,1952,0.013983569
2257,50161,0.031608841
2257,1827,0.00790221
2257,40037,0.004938881
2257,40053,0.004938881
2257,2356,0
2257,40009,0
2258,40056,0
2260,1781,0.020369874
2261,39994,0.024832189
2261,1960,0.011174485
2261,2470,0.010243278
2262,2009,0.012755896
2265,40039,0.035601266
2267,1947,0.021784232
2267,40001,0
2268,66414,0.147194112
2269,2126,0.4
2272,1724,0.074468085
2273,1826,0
2278,105764,0.303030303
2282,99884,0.049368088
2283,23511,0.27917121
2283,1980,0.031352236
2289,15838,0.24
2291,35382,0.02398524
2296,39996,0
2300,1962,0
2302,40053,0
2304,1995,0.035778175
2306,15887,0.166204986
2307,23612,0.835443038
2313,1936,0
2314,1790,0.01414713
2318,1936,0.081472777
2326,59874,0.289640174
2327,1762,0.027678281
2327,1752,0.013025073
2332,1759,0.024790236
2333,1759,0.003978826
2333,10210,0.003978826
2340,99939,0.016442451
2340,1759,0.005480817
2343,40038,0.066157761
2350,1703,0.017667845
2356,39997,0.009796936
2363,95828,0
2364,95828,0
2368,99440,0
2374,65127,0
2375,23279,0.282903797
2375,10047,0.01426323
2375,23297,0.004918355
2375,46205,0
2377,15854,0.006223034
2379,35394,0.339830039
2379,35423,0.027895806
2379,23170,0.012192869
2379,23592,0.00831332
2379,23921,0.006004064
2380,122837,0.085621781
2380,1927,0.030242826
2380,35423,0.008800589
2381,15838,0.174731183
2387,40123,0.178009434
2391,40122,0.109564911
2391,40098,0.094592214
2392,40098,0.04426054
2393,40123,0.042504744
2395,40075,0.349862259
2397,40117,0.053623188
2399,1879,0.003265573
2404,35367,0.004914224
2405,10271,0.001730942
2405,10256,0.001730942
2406,100015,0.025845865
2407,10277,0.025684932
2409,105178,0.028597231
2409,23438,0.012040939
2411,1970,0.07299597
2413,10300,0.021113036
2414,122898,0.037261938
2415,59712,0.034125533
2418,1972,0
2420,10282,0.001943797
2421,1922,0.006957732
2422,40150,0.04871955
2422,1740,0.001353321
2427,35397,0.321486268
2428,40173,0.009035756
2431,35494,0.299012222
2435,10056,0.0164296
2436,1890,0.010645848
2438,105869,0.022328074
2442,99926,0.093807997
2442,104935,0.027557505
2443,10168,0
2445,59729,0.107750417
2445,1914,0.017421603
2445,10207,0.010394402
2447,1890,0.048048048
2448,43381,0.016581633
2452,35378,0.019187589
2456,59806,0.084490282
2456,1914,0.01190004
2462,105329,0.092506115
2463,1945,0.07273091
2463,40024,0.016460905
2463,1935,0.016460905
2465,1938,0.00192577
2467,2107,0.002917834
2468,39992,0.285253654
2469,1943,0.007364242
2470,1960,0.354854369
2470,1944,0.080097087
2470,105827,0
2472,105306,0.02583777
2473,44486,0.015
2474,1953,0.008547009
2476,2011,0.006862745
2477,2496,0
2479,105309,0.040701754
2479,40005,0.003898635
2482,1933,0.008845127
2483,2013,0.005851459
2483,2107,0.001284467
2485,2012,0
2488,40001,0
2490,2270,0.037523452
2490,1953,0.03564728
2491,1959,0.374545455
2491,2494,0.036363636
2494,1959,0.563235294
2494,39968,0.030882353
2494,2491,0.007352941
2495,1947,0.004328343
2496,40001,0
2501,40126,0.019678303
2504,2015,0.420648838
2504,1753,0.008768084
2506,105764,0.017443869
2506,1954,0.003454231
2507,1954,0.015765018
2507,2038,0.014105543
2507,105764,0.004148689
2508,1996,0.01836969
2509,10084,0.009848174
2510,10148,0.137920673
2511,1965,0.009225092
2515,15807,0.094097519
2516,15767,0.017334361
2517,15998,0
2521,15758,0.14332004
2524,15814,0.018237526
2524,1986,0.005106507
2524,15837,0.005106507
2525,46166,0.124703088
2525,46152,0.062945368
2525,15732,0.019952494
2525,15837,0.008313539
2525,1986,0.002672209
2526,46166,0.296343001
2526,15841,0.102283873
2526,15838,0
2528,98978,0.091842828
2528,23290,0.018810462
2528,35467,0.018810462
2528,23257,0.008360205
2530,2169,0
2531,15819,0.0125
2532,1724,0.008360205
2533,2167,0.139699381
2533,2179,0.060123784
2535,10225,0.038348868
2536,122866,0.06401138
2536,23257,0
2537,35360,0.061221327
2537,23257,0.001107076
2537,10145,0.000554
2537,10128,0.000554
2537,10127,0.000554
2537,35382,0.000554
2538,15767,0.71875
2541,1746,0.021464646
2541,2151,0
2542,2167,0.08306962
2542,2179,0.070411392
2543,15863,0.055970149
2544,35395,0.058575049
2549,2179,0.010634009
2549,10127,0.007862111
2551,122965,0.061147695
2554,15832,0
2555,10145,0.023006135
2556,2153,0.120592077
2557,46166,0.082687339
2557,10127,0.011275546
2566,40051,0.067605634
2566,39997,0.066197183
2568,39997,0
2569,39997,0.010516252
2571,40052,0.099369748
2572,39997,0.026315789
2580,2356,0
2583,104253,0.002928647
2586,59068,0
2588,1997,0.021434139
2588,15873,0
2594,2126,0.100083403
2594,2138,0.016680567
2596,50138,0.406255051
2596,40025,0.140051721
2596,2338,0.013738484
2596,2107,0.005118259
2597,44614,0.10461653
2597,44731,0.061727476
2597,10442,0.046314222
2597,44568,0.00446761
2597,50131,0.003723008
2597,10077,0.003723008
2597,44485,0.002382725
2598,50269,0.06547057
2598,50157,0.018885741
2599,59952,0.034978257
2599,44731,0.015125733
2599,44555,0.01087162
2599,44614,0.006144829
2599,10077,0.006144829
2599,10442,0.006144829
2599,44476,0
2600,2334,0.012749189
2602,24179,0
2603,2493,0
2604,35602,0.033202675
2605,1904,0.22181146
2605,2604,0.083179298
2605,10117,0.032347505
2605,2413,0.032347505
2607,105764,0.31292517
2608,39976,0
2610,50175,0.004134656
2610,2393,0.002134016
2612,2487,0.261554351
2613,10070,0.024971187
2613,53127,0.007683442
2613,24177,0.007683442
2614,50143,0.046208531
2615,40047,0.121611722
2615,40048,0.098901099
2615,50156,0.051282051
2616,40024,0.015252622
2616,1935,0.015252622
2616,40001,0
2617,35802,0.349224717
2617,35641,0.068734089
2617,59786,0.047828435
2617,23295,0.006942837
2618,10627,0.006887052
2620,1871,0.097423004
2621,40126,0.016565068
2622,44542,0.00399303
2625,46326,0.063739377
2625,16308,0.005754249
2625,15864,0.002213173
2626,35582,0.010510511
2626,44457,0
2627,39984,0.002574665
2630,1790,0.110851809
2630,1980,0.010696227
2632,23443,0
2632,23576,0
2634,16315,0.178635036
2634,46298,0.074535157
2634,15970,0.034195341
2634,15743,0.030775807
2634,46252,0.018166275
2634,46300,0
2637,35376,0
2638,2490,0.466243939
2638,1953,0
2640,122976,0.049382716
2640,74533,0.009754611
2640,122746,0.008840116
2641,2179,0.050432277
2641,1742,0
2642,10681,0.092014276
2642,23303,0.015614544
2642,1886,0.008364934
2643,1888,0.024977293
2644,35634,0.028669725
2644,92033,0.01965924
2644,99805,0.008238158
2645,1882,0.238514789
2647,52998,0.089633345
2647,99833,0.005075839
2647,2247,0.003433656
2647,2498,0
2648,23933,0.269121813
2648,122948,0.156692635
2648,99453,0.063739377
2648,35446,0.023902266
2648,23941,0
2649,59973,0.1318542
2649,44559,0.012171157
2651,40021,0.014884644
