,key,PR
0,2597,0.020557
1,44731,0.04624365
2,2599,0.041274972
3,2605,0.019018937
4,2604,0.029058795
5,2607,0.018073136
6,105764,0.027784944
7,2617,0.034918148
8,35802,0.09416125
9,2648,0.021692557
10,99453,0.021266773
11,2649,0.020523358
12,59973,0.02403183
13,2662,0.018073136
14,35777,0.021940552
15,2689,0.018073136
16,81477,0.020489221
17,81310,0.01934937
18,2694,0.018557562
19,2716,0.02637497
20,110483,0.072086036
21,2723,0.018181778
22,2735,0.026350956
23,35763,0.028670875
24,2743,0.018073136
25,105848,0.020686515
26,2756,0.018727174
27,2747,0.018330276
28,2772,0.019455956
29,105037,0.020880288
30,2775,0.018073136
31,2782,0.021640757
32,2781,0.03286669
33,2790,0.018073136
34,89598,0.029123949
35,2815,0.018759735
36,2705,0.019762427
37,2834,0.018073136
38,2696,0.018073136
39,2835,0.018073136
40,2796,0.02168308
41,89485,0.026266076
42,2869,0.018073136
43,2878,0.018073136
44,2880,0.018694077
45,2884,0.018073136
46,60025,0.021650407
47,66439,0.019208003
48,2891,0.018073136
49,2894,0.018126888
50,2897,0.018073136
51,2686,0.018073136
52,2912,0.018073136
53,2922,0.018179597
54,60005,0.04902079
55,2927,0.018073136
56,104948,0.025215205
57,2931,0.018636752
58,2909,0.024192048
59,2956,0.018073136
60,16621,0.022077883
61,2957,0.01812905
62,2969,0.018340424
63,2959,0.12692182
64,10947,0.2862938
65,46484,0.05558713
66,10720,0.24861886
67,10985,2.2697337
68,2963,0.0228694
69,2748,0.029845543
70,2967,0.018073136
71,59154,0.02053886
72,2974,0.018073136
73,24378,0.09461752
74,24812,0.027341545
75,11066,0.032796495
76,10812,0.022557585
77,10969,0.020433744
78,10805,0.021634953
79,2976,0.022145594
80,35901,0.058686342
81,2977,0.018221365
82,25429,0.029086782
83,92050,0.040208794
84,35860,0.03521273
85,2980,0.021003166
86,44685,0.053896546
87,2981,0.019633347
88,99440,0.08901838
89,10769,0.03450788
90,2984,0.018073136
91,99611,0.18402505
92,2987,0.018073136
93,46535,0.019925019
94,2988,0.029218666
95,10753,0.06372034
96,43457,0.055341106
97,2990,0.019396292
98,24373,0.02057537
99,35866,0.01907266
100,2991,0.018073136
101,35929,0.025239524
102,2995,0.01906657
103,36330,0.030374998
104,99634,0.044052463
105,2996,0.018073136
106,46451,0.07575879
107,3000,0.018426562
108,2666,0.021512253
109,11020,0.040923595
110,3001,0.018073136
111,24476,0.038237993
112,10748,0.018248685
113,10764,0.03955632
114,31389,0.0642938
115,99438,0.18915662
116,2602,0.018603945
117,31565,0.15836912
118,3002,0.019247904
119,11031,0.06987226
120,3010,0.02833884
121,2651,0.031192686
122,3012,0.0214952
123,2724,0.020626822
124,3020,0.018577876
125,59152,0.018578477
126,3021,0.018073136
127,3024,0.020562459
128,16660,0.025163949
129,3027,0.019818682
130,10761,0.028332263
131,3028,0.03256425
132,46522,0.7478173
133,16731,0.14869364
134,16778,0.0404664
135,107205,0.019211063
136,3029,0.019017769
137,46580,0.01960812
138,46550,0.025978284
139,89473,0.026190106
140,3031,0.024805482
141,104951,0.019593757
142,31227,0.05655307
143,16757,0.036930352
144,3032,0.021981262
145,46538,0.03755851
146,89437,0.038602456
147,3033,0.020234851
148,3034,0.030644897
149,89560,0.3828782
150,10721,0.06992645
151,3035,0.019219376
152,10882,0.07588536
153,3036,0.018073136
154,46477,0.018480659
155,3042,0.019970085
156,16632,0.020545617
157,89688,0.026755266
158,3043,0.018202001
159,17162,0.03899525
160,46598,0.029206173
161,16813,0.031657692
162,46489,0.078114554
163,46528,0.15423796
164,16767,0.02053229
165,46490,0.12595835
166,3047,0.020579088
167,35790,0.05790474
168,11007,0.07930137
169,35828,0.09080935
170,46463,0.020278268
171,3048,0.018073136
172,99591,0.035788745
173,3051,0.018073136
174,99521,0.019769616
175,10922,0.021723876
176,3052,0.018276934
177,105060,0.018197948
178,3053,0.0198664
179,31757,0.023184326
180,105034,0.024049707
181,2673,0.031656235
182,35896,0.021004269
183,3054,0.018397458
184,3057,0.0182594
185,10936,0.029005798
186,35841,0.019515606
187,3058,0.02268014
188,11034,0.021876363
189,36026,0.01977859
190,3060,0.018259339
191,35826,0.022329127
192,3061,0.018073136
193,2624,0.018192748
194,3062,0.018312704
195,35977,0.021805221
196,3063,0.018571181
197,35898,0.02329851
198,3066,0.022252543
199,55989,0.034763645
200,3067,0.018585349
201,2693,0.02264287
202,35967,0.022835499
203,115087,0.026007367
204,3070,0.020233609
205,35792,0.10478923
206,105035,0.031057704
207,3071,0.018073136
208,36297,0.03061619
209,35921,0.117872454
210,10881,0.02383147
211,10783,0.028503764
212,59969,0.056545146
213,3073,0.018114462
214,35804,0.022529243
215,3075,0.027082633
216,35756,0.03262278
217,10759,0.02856461
218,35890,0.018846277
219,3076,0.020105928
220,35914,0.04911682
221,36094,0.03681941
222,10886,0.033128418
223,3078,0.018073136
224,36045,0.050260186
225,3080,0.018073136
