,key,PR
0,612,0.03360041
1,39529,0.03415187
2,629,0.033993695
3,39451,0.036662497
4,631,0.03360041
5,633,0.038803004
6,634,0.035627156
7,39334,0.036254764
8,636,0.04177317
9,39579,0.04604157
10,39594,0.035452466
11,642,0.043588456
12,645,0.055963196
13,39587,0.07036184
14,656,0.03360041
15,44208,0.03627482
16,658,0.03360041
17,100369,0.30289787
18,97808,0.048527844
19,659,0.03360041
20,39179,0.042207938
21,668,0.037574437
22,39280,0.047794856
23,674,0.03360041
24,947,0.040071562
25,695,0.03360041
26,109520,0.04043446
27,701,0.03433785
28,39569,0.039420974
29,708,0.036887873
30,39224,0.04284472
31,724,0.03360041
32,39294,0.04133032
33,725,0.03360041
34,39193,0.04213161
35,727,0.03360041
36,107932,0.0378121
37,728,0.045008004
38,39212,0.19656727
39,732,0.058397397
40,39251,0.039587054
41,39295,0.035042237
42,739,0.03360041
43,39138,0.03928393
44,753,0.03360041
45,39277,0.05073559
46,757,0.03360041
47,39247,0.056144133
48,758,0.03360041
49,39270,0.05573046
50,767,0.034147184
51,39561,0.04234431
52,768,0.04847739
53,39321,0.041262127
54,769,0.046003386
55,39189,0.03702773
56,776,0.03382659
57,59410,0.038110755
58,104470,0.052444227
59,779,0.037294015
60,39402,0.04126915
61,788,0.03360041
62,39151,0.061172336
63,793,0.03360041
64,39232,0.034006305
65,795,0.051389206
66,39427,0.065401845
67,800,0.033974446
68,39405,0.046043783
69,815,0.03360041
70,78004,0.035156064
71,819,0.048429403
72,14601,0.04833914
73,820,0.04568907
74,57901,0.061294183
75,39199,0.045954052
76,828,0.03360041
77,39474,0.03559873
78,831,0.03548956
79,39158,0.04059068
80,832,0.04195198
81,836,0.03360041
82,39527,0.03759926
83,839,0.047551133
84,39542,0.045462962
85,842,0.042970307
86,39506,0.057109505
87,845,0.035508152
88,39543,0.038992148
89,852,0.03360041
90,109816,0.041290414
91,856,0.034022845
92,39554,0.04337025
93,39135,0.0484632
94,857,0.03360041
95,862,0.042773012
96,39532,0.042227153
97,864,0.03609576
98,867,0.04598147
99,88483,0.25492823
100,877,0.03360041
101,39273,0.03598399
102,902,0.03360041
103,39382,0.03441889
104,948,0.03360041
105,34712,0.036985666
106,953,0.03360041
107,59409,0.055522587
108,967,0.03360041
109,888,0.034250688
110,974,0.03360041
111,20770,0.07041744
112,978,0.034016993
113,651,0.035832983
114,979,0.03360041
115,39223,0.03480364
116,982,0.03360041
117,989,0.03360041
118,990,0.03360041
119,103897,0.03546734
120,994,0.037583478
121,39287,0.045412745
122,995,0.03360041
123,39441,0.042289536
124,996,0.034241334
125,39586,0.03839554
126,999,0.03360041
127,44159,0.03805425
128,9118,0.035366025
129,1000,0.0370264
130,39242,0.04161662
131,98030,0.100553684
132,1001,0.047176067
133,637,0.0526209
134,632,0.05814561
135,34777,0.09549613
136,39350,0.040269844
137,1003,0.033789407
138,721,0.039997187
139,1006,0.04177427
140,745,0.039673176
141,1009,0.04480806
142,39283,0.035345055
143,1012,0.035399653
144,103940,0.05319701
145,1014,0.03360041
146,1015,0.05046617
147,39303,0.06920485
148,1016,0.03487708
149,746,0.034210324
150,1018,0.03360041
151,1019,0.034159344
152,750,0.040802848
153,1023,0.03360041
154,39291,0.037205007
155,1024,0.03784776
156,39231,0.034292478
157,1025,0.03360041
158,39300,0.0453766
159,1027,0.03360041
160,749,0.036964502
161,1028,0.03476212
162,39311,0.0345579
163,39168,0.113372944
164,1029,0.037639633
165,756,0.035318084
166,1033,0.034075983
167,39268,0.062773086
168,1034,0.03936813
169,752,0.033850525
170,1038,0.033988103
171,98010,0.08009145
172,1039,0.041878622
173,34749,0.04922796
174,68290,0.06888623
175,1040,0.044401
176,9053,0.061365556
177,34844,0.15089694
178,34766,0.115165435
179,9060,0.06852204
180,1044,0.036195293
181,55827,0.04915242
182,1046,0.03360041
183,39337,0.047813598
184,1047,0.054794043
185,663,0.044824485
186,833,0.03901316
187,1048,0.033613577
188,59470,0.033753064
189,59475,0.06356875
190,1049,0.03360041
191,1050,0.03360041
192,34784,0.049738105
193,1052,0.03360041
194,20855,0.04737338
195,1053,0.034941174
196,59443,0.0656442
197,34750,0.05345817
198,777,0.03996421
199,34734,0.033617895
200,1055,0.03490025
201,762,0.051631495
202,1059,0.03381461
203,1060,0.04046928
204,34757,0.12695809
205,34760,0.034913726
206,1062,0.04041413
207,59474,0.07583814
208,1065,0.03360041
209,88491,0.035977695
210,1067,0.03360041
211,807,0.03360041
212,1068,0.034007996
213,34817,0.03811226
214,1072,0.033694673
215,14781,0.048150927
216,14730,0.11297479
217,1073,0.036827363
218,14650,0.08111395
219,39501,0.19733737
220,1074,0.03360041
221,14662,0.03411639
222,1075,0.042669624
223,14649,0.17887673
224,1076,0.03360041
225,14651,0.0566784
226,14597,0.0866224
227,1077,0.049608875
228,1078,0.053873066
229,45676,0.04442484
230,14626,0.034421656
231,45712,0.047994647
232,1081,0.03360041
233,1082,0.03997817
234,39511,0.03999601
235,638,0.03449691
236,1085,0.03360041
237,653,0.047136355
238,1088,0.03360041
239,1094,0.03360041
240,39514,0.03544078
241,1100,0.038112346
242,1101,0.036447335
243,1102,0.08368646
244,829,0.06756755
245,1105,0.12774311
246,44156,0.039981123
247,44179,0.04298909
248,1106,0.03360041
249,44164,0.035277773
250,1111,0.034297403
251,44198,0.05178408
252,1117,0.121388644
253,34785,0.053690452
254,1129,0.03360041
255,39176,0.03401132
256,1134,0.0350345
257,666,0.038047817
258,1135,0.03690468
259,672,0.06173593
260,88444,0.060040463
261,14646,0.049524665
262,667,0.034840047
263,1136,0.03977316
264,39175,0.059269
265,1137,0.038790837
266,14678,0.04320848
267,1138,0.03360041
268,1140,0.03970148
269,14875,0.053390265
270,1142,0.03360041
271,39210,0.03360041
272,1143,0.03360041
273,680,0.046030723
274,1144,0.034784928
275,1147,0.037195135
276,14643,0.06169547
277,1149,0.03360041
278,734,0.034085535
279,1150,0.046719283
280,660,0.077368125
281,1154,0.03360041
282,66262,0.0465447
283,1158,0.03360041
284,702,0.035869315
285,1160,0.037738904
286,1163,0.03360041
287,121990,0.073650196
288,1165,0.036866058
289,39143,0.045483697
290,1166,0.03360041
291,1167,0.03360041
292,9142,0.05573648
293,1168,0.09667139
294,44169,0.067778684
295,39153,0.05081452
296,1169,0.034118325
297,1173,0.036240824
298,1176,0.03462404
299,1177,0.03360041
300,657,0.04197512
301,1181,0.03376689
302,1182,0.03360041
303,39585,0.044529714
304,1186,0.05011175
305,9403,0.100975335
306,1188,0.03360041
307,791,0.052097853
308,1190,0.03360041
309,104595,0.03431429
310,1191,0.046859343
311,34704,0.070383854
312,1197,0.03360041
313,1198,0.03435656
314,797,0.039524134
315,59433,0.03477794
316,9099,0.10144309
317,1206,0.034985553
318,100350,0.07888591
319,122077,0.03586547
320,39560,0.052629173
321,1207,0.03360041
322,45661,0.04029279
323,16092,0.061580118
324,1210,0.03360041
325,58878,0.038470566
326,1216,0.03360041
327,39380,0.06284007
328,1218,0.03423493
329,1221,0.035987064
330,34914,0.07740087
331,826,0.047003698
332,20964,0.039256632
333,88451,0.051437933
334,14615,0.06355857
335,88510,0.03770895
336,1224,0.03391429
337,1215,0.033753764
338,14579,0.05214006
339,1236,0.03360041
340,910,0.04795471
341,1255,0.03360041
342,1262,0.03360041
343,45692,0.07168182
344,1263,0.03360041
345,1269,0.03360041
346,1271,0.03360041
347,102285,0.043768343
348,1273,0.03401004
349,39352,0.058389034
350,1274,0.03360041
351,1084,0.040891524
352,1277,0.03360041
353,1275,0.033813182
354,1283,0.0343024
355,1284,0.037154242
356,39452,0.03658568
357,105485,0.037535988
358,1282,0.034091525
359,1276,0.033771634
360,1286,0.03360041
361,1288,0.034283366
362,1290,0.03360041
363,1292,0.03360041
364,39718,0.03791341
365,1296,0.039082736
366,39702,0.049708236
367,1297,0.04860776
368,1087,0.05532806
369,1298,0.03360041
370,1300,0.035401296
371,39593,0.03384643
372,1299,0.047241174
373,39226,0.036788892
374,1303,0.03389805
375,1305,0.03360041
376,1307,0.043627705
377,644,0.04661525
378,1308,0.047720604
379,1309,0.03360041
380,39260,0.04450588
381,1310,0.034033082
382,39703,0.05551009
383,1311,0.0838758
384,39919,0.061537135
385,1312,0.03360041
386,44267,0.03515574
387,1314,0.034729652
388,39723,0.040251885
389,1316,0.046438325
390,1318,0.037977546
391,1320,0.03360041
392,39578,0.045906805
393,977,0.035397276
394,1323,0.03360041
395,1324,0.03360041
396,1325,0.03360041
397,39697,0.03379055
398,1326,0.041679293
399,39689,0.040198687
400,1093,0.050103
401,1086,0.03454789
402,44364,0.042507313
403,1330,0.03360041
404,91961,0.0343537
405,1331,0.03360041
406,9393,0.04714296
407,1333,0.03360041
408,39860,0.033866864
409,1337,0.033770934
410,14674,0.25547332
411,59411,0.06835536
412,1339,0.040478498
413,14703,0.08078805
414,15118,0.05056099
415,58450,0.041858945
416,118470,0.0340544
417,1340,0.03360041
418,105432,0.03528704
419,1343,0.03511193
420,44260,0.11841705
421,94366,0.037075855
422,1346,0.03360041
423,1148,0.04061857
424,1347,0.03360041
425,103978,0.19016106
426,39674,0.042114403
427,1351,0.03360041
428,35050,0.040308792
429,1352,0.03360041
430,45691,0.08654185
431,1354,0.03891129
432,683,0.03418531
433,1356,0.03360041
434,1020,0.071711294
435,1357,0.035783272
436,9034,0.1927593
437,1358,0.061949126
438,45832,0.045336116
439,14652,0.09784402
440,45895,0.0410522
441,9614,0.034146838
442,45914,0.051841687
443,1359,0.03360041
444,52374,0.09560711
445,97963,0.12408082
446,1360,0.03360041
447,1361,0.03360041
448,1362,0.034923248
449,9096,0.06082673
450,88705,0.03450409
451,1363,0.03360041
452,34772,0.045757584
453,59485,0.073357396
454,1364,0.03360041
455,88621,0.03861839
456,45727,0.054113865
457,1365,0.033894487
458,39244,0.037777536
459,39238,0.036499165
460,1366,0.03360041
461,1124,0.034802414
462,1066,0.034503117
463,1369,0.034861103
464,34930,0.045701973
465,55869,0.042882543
466,1370,0.0344257
467,105391,0.067489356
468,1371,0.03360041
469,1123,0.034216445
470,104534,0.03617277
471,1372,0.03360041
472,1083,0.046447586
473,1373,0.03360041
474,692,0.03436284
475,1374,0.03360041
476,21581,0.03360041
477,1375,0.04674375
478,1377,0.03500709
479,39917,0.045747943
480,1376,0.03360041
481,66268,0.05722436
482,1380,0.03360041
483,98004,0.11368069
484,1381,0.03436858
485,8994,0.034402095
486,1382,0.03360041
487,1384,0.036220647
488,98001,0.13280949
489,1385,0.047096796
490,9195,0.055760995
491,59630,0.039823107
492,1171,0.039764162
493,1387,0.03360041
494,1164,0.037230156
495,97593,0.035191935
496,98020,0.04931909
497,100450,0.04461762
498,1388,0.03360041
499,97555,0.06484183
500,1389,0.051928286
501,122234,0.042870477
502,97560,0.088874854
503,1395,0.03360041
504,58891,0.05103876
505,1396,0.03360041
506,58927,0.036161456
507,1397,0.033733126
508,1211,0.04227987
509,44213,0.039309237
510,1401,0.03360041
511,97934,0.058242615
512,1402,0.03360041
513,39888,0.049053453
514,1574,0.037741367
515,1403,0.03360041
516,39426,0.07077601
517,1404,0.03360041
518,35126,0.077779904
519,34813,0.033678606
520,1406,0.03360041
521,39902,0.06416632
522,1407,0.03360041
523,97959,0.034106527
524,39513,0.034281567
525,1419,0.03360041
526,39906,0.05348575
527,1420,0.03360041
528,9671,0.057437763
529,34932,0.054130204
530,34889,0.07701284
531,1421,0.03360041
532,9064,0.04032019
533,44376,0.036916155
534,1424,0.03360041
535,39589,0.038294453
536,1428,0.03360041
537,696,0.049841553
538,1432,0.035020225
539,55858,0.039016217
540,104561,0.038949896
541,1433,0.03360041
542,102298,0.09185622
543,39620,0.07607015
544,102299,0.043111254
545,39622,0.056610852
546,39660,0.03360041
547,39662,0.03360041
548,39663,0.04898337
549,1434,0.03360041
550,1220,0.0504945
551,1435,0.03360041
552,103972,0.042785037
553,102274,0.041801494
554,1437,0.03360041
555,105394,0.04505252
556,1439,0.03360041
557,1441,0.038846612
558,1442,0.037125632
559,9470,0.06617668
560,39686,0.040546082
561,35139,0.04693763
562,1444,0.03360041
563,58882,0.035228133
564,49620,0.033816908
565,1445,0.03360041
566,58924,0.04217443
567,1446,0.036473602
568,39751,0.03967233
569,1447,0.03402536
570,39712,0.059308518
571,39293,0.042248335
572,58889,0.034248587
573,39722,0.04263889
574,39777,0.036389463
575,1449,0.03360041
576,1451,0.040848594
577,1452,0.033713754
578,671,0.040101882
579,39684,0.045079876
580,103975,0.03468153
581,1453,0.033709396
582,58886,0.040053837
583,747,0.056229208
584,1455,0.03360041
585,95691,0.03360041
586,1456,0.03604159
587,39763,0.04676649
588,58912,0.042363342
589,58984,0.03718532
590,760,0.03911357
591,1457,0.03360041
592,1458,0.045671508
593,58926,0.03402599
594,1460,0.03360041
595,1462,0.03360041
596,39753,0.038896885
597,58934,0.048486408
598,39669,0.038273625
599,1464,0.03360041
600,1468,0.03360041
601,97943,0.081152864
602,121899,0.043697454
603,21340,0.05190475
604,72213,0.03475489
605,1470,0.03360041
606,1471,0.03391432
607,122417,0.037796583
608,104571,0.1481207
609,1472,0.034835957
610,97518,0.7276318
611,35060,0.04836931
612,97347,0.055627704
613,1473,0.039988093
614,34916,0.039932594
615,1474,0.058540013
616,34825,0.09735833
617,34954,0.05634818
618,49674,0.037139583
619,21298,0.06596554
620,9308,0.03970243
621,34799,0.04998554
622,35124,0.053317737
623,1476,0.03360041
624,35151,0.03781693
625,1477,0.03360041
626,35141,0.048855953
627,34823,0.044054415
628,1478,0.034132347
629,39789,0.035568457
630,39845,0.04050197
631,1479,0.03514041
632,1480,0.03468372
633,34768,0.23651133
634,52378,0.034422588
635,121797,0.059125297
636,1481,0.03360041
637,97850,0.05595346
638,122644,0.03561988
639,783,0.058851548
640,1483,0.03375554
641,122422,0.08841
642,34904,0.049002
643,97614,0.051883385
644,1484,0.03360041
645,9647,0.115546584
646,88629,0.085187
647,35048,0.13018054
648,45884,0.035185043
649,45765,0.044487547
650,1485,0.03360041
651,34751,0.04059318
652,9040,0.057994273
653,1486,0.03360041
654,98033,0.039481822
655,1488,0.03506401
656,34861,0.07937998
657,1489,0.034146305
658,39791,0.037496258
659,34938,0.13134906
660,9538,0.042296626
661,1490,0.03396587
662,92833,0.038175777
663,59497,0.03598437
664,22273,0.12060895
665,1492,0.03360041
666,34851,0.051040705
667,1493,0.03360041
668,39803,0.03698159
669,104609,0.07527079
670,1496,0.03625972
671,39322,0.048315432
672,44355,0.050636943
673,34974,0.10739456
674,34873,0.039832275
675,39639,0.03901404
676,35135,0.0375985
677,1500,0.03360041
678,1501,0.038783032
679,9330,0.06317575
680,34741,0.03567088
681,34755,0.06693972
682,1502,0.03360041
683,9423,0.12725174
684,35157,0.042897325
685,1503,0.033987213
686,97854,0.034898933
687,1504,0.03360041
688,39878,0.036386173
689,1505,0.03360041
690,35116,0.049594734
691,35083,0.034479547
692,9220,0.039878994
693,1506,0.03360041
694,39348,0.048926752
695,39339,0.04349256
696,14939,0.034624275
697,1507,0.0445759
698,35031,0.04663116
699,1509,0.03360041
700,35085,0.042753644
701,104570,0.04313047
702,1510,0.037055403
703,9090,0.113468535
704,1511,0.03360041
705,1512,0.03360041
706,43348,0.04192965
707,35019,0.06897922
708,22208,0.2277425
709,1513,0.03360041
710,9563,0.035577018
711,34736,0.044234384
712,1514,0.03394415
713,35061,0.07667065
714,44335,0.05565874
715,1517,0.063940026
716,39644,0.04093239
717,1518,0.03903343
718,1519,0.039704707
719,39625,0.037273593
720,39661,0.053183407
721,1520,0.037889723
722,1521,0.03360041
723,1523,0.039846126
724,1526,0.03821436
725,39631,0.040030997
726,1525,0.03360041
727,39617,0.03935773
728,1527,0.03360041
729,39638,0.03732917
730,1534,0.037590522
731,105309,0.050717466
732,1536,0.03360041
733,901,0.03360041
734,1537,0.03360041
735,39458,0.05250306
736,1538,0.03482532
737,39654,0.06413281
738,39925,0.03388046
739,1539,0.037978567
740,49691,0.036828596
741,1540,0.03360041
742,102303,0.047736835
743,39650,0.034211464
744,1542,0.0338175
745,39630,0.03368701
746,1543,0.038538992
747,39531,0.060538992
748,44176,0.04752052
749,39907,0.033919897
750,1544,0.03360041
751,1545,0.03360041
752,1546,0.03360041
753,105453,0.03384692
754,1547,0.041190285
755,1552,0.03360041
756,39670,0.047898993
757,803,0.063866906
758,1553,0.035924714
759,49675,0.037768792
760,1557,0.042321607
761,1559,0.03360041
762,121837,0.04143682
763,97384,0.03998582
764,1562,0.037040215
765,63322,0.0342681
766,1563,0.061373845
767,39767,0.048278995
768,1564,0.03360041
769,1565,0.03360041
770,14872,0.052616723
771,1567,0.042427108
772,9256,0.07231047
773,14928,0.13447478
774,61188,0.08097763
775,1568,0.03360041
776,39855,0.038641404
777,1569,0.03360041
778,14644,0.08627807
779,94298,0.048845984
780,45653,0.03467433
781,45656,0.041407354
782,1570,0.034036316
783,14858,0.04104646
784,45641,0.046315055
785,88723,0.044511706
786,45928,0.037470922
787,45918,0.036875248
788,15121,0.044471912
789,14640,0.038437586
790,45776,0.039676588
791,88504,0.05212426
792,1571,0.03360041
793,14614,0.04912238
794,88554,0.04227939
795,1572,0.03386267
796,39901,0.03682501
797,1573,0.033767894
798,121815,0.052611414
799,1170,0.034804843
800,39616,0.033782993
801,1575,0.04632932
802,44336,0.045059424
803,34770,0.045036126
804,1576,0.05864395
805,39493,0.036399543
806,22128,0.04602677
807,1577,0.034151796
808,1579,0.039168876
809,58884,0.034108773
810,1578,0.03360041
811,39388,0.07714643
812,39944,0.037611272
813,1580,0.035945546
814,652,0.038083754
815,105355,0.039982148
816,1581,0.05120835
817,1091,0.044981617
818,1582,0.03360041
819,34970,0.03558696
820,9305,0.043777827
821,1583,0.03360041
822,39897,0.04472439
823,1585,0.033882927
824,21522,0.5799949
825,22293,0.13126312
826,121955,0.119433574
827,97945,0.58747995
828,14849,0.034033697
829,52470,0.044772148
830,1586,0.03360041
831,44272,0.03772854
832,1587,0.038762953
833,1588,0.03360041
834,1114,0.041005064
835,106194,0.04631747
836,1589,0.035951924
837,1590,0.044758376
838,35006,0.0571652
839,1591,0.06808779
840,45753,0.19418818
841,1592,0.03360041
842,44348,0.040734667
843,44144,0.039412778
844,1593,0.035913125
845,44315,0.06420269
846,58873,0.041667677
847,39931,0.046568602
848,1595,0.044820994
849,1658,0.05092563
850,1596,0.039104197
851,9231,0.040454537
852,643,0.037458293
853,1597,0.03360041
854,49698,0.04449774
855,1601,0.03360041
856,21828,0.054863174
857,1608,0.03360041
858,1610,0.03360041
859,1653,0.03716948
860,15102,0.050225623
861,1611,0.03360041
862,39676,0.04260905
863,45690,0.063982196
864,962,0.033828206
865,1612,0.03360041
866,1617,0.034031082
867,88985,0.036435213
868,1619,0.03360041
869,1620,0.03360041
870,1623,0.03440914
871,35231,0.036882367
872,44300,0.034081228
873,1624,0.03360041
874,102307,0.03593372
875,772,0.035521764
876,1625,0.03360041
877,39508,0.062117238
878,1627,0.03360041
879,1628,0.034128968
880,1629,0.03360041
881,1185,0.037290048
882,1630,0.03360041
883,9484,0.07021468
884,59510,0.035076924
885,9177,0.04779673
886,1635,0.03360041
887,1638,0.03360041
888,1641,0.03360041
889,1643,0.03360041
890,1201,0.035090607
891,1647,0.03401055
892,39156,0.035475202
893,1649,0.03360041
894,34863,0.038158707
895,66293,0.040893476
896,35293,0.051406283
897,1650,0.03360041
898,1651,0.03556682
899,34790,0.03575999
900,1652,0.03360041
901,122248,0.042596497
902,1107,0.044254567
903,1654,0.03360041
904,45907,0.07650687
905,88820,0.05160586
906,45798,0.08075885
907,34774,0.040991586
908,1655,0.03625888
909,66248,0.035045307
910,1656,0.03360041
911,122121,0.11219163
912,44228,0.06470867
913,9505,0.03642451
914,44342,0.036146663
915,44307,0.049521655
916,44317,0.03830035
917,39945,0.055373948
918,1661,0.034256537
919,9678,0.074664935
920,52241,0.068316884
921,9695,0.053260844
922,59498,0.056308873
923,52242,0.09459828
924,9417,0.06841521
925,1662,0.03723296
926,1663,0.033844393
927,44227,0.04400224
928,1664,0.034120664
929,1665,0.034641534
930,94310,0.07306464
931,9279,0.05603303
932,106211,0.035325605
933,59450,0.0365022
934,1666,0.03360041
935,44185,0.036104683
936,1667,0.03360041
937,1673,0.03360041
938,1675,0.03360041
939,818,0.04019831
940,1684,0.03360041
941,1688,0.03360041
942,39691,0.0390971
943,1689,0.03360041
944,39728,0.03653873
945,1690,0.03360041
946,1693,0.03360041
947,9199,0.03360041
948,1697,0.03360041
949,35212,0.051076658
950,1700,0.03360041
951,1702,0.03360041
952,992,0.035414673
953,1705,0.03360041
954,1707,0.03360041
955,49599,0.034775775
956,1708,0.03360041
957,1313,0.03360041
958,1709,0.03360041
959,39575,0.034367975
960,1710,0.037172187
961,95337,0.03409181
962,1711,0.03360041
963,1715,0.03360041
964,1718,0.03360041
965,1720,0.034789912
966,44390,0.045968737
967,1721,0.03360041
968,22788,0.07005419
969,9320,0.24050662
970,22802,0.03833385
971,1341,0.03407524
972,1722,0.03360041
973,1725,0.03360041
974,662,0.035937723
975,675,0.035028268
976,1726,0.036590587
977,1727,0.03360041
978,9107,0.037728712
979,1728,0.03360041
980,14563,0.053721767
981,87523,0.034166176
982,1729,0.03360041
983,58104,0.036243215
984,14675,0.05673072
985,677,0.034223773
986,1730,0.03360041
987,1731,0.03360041
988,15079,0.038432814
989,1735,0.03360041
990,45831,0.04121038
991,9057,0.15526265
992,58546,0.045578625
993,14957,0.03360041
994,1736,0.03360041
995,34971,0.03760852
996,1737,0.03360041
997,94391,0.037062272
998,46086,0.040169023
999,45604,0.053177733
1000,1739,0.033752758
1001,15158,0.041384198
1002,14854,0.04107492
1003,1740,0.03391834
1004,15088,0.03949861
1005,9377,0.04569814
1006,21399,0.050110333
1007,1742,0.03360041
1008,9915,0.042901404
1009,1743,0.03360041
1010,103977,0.045640726
1011,104276,0.036976065
1012,1745,0.03360041
1013,14922,0.04119207
1014,45869,0.033837438
1015,1746,0.04075167
1016,1747,0.03360041
1017,45733,0.06230463
1018,39181,0.03525164
1019,35027,0.034375675
1020,1749,0.033984385
1021,9529,0.036770865
1022,1750,0.03360041
1023,9384,0.03360041
1024,1752,0.033971325
1025,40179,0.045740847
1026,1758,0.03360041
1027,1603,0.03360041
1028,1759,0.03457573
1029,44423,0.049250115
1030,9295,0.06417945
1031,35271,0.0338347
1032,1762,0.034389786
1033,9583,0.03941272
1034,1764,0.03360041
1035,39523,0.033787902
1036,1765,0.03360041
1037,700,0.03409914
1038,1767,0.03360041
1039,105361,0.03370547
1040,1770,0.03360041
1041,58995,0.043740924
1042,1771,0.03360041
1043,9904,0.03927994
1044,1774,0.03360041
1045,9734,0.034489326
1046,1776,0.03364747
1047,1777,0.03360041
1048,34956,0.07505732
1049,35242,0.037926342
1050,1780,0.03360041
1051,9420,0.03360041
1052,1781,0.035252623
1053,1784,0.03360041
1054,9757,0.035057478
1055,39797,0.03686493
1056,39809,0.034799974
1057,9477,0.041765954
1058,1785,0.040109854
1059,9844,0.086813994
1060,52739,0.05892285
1061,121843,0.1731101
1062,9932,0.06461893
1063,1787,0.03360041
1064,100525,0.34348002
1065,22131,0.06644591
1066,97474,0.33970648
1067,52674,0.052249156
1068,21058,0.09006503
1069,1789,0.035134792
1070,9632,0.03606433
1071,95618,0.034301158
1072,1790,0.03509718
1073,15863,0.04380103
1074,39858,0.034774754
1075,1791,0.03360041
1076,104593,0.04195714
1077,1792,0.03360041
1078,1944,0.046625383
1079,2042,0.043514717
1080,1555,0.041281756
1081,9668,0.035933916
1082,1793,0.03360041
1083,1990,0.040178552
1084,1794,0.03360041
1085,9252,0.0706265
1086,1796,0.03360041
1087,1798,0.03360041
1088,1097,0.04249836
1089,1799,0.03360041
1090,21660,0.061067864
1091,1801,0.03360041
1092,703,0.047135893
1093,1802,0.03360041
1094,9686,0.05966553
1095,104564,0.035763215
1096,1932,0.035323136
1097,1804,0.03360041
1098,1806,0.03360041
1099,15152,0.05539757
1100,15420,0.037343495
1101,45922,0.04445853
1102,1807,0.03360041
1103,1810,0.03360041
1104,1817,0.03360041
1105,9476,0.039254937
1106,1819,0.03360041
1107,1820,0.03360041
1108,722,0.03403812
1109,1822,0.03360041
1110,121916,0.17218803
1111,1827,0.033825155
1112,39530,0.039564196
1113,1829,0.03360041
1114,1835,0.03360041
1115,1838,0.03395772
1116,50070,0.04089425
1117,1328,0.038078576
1118,1840,0.03360041
1119,100486,0.034061756
1120,1841,0.03360041
1121,1842,0.03360041
1122,1843,0.03360041
1123,39904,0.06285085
1124,1849,0.03360041
1125,1850,0.03360041
1126,9159,0.06428277
1127,1860,0.03360041
1128,97715,0.07832273
1129,35137,0.0645178
1130,1861,0.03360041
1131,49757,0.034854446
1132,1862,0.03360041
1133,1482,0.03360041
1134,1863,0.036908515
1135,88942,0.047928084
1136,1864,0.03360041
1137,39800,0.03970133
1138,9816,0.045591507
1139,1865,0.03360041
1140,1869,0.03360041
1141,1845,0.035960812
1142,1870,0.0336777
1143,40022,0.034396365
1144,1871,0.03360041
1145,58933,0.03983587
1146,39515,0.054308087
1147,1872,0.03360041
1148,58974,0.044349
1149,58899,0.0456168
1150,1873,0.03360041
1151,58866,0.035138033
1152,1874,0.03360041
1153,58955,0.042183608
1154,39758,0.04304245
1155,1092,0.0745914
1156,1875,0.03360041
1157,40131,0.035036083
1158,39755,0.052616842
1159,1876,0.03360041
1160,58944,0.033808153
1161,1877,0.03360041
1162,39780,0.055246066
1163,1878,0.03360041
1164,35249,0.036709577
1165,1879,0.033692814
1166,1881,0.03518449
1167,58998,0.047603134
1168,1882,0.038359825
1169,1883,0.035167836
1170,1884,0.03360041
1171,1885,0.03360041
1172,22263,0.044029657
1173,52767,0.037611954
1174,34975,0.042196915
1175,21629,0.059731156
1176,1887,0.033674926
1177,9519,0.040040042
1178,35131,0.07704473
1179,9287,0.050156005
1180,52249,0.10417132
1181,122147,0.05273668
1182,9022,0.10736757
1183,44434,0.042982582
1184,9662,0.050923157
1185,1888,0.0357678
1186,34789,0.07743197
1187,22041,0.056238145
1188,44450,0.061019227
1189,1889,0.03360041
1190,35275,0.053201705
1191,104566,0.053266544
1192,39319,0.04008364
1193,104505,0.05468744
1194,9709,0.08435475
1195,22352,0.05453991
1196,1890,0.06617506
1197,9738,0.04298121
1198,1891,0.03360041
1199,35214,0.03603313
1200,1892,0.03360041
1201,59560,0.03724973
1202,9344,0.03558832
