,key,PR
0,2252,0.024570191
1,24046,0.07195565
2,2257,0.021992762
3,50161,0.023013156
4,2356,0.027688375
5,2261,0.021992762
6,2470,0.0283109
7,2268,0.021992762
8,66414,0.028224714
9,2278,0.026491715
10,105764,0.04103055
11,2326,0.023363981
12,59874,0.05964699
13,2368,0.029344792
14,99440,0.103054404
15,2379,0.02997025
16,23921,0.13773927
17,2438,0.03474642
18,105869,0.022848874
19,2442,0.021992762
20,104935,0.022554547
21,105827,0.021992762
22,2472,0.026149608
23,105306,0.022566529
24,2477,0.025329933
25,2496,0.025539692
26,2490,0.03139967
27,2270,0.022993628
28,2491,0.023953728
29,2494,0.032915004
30,2506,0.022073528
31,2507,0.021992762
32,2528,0.021992762
33,98978,0.070085175
34,2533,0.023318954
35,2179,0.026427943
36,2542,0.021992762
37,2549,0.021992762
38,2580,0.021992762
39,2583,0.021992762
40,104253,0.023241231
41,2586,0.021992762
42,59068,0.036432765
43,2596,0.052369256
44,50138,0.040076263
45,2338,0.023909654
46,2597,0.024899246
47,44614,0.03889234
48,44731,0.051704217
49,10442,0.028400043
50,44568,0.022329306
51,50131,0.027949989
52,2598,0.023173802
53,50269,0.023281945
54,50157,0.024734635
55,2599,0.048546385
56,59952,0.04006801
57,44555,0.031001706
58,2600,0.027540527
59,2334,0.023802154
60,2602,0.022533255
61,24179,0.026980458
62,2603,0.02399572
63,2493,0.02299052
64,2604,0.031059891
65,35602,0.029705588
66,2605,0.023143647
67,2413,0.025455877
68,2607,0.021992762
69,2610,0.024514312
70,50175,0.034068286
71,2393,0.025607033
72,2612,0.026772147
73,2487,0.031113727
74,2613,0.025834873
75,53127,0.029755108
76,24177,0.023935525
77,2614,0.022296134
78,50143,0.023013389
79,2615,0.025816895
80,50156,0.02630406
81,2617,0.035984915
82,35802,0.08973212
83,35641,0.06211935
84,2618,0.021992762
85,10627,0.026958235
86,2625,0.021992762
87,46326,0.024781622
88,16308,0.026485952
89,2626,0.025649814
90,35582,0.022221362
91,2634,0.022498252
92,16315,0.041653473
93,46298,0.03833728
94,46300,0.023810102
