,key,PR
0,2957,0.01567662
1,2969,0.015868697
2,2967,0.015628237
3,59154,0.017760476
4,2977,0.015756445
5,25429,0.02534213
6,2995,0.016487723
7,36330,0.026122646
8,3020,0.016256979
9,59152,0.016081845
10,3031,0.021788364
11,104951,0.01695435
12,3043,0.015739677
13,17162,0.033917774
14,3064,0.015628237
15,97143,0.01737508
16,3071,0.015628237
17,36297,0.03245922
18,3076,0.017452486
19,36094,0.03957838
20,3078,0.015628237
21,36045,0.04461151
22,3087,0.01572375
23,81745,0.019613324
24,3091,0.015628237
25,36103,0.016831212
26,3097,0.015628237
27,60060,0.01929354
28,3102,0.015801407
29,105002,0.01820857
30,60051,0.015903952
31,3103,0.018523492
32,60093,0.024653021
33,3104,0.016728146
34,36060,0.015773354
35,3116,0.02261202
36,60063,0.017692177
37,3119,0.015628237
38,36055,0.032374933
39,3124,0.015628237
40,3137,0.032706503
41,3136,0.016067984
42,3135,0.03477513
43,3145,0.02614276
44,36266,0.017392693
45,3152,0.016887965
46,60127,0.017079154
47,3164,0.015628237
48,36263,0.017120274
49,3167,0.018160691
50,3168,0.018323116
51,99384,0.01850372
52,3170,0.016159791
53,50426,0.016075863
54,3189,0.015628237
55,3197,0.015699927
56,3219,0.018666176
57,99239,0.025799181
58,3221,0.015691081
59,98978,0.031346057
60,3225,0.02287698
61,3143,0.018708471
62,3254,0.015628237
63,36111,0.017883532
64,3255,0.015628237
65,3310,0.024799818
66,3257,0.015628237
67,3286,0.021056334
68,3260,0.015628237
69,3282,0.015628237
70,3300,0.017867716
71,83049,0.019146383
72,3316,0.016851265
73,36040,0.018414326
74,3339,0.028656607
75,3367,0.01842326
76,3386,0.015628237
77,75031,0.015628237
78,3396,0.015628237
79,44766,0.018482074
80,3401,0.015628237
81,3402,0.018667307
82,3403,0.015707435
83,3414,0.020362535
84,104899,0.0376808
85,3416,0.015628237
86,3427,0.015874058
87,3010,0.024505325
88,3436,0.03616882
89,3434,0.026472865
90,3437,0.015628237
91,3335,0.01610337
92,3441,0.016201418
93,60116,0.016997308
94,3445,0.015628237
95,2963,0.019775745
96,104196,0.020369926
97,3447,0.03542762
98,98813,0.035691924
99,3450,0.015628237
100,25309,0.03364708
101,3457,0.015628237
102,3321,0.020528173
103,3467,0.018168569
104,2964,0.01919059
105,3470,0.024126682
106,17247,0.27064735
107,3479,0.015628237
108,36104,0.020432273
109,3483,0.016750133
110,36046,0.029020146
111,3485,0.019607076
112,3181,0.017827542
113,3385,0.01594392
114,3492,0.015901964
115,57620,0.07447313
116,46728,1.7159857
117,57590,0.12740934
118,17212,0.01748275
119,3495,0.015628237
