key,paperYear
37629,2018
113506,2018
113459,2018
7009,2018
113455,2018
113463,2018
13721,2018
98475,2018
113484,2018
113562,2018
119625,2018
113313,2018
113332,2018
110783,2018
102806,2018
6754,2018
102857,2018
102798,2018
113158,2018
113574,2018
37466,2018
102713,2018
113267,2018
113443,2018
113469,2018
108174,2018
98469,2018
102751,2018
37788,2018
98442,2018
113184,2018
113623,2018
45162,2018
13439,2018
113570,2018
7053,2018
113306,2018
102753,2018
37553,2018
115428,2018
102828,2018
98492,2018
113575,2018
108327,2018
119108,2018
113601,2018
119488,2018
102687,2018
113497,2018
108332,2018
37484,2018
113378,2018
113485,2018
13353,2018
102715,2018
59303,2018
37763,2018
84697,2018
119624,2018
102697,2018
106616,2018
106608,2018
113181,2018
108305,2018
115513,2018
110803,2018
113488,2018
113230,2018
113594,2018
113383,2018
113688,2018
113154,2018
113362,2018
119205,2018
119437,2018
102851,2018
102722,2018
113681,2018
84019,2018
108248,2018
116839,2018
113513,2018
6830,2018
113283,2018
102817,2018
113173,2018
29176,2018
115457,2018
113665,2018
98573,2018
113316,2018
102695,2018
113457,2018
113258,2018
108336,2018
84380,2018
37882,2018
37662,2018
115525,2018
113245,2018
113610,2018
102827,2018
102707,2018
37455,2018
41354,2018
113285,2018
102778,2018
115508,2018
106540,2018
13653,2018
29046,2018
106452,2018
106607,2018
113612,2018
102804,2018
28957,2018
104044,2018
6803,2018
113531,2018
102846,2018
98486,2018
113244,2018
106460,2018
115565,2018
98467,2018
98465,2018
84365,2018
119588,2018
115550,2018
113503,2018
98653,2018
113496,2018
37623,2018
37620,2018
115437,2018
13664,2018
98544,2018
106551,2018
102826,2018
119230,2018
113613,2018
37582,2018
106542,2018
102735,2018
13321,2018
113694,2018
115531,2018
106589,2018
102822,2018
98483,2018
119482,2018
113509,2018
113187,2018
60672,2018
106557,2018
113157,2018
102776,2018
108296,2018
61489,2018
14043,2018
119243,2018
113498,2018
102875,2018
110816,2018
113529,2018
106498,2018
104402,2018
98572,2018
108289,2018
102922,2018
119279,2018
37923,2018
98582,2018
6328,2018
37564,2018
13433,2018
13503,2018
13579,2018
13598,2018
13643,2018
13659,2018
13663,2018
13682,2018
13744,2018
13750,2018
13833,2018
13921,2018
13968,2018
13981,2018
14009,2018
14011,2018
14034,2018
14045,2018
14057,2018
14124,2018
14196,2018
18735,2018
18783,2018
18828,2018
18970,2018
19032,2018
19144,2018
28375,2018
28603,2018
28830,2018
28915,2018
28964,2018
28989,2018
29017,2018
29032,2018
29054,2018
29090,2018
29122,2018
29145,2018
29157,2018
29164,2018
29174,2018
29200,2018
29236,2018
29261,2018
29294,2018
37417,2018
37480,2018
37517,2018
37527,2018
37532,2018
37536,2018
37547,2018
37551,2018
37554,2018
37571,2018
37575,2018
37580,2018
37615,2018
37618,2018
37630,2018
37631,2018
37639,2018
37648,2018
37649,2018
37691,2018
37692,2018
37693,2018
37696,2018
37709,2018
37746,2018
37752,2018
37764,2018
37769,2018
37798,2018
37802,2018
37831,2018
37854,2018
37879,2018
37890,2018
37909,2018
37930,2018
37935,2018
37936,2018
37962,2018
37984,2018
37992,2018
38005,2018
41314,2018
41492,2018
41502,2018
41513,2018
41644,2018
42011,2018
42031,2018
45181,2018
45203,2018
45232,2018
48178,2018
48261,2018
48477,2018
48500,2018
48600,2018
5965,2018
5972,2018
6111,2018
6214,2018
6226,2018
6297,2018
6316,2018
6412,2018
6462,2018
51111,2018
51126,2018
51322,2018
51430,2018
51791,2018
51935,2018
54656,2018
55024,2018
55528,2018
56573,2018
56685,2018
56698,2018
59289,2018
59299,2018
59305,2018
60643,2018
60678,2018
60707,2018
60728,2018
60742,2018
60743,2018
60763,2018
6608,2018
6610,2018
6646,2018
6842,2018
6953,2018
6959,2018
6976,2018
7006,2018
7152,2018
7161,2018
61478,2018
61495,2018
62764,2018
62793,2018
62816,2018
64004,2018
64058,2018
66547,2018
66551,2018
66553,2018
66564,2018
67032,2018
76459,2018
76537,2018
76608,2018
76676,2018
76951,2018
77018,2018
77024,2018
84013,2018
84021,2018
84030,2018
84031,2018
84033,2018
84036,2018
84116,2018
84135,2018
84156,2018
84161,2018
84191,2018
84281,2018
84333,2018
84334,2018
84348,2018
84370,2018
84382,2018
84390,2018
84409,2018
84435,2018
84464,2018
84468,2018
84471,2018
84482,2018
84486,2018
84513,2018
84514,2018
84550,2018
84582,2018
84628,2018
84650,2018
84712,2018
87388,2018
91033,2018
91187,2018
91422,2018
93789,2018
93810,2018
93845,2018
93890,2018
93907,2018
93916,2018
93923,2018
93954,2018
93955,2018
93977,2018
93985,2018
94007,2018
94031,2018
94035,2018
94043,2018
94044,2018
94045,2018
94931,2018
94968,2018
94988,2018
95020,2018
96993,2018
97035,2018
98441,2018
98448,2018
98452,2018
98453,2018
98471,2018
98477,2018
98482,2018
98484,2018
98488,2018
98490,2018
98497,2018
98499,2018
98500,2018
98502,2018
98503,2018
98510,2018
98517,2018
98530,2018
98531,2018
98532,2018
98538,2018
98553,2018
98557,2018
98558,2018
98566,2018
98570,2018
98575,2018
98585,2018
98588,2018
98605,2018
98609,2018
98615,2018
98618,2018
98622,2018
98629,2018
98637,2018
98641,2018
98644,2018
98646,2018
98647,2018
98651,2018
98663,2018
100733,2018
100742,2018
100759,2018
100770,2018
101550,2018
101562,2018
101581,2018
101593,2018
101602,2018
102685,2018
102689,2018
102690,2018
102692,2018
102702,2018
102705,2018
102709,2018
102711,2018
102716,2018
102717,2018
102719,2018
102720,2018
102723,2018
102725,2018
102726,2018
102727,2018
102730,2018
102733,2018
102734,2018
102737,2018
102738,2018
102742,2018
102745,2018
102746,2018
102748,2018
102752,2018
102755,2018
102756,2018
102757,2018
102761,2018
102764,2018
102765,2018
102769,2018
102773,2018
102774,2018
102775,2018
102781,2018
102782,2018
102784,2018
102786,2018
102787,2018
102788,2018
102789,2018
102790,2018
102793,2018
102795,2018
102796,2018
102797,2018
102799,2018
102801,2018
102807,2018
102808,2018
102811,2018
102812,2018
102815,2018
102818,2018
102825,2018
102829,2018
102830,2018
102831,2018
102832,2018
102833,2018
102836,2018
102837,2018
102840,2018
102842,2018
102843,2018
102847,2018
102854,2018
102855,2018
102858,2018
102860,2018
102865,2018
102867,2018
102872,2018
102874,2018
102877,2018
102879,2018
102880,2018
102886,2018
102887,2018
102888,2018
102891,2018
102892,2018
102893,2018
102894,2018
102897,2018
102900,2018
102907,2018
102908,2018
102911,2018
102912,2018
102918,2018
102921,2018
102924,2018
102927,2018
102930,2018
102931,2018
102937,2018
102939,2018
102940,2018
102941,2018
102946,2018
102948,2018
102949,2018
102950,2018
102951,2018
102953,2018
102954,2018
102955,2018
102957,2018
102958,2018
102960,2018
102962,2018
102963,2018
102965,2018
102966,2018
102967,2018
102968,2018
102970,2018
102974,2018
102975,2018
102976,2018
102977,2018
102978,2018
102979,2018
102980,2018
104050,2018
104054,2018
104063,2018
104069,2018
104071,2018
104073,2018
104074,2018
104440,2018
104442,2018
104443,2018
104454,2018
104469,2018
106442,2018
106445,2018
106448,2018
106449,2018
106451,2018
106453,2018
106454,2018
106455,2018
106456,2018
106457,2018
106458,2018
106459,2018
106461,2018
106463,2018
106464,2018
106473,2018
106474,2018
106475,2018
106476,2018
106479,2018
106482,2018
106483,2018
106484,2018
106485,2018
106487,2018
106488,2018
106489,2018
106492,2018
106494,2018
106497,2018
106499,2018
106500,2018
106501,2018
106502,2018
106506,2018
106508,2018
106509,2018
106510,2018
106512,2018
106514,2018
106515,2018
106516,2018
106519,2018
106520,2018
106521,2018
106523,2018
106524,2018
106525,2018
106527,2018
106528,2018
106532,2018
106533,2018
106534,2018
106535,2018
106536,2018
106537,2018
106539,2018
106545,2018
106548,2018
106550,2018
106555,2018
106556,2018
106559,2018
106560,2018
106561,2018
106563,2018
106566,2018
106569,2018
106571,2018
106574,2018
106575,2018
106580,2018
106582,2018
106583,2018
106586,2018
106591,2018
106592,2018
106593,2018
106596,2018
106600,2018
106606,2018
106610,2018
106612,2018
106614,2018
106615,2018
108069,2018
108092,2018
108093,2018
108101,2018
108106,2018
108108,2018
108110,2018
108111,2018
108117,2018
108122,2018
108123,2018
108124,2018
108125,2018
108128,2018
108129,2018
108131,2018
108140,2018
108141,2018
108142,2018
108144,2018
108146,2018
108148,2018
108149,2018
108151,2018
108153,2018
108154,2018
108155,2018
108157,2018
108171,2018
108180,2018
108191,2018
108221,2018
108227,2018
108230,2018
108237,2018
108249,2018
108253,2018
108260,2018
108267,2018
108270,2018
108275,2018
108282,2018
108283,2018
108285,2018
108286,2018
108290,2018
108297,2018
108298,2018
108310,2018
108319,2018
108320,2018
108322,2018
108323,2018
108324,2018
108325,2018
108326,2018
108329,2018
108330,2018
108333,2018
108334,2018
108337,2018
108341,2018
108342,2018
108345,2018
108352,2018
108356,2018
109140,2018
109143,2018
109149,2018
109494,2018
109963,2018
109972,2018
109973,2018
109985,2018
109991,2018
109994,2018
110008,2018
110011,2018
110015,2018
110016,2018
110018,2018
110024,2018
110031,2018
110033,2018
110037,2018
110039,2018
110762,2018
110763,2018
110766,2018
110767,2018
110768,2018
110770,2018
110771,2018
110779,2018
110780,2018
110787,2018
110795,2018
110798,2018
110802,2018
110807,2018
110809,2018
110813,2018
110819,2018
113156,2018
113159,2018
113160,2018
113166,2018
113167,2018
113177,2018
113186,2018
113190,2018
113192,2018
113193,2018
113194,2018
113195,2018
113202,2018
113203,2018
113207,2018
113208,2018
113209,2018
113214,2018
113215,2018
113216,2018
113221,2018
113224,2018
113228,2018
113231,2018
113233,2018
113236,2018
113239,2018
113240,2018
113241,2018
113246,2018
113248,2018
113250,2018
113252,2018
113259,2018
113262,2018
113266,2018
113271,2018
113277,2018
113282,2018
113295,2018
113300,2018
113307,2018
113309,2018
113312,2018
113314,2018
113317,2018
113320,2018
113321,2018
113326,2018
113327,2018
113342,2018
113346,2018
113356,2018
113357,2018
113358,2018
113359,2018
113363,2018
113365,2018
113367,2018
113369,2018
113373,2018
113375,2018
113382,2018
113384,2018
113385,2018
113389,2018
113392,2018
113393,2018
113394,2018
113396,2018
113397,2018
113399,2018
113402,2018
113406,2018
113407,2018
113413,2018
113414,2018
113416,2018
113421,2018
113424,2018
113426,2018
113430,2018
113432,2018
113433,2018
113434,2018
113437,2018
113444,2018
113448,2018
113449,2018
113453,2018
113454,2018
113458,2018
113464,2018
113467,2018
113471,2018
113472,2018
113476,2018
113478,2018
113494,2018
113502,2018
113504,2018
113508,2018
113517,2018
113520,2018
113523,2018
113524,2018
113543,2018
113544,2018
113546,2018
113551,2018
113556,2018
113559,2018
113560,2018
113561,2018
113564,2018
113567,2018
113569,2018
113573,2018
113576,2018
113577,2018
113578,2018
113579,2018
113581,2018
113582,2018
113584,2018
113585,2018
113586,2018
113588,2018
113591,2018
113595,2018
113599,2018
113600,2018
113602,2018
113615,2018
113619,2018
113621,2018
113625,2018
113628,2018
113638,2018
113643,2018
113655,2018
113656,2018
113657,2018
113660,2018
113667,2018
113669,2018
113670,2018
113674,2018
113676,2018
113684,2018
113693,2018
113702,2018
113708,2018
113716,2018
115435,2018
115438,2018
115441,2018
115442,2018
115459,2018
115466,2018
115479,2018
115490,2018
115502,2018
115509,2018
115515,2018
115518,2018
115522,2018
115541,2018
115546,2018
115548,2018
115558,2018
115559,2018
115564,2018
115568,2018
115570,2018
115574,2018
115578,2018
116803,2018
116804,2018
116809,2018
116810,2018
116811,2018
116812,2018
116814,2018
116815,2018
116816,2018
116817,2018
116818,2018
116820,2018
116821,2018
116823,2018
116826,2018
116827,2018
116828,2018
116833,2018
116836,2018
116838,2018
116840,2018
116841,2018
116842,2018
116844,2018
116849,2018
116859,2018
116860,2018
116861,2018
116862,2018
116863,2018
116864,2018
116865,2018
116866,2018
116869,2018
116871,2018
116875,2018
116880,2018
116881,2018
119089,2018
119093,2018
119103,2018
119113,2018
119124,2018
119130,2018
119137,2018
119149,2018
119161,2018
119163,2018
119166,2018
119171,2018
119177,2018
119191,2018
119193,2018
119202,2018
119210,2018
119216,2018
119222,2018
119223,2018
119224,2018
119225,2018
119233,2018
119234,2018
119238,2018
119242,2018
119257,2018
119264,2018
119266,2018
119267,2018
119269,2018
119272,2018
119277,2018
119281,2018
119284,2018
119287,2018
119294,2018
119296,2018
119299,2018
119307,2018
119308,2018
119311,2018
119314,2018
119328,2018
119331,2018
119336,2018
119352,2018
119355,2018
119357,2018
119358,2018
119361,2018
119364,2018
119366,2018
119375,2018
119376,2018
119377,2018
119387,2018
119396,2018
119407,2018
119410,2018
119418,2018
119423,2018
119425,2018
119426,2018
119431,2018
119432,2018
119434,2018
119435,2018
119436,2018
119451,2018
119475,2018
119476,2018
119477,2018
119483,2018
119491,2018
119494,2018
119509,2018
119526,2018
119537,2018
119541,2018
119542,2018
119560,2018
119590,2018
119617,2018
119672,2018
119673,2018
121440,2018
121536,2018
113555,2018
102915,2018
84637,2018
13953,2018
76794,2018
18800,2018
91374,2018
102944,2018
29040,2018
102905,2018
18938,2018
13610,2018
13871,2018
91197,2018
7112,2018
6007,2018
37870,2018
13906,2018
37918,2018
19116,2018
37768,2018
102845,2018
6393,2018
51953,2018
14015,2018
48136,2018
41501,2018
51117,2018
37613,2018
102856,2018
13785,2018
76956,2018
41415,2018
51890,2018
13497,2018
37907,2018
29153,2018
105464,2018
116857,2018
13591,2018
13768,2018
56505,2018
56629,2018
37796,2018
102740,2018
13432,2018
18849,2018
6776,2018
6938,2018
6949,2018
48484,2018
108156,2018
48476,2018
37814,2018
13420,2018
14167,2018
77068,2018
7089,2018
56663,2018
48341,2018
19011,2018
6474,2018
84643,2018
106579,2018
13557,2018
13327,2018
84629,2018
5981,2018
13641,2018
70270,2018
64016,2018
121453,2018
48400,2018
6987,2018
13589,2018
113201,2018
113303,2018
28675,2018
7104,2018
14067,2018
55173,2018
60747,2018
60714,2018
113510,2018
104061,2018
18818,2018
18996,2018
91265,2018
7129,2018
6777,2018
13313,2018
56356,2018
7083,2018
110797,2018
28633,2018
48040,2018
41499,2018
51115,2018
95015,2018
105466,2018
29101,2018
76868,2018
66561,2018
14116,2018
96944,2018
28441,2018
94936,2018
13855,2018
37719,2018
84491,2018
101548,2018
6304,2018
6767,2018
76440,2018
55701,2018
60821,2018
55646,2018
48426,2018
48365,2018
48092,2018
28216,2018
98664,2018
70430,2018
28634,2018
41897,2018
76607,2018
28670,2018
43791,2018
45197,2018
13866,2018
37677,2018
60620,2018
37627,2018
91151,2018
13233,2018
18738,2018
43865,2018
18819,2018
48152,2018
91037,2018
37548,2018
56371,2018
91361,2018
91358,2018
91413,2018
43835,2018
91114,2018
28586,2018
91228,2018
6556,2018
48201,2018
56441,2018
37734,2018
13445,2018
60732,2018
66544,2018
91155,2018
48406,2018
37781,2018
43832,2018
43805,2018
48009,2018
98630,2018
14100,2018
61470,2018
48458,2018
48197,2018
55096,2018
28114,2018
100749,2018
64021,2018
121458,2018
48215,2018
91025,2018
14103,2018
13581,2018
100755,2018
13975,2018
13648,2018
84732,2018
48511,2018
13216,2018
13604,2018
6792,2018
37563,2018
48551,2018
13669,2018
13555,2018
37409,2018
93927,2018
48572,2018
84715,2018
37411,2018
38022,2018
91297,2018
13751,2018
7176,2018
13427,2018
109999,2018
37482,2018
63995,2018
43846,2018
84159,2018
76795,2018
13302,2018
55203,2018
93811,2018
13607,2018
37805,2018
6678,2018
13897,2018
6785,2018
60705,2018
108278,2018
108219,2018
108159,2018
108178,2018
119350,2018
70456,2018
70226,2018
13316,2018
28982,2018
28865,2018
6106,2018
91146,2018
108136,2018
28872,2018
6268,2018
55508,2018
29099,2018
56712,2018
56691,2018
70164,2018
87428,2018
48539,2018
56599,2018
94042,2018
94974,2018
119504,2018
18749,2018
6223,2018
55672,2018
84706,2018
92212,2018
13666,2018
76907,2018
7000,2018
84047,2018
84152,2018
70379,2018
70499,2018
70524,2018
76519,2018
84590,2018
87305,2018
87449,2018
93777,2018
104452,2018
54871,2018
87265,2018
55554,2018
60783,2018
87872,2018
87933,2018
104411,2018
28379,2018
70457,2018
54705,2018
55570,2018
13915,2018
18753,2018
28151,2018
28200,2018
28824,2018
28867,2018
37970,2018
41359,2018
6257,2018
60729,2018
6672,2018
70292,2018
70333,2018
70371,2018
70479,2018
70539,2018
70540,2018
84298,2018
84386,2018
87175,2018
87254,2018
87357,2018
87831,2018
87925,2018
93784,2018
98660,2018
105458,2018
55438,2018
87199,2018
84108,2018
70298,2018
84227,2018
28614,2018
104445,2018
54876,2018
19045,2018
6166,2018
6039,2018
105472,2018
6138,2018
48046,2018
55387,2018
41838,2018
51626,2018
6068,2018
6376,2018
6529,2018
6583,2018
84315,2018
41841,2018
18844,2018
84711,2018
94016,2018
41883,2018
18772,2018
55675,2018
98591,2018
55399,2018
60718,2018
13884,2018
70238,2018
70416,2018
92224,2018
76446,2018
76944,2018
84305,2018
13263,2018
41749,2018
6991,2018
98590,2018
28458,2018
29060,2018
41421,2018
41634,2018
51421,2018
51896,2018
55135,2018
55154,2018
55457,2018
70271,2018
70347,2018
70401,2018
70534,2018
76546,2018
84049,2018
84620,2018
87160,2018
87161,2018
87177,2018
87179,2018
87181,2018
87394,2018
93879,2018
98589,2018
98604,2018
98642,2018
18883,2018
19088,2018
41750,2018
51455,2018
84472,2018
87163,2018
91109,2018
93964,2018
29069,2018
76927,2018
55023,2018
13738,2018
28157,2018
41456,2018
41888,2018
6082,2018
51619,2018
6631,2018
6636,2018
7130,2018
28594,2018
55022,2018
54758,2018
91040,2018
18808,2018
48276,2018
56318,2018
91049,2018
94973,2018
87320,2018
87882,2018
54987,2018
100706,2018
41244,2018
51330,2018
101533,2018
28878,2018
93994,2018
70196,2018
119662,2018
84605,2018
115587,2018
70183,2018
55738,2018
62772,2018
48545,2018
70301,2018
6506,2018
6134,2018
76475,2018
41260,2018
6017,2018
51255,2018
6730,2018
87894,2018
87958,2018
94971,2018
13908,2018
41709,2018
51447,2018
55358,2018
41200,2018
84339,2018
55183,2018
28501,2018
41286,2018
51278,2018
55631,2018
76935,2018
87924,2018
93962,2018
98599,2018
119256,2018
55001,2018
84626,2018
13979,2018
54919,2018
93983,2018
37681,2018
108175,2018
113328,2018
28193,2018
55586,2018
84166,2018
18776,2018
55670,2018
6251,2018
98460,2018
55155,2018
28799,2018
104453,2018
108130,2018
18759,2018
54788,2018
28156,2018
54974,2018
28473,2018
87194,2018
104437,2018
41340,2018
51821,2018
110023,2018
56688,2018
91301,2018
84272,2018
41781,2018
51484,2018
48339,2018
18812,2018
64023,2018
121462,2018
41544,2018
51067,2018
98444,2018
102771,2018
102758,2018
7031,2018
18751,2018
18752,2018
19135,2018
19154,2018
28715,2018
48440,2018
6201,2018
6248,2018
6329,2018
59328,2018
6843,2018
6857,2018
84631,2018
98520,2018
13260,2018
113405,2018
6593,2018
28281,2018
87338,2018
6321,2018
13490,2018
13703,2018
18782,2018
28996,2018
29033,2018
41389,2018
41751,2018
48553,2018
51456,2018
51850,2018
55287,2018
55400,2018
55708,2018
6673,2018
76748,2018
93948,2018
96979,2018
48204,2018
55354,2018
59295,2018
84028,2018
84185,2018
84663,2018
98639,2018
102750,2018
102783,2018
102935,2018
102947,2018
104400,2018
108102,2018
13221,2018
113188,2018
113401,2018
28700,2018
87372,2018
76817,2018
13863,2018
14000,2018
28772,2018
54710,2018
59315,2018
98513,2018
102706,2018
13271,2018
37795,2018
110042,2018
28930,2018
55694,2018
101542,2018
13798,2018
6533,2018
55163,2018
76766,2018
41203,2018
51208,2018
98562,2018
98561,2018
28146,2018
28389,2018
28409,2018
55079,2018
55141,2018
55707,2018
110796,2018
41570,2018
48312,2018
51337,2018
13788,2018
28211,2018
56547,2018
28460,2018
54968,2018
93819,2018
28443,2018
70528,2018
55068,2018
28625,2018
28454,2018
13300,2018
76464,2018
77019,2018
13941,2018
41650,2018
28779,2018
28929,2018
55227,2018
59273,2018
6644,2018
70463,2018
76517,2018
84701,2018
97065,2018
98594,2018
102696,2018
104068,2018
41571,2018
51338,2018
84702,2018
28478,2018
55305,2018
87325,2018
102920,2018
41358,2018
6061,2018
51809,2018
70465,2018
76870,2018
102866,2018
37820,2018
41627,2018
51415,2018
6964,2018
98592,2018
37804,2018
41635,2018
51422,2018
59272,2018
59304,2018
28314,2018
6975,2018
37486,2018
55297,2018
6629,2018
87209,2018
13501,2018
41487,2018
51121,2018
54702,2018
59292,2018
59310,2018
61484,2018
96937,2018
115452,2018
87379,2018
14104,2018
55565,2018
6819,2018
97089,2018
41450,2018
51926,2018
28445,2018
56692,2018
115528,2018
108239,2018
87168,2018
104450,2018
28452,2018
54742,2018
60827,2018
