key,paperYear
35703,2012
99691,2012
103672,2012
103745,2012
57901,2012
99799,2012
99659,2012
2503,2012
99715,2012
103680,2012
116589,2012
103738,2012
109020,2012
112603,2012
107390,2012
107411,2012
59909,2012
109016,2012
107381,2012
103729,2012
112460,2012
103691,2012
107402,2012
103726,2012
35617,2012
103695,2012
24184,2012
35591,2012
99658,2012
104255,2012
103719,2012
58070,2012
103723,2012
10407,2012
103675,2012
112602,2012
107405,2012
112467,2012
109006,2012
103746,2012
99731,2012
107350,2012
99696,2012
112480,2012
35743,2012
109000,2012
99748,2012
35569,2012
103750,2012
108978,2012
99814,2012
50142,2012
103713,2012
103705,2012
111257,2012
2373,2012
99829,2012
99730,2012
10561,2012
107376,2012
112455,2012
99789,2012
103708,2012
116599,2012
2365,2012
103697,2012
107424,2012
103740,2012
112377,2012
112466,2012
80981,2012
99805,2012
103671,2012
112592,2012
112416,2012
99772,2012
112397,2012
50140,2012
50199,2012
112486,2012
112597,2012
107385,2012
104264,2012
99774,2012
99823,2012
53334,2012
107375,2012
99708,2012
105074,2012
103736,2012
2325,2012
59825,2012
107380,2012
112410,2012
112481,2012
57765,2012
50157,2012
103706,2012
99718,2012
112586,2012
99780,2012
112459,2012
74871,2012
103687,2012
99798,2012
99833,2012
103733,2012
107366,2012
93150,2012
112605,2012
109001,2012
112569,2012
74289,2012
23989,2012
80583,2012
2213,2012
50191,2012
112535,2012
112542,2012
110608,2012
59831,2012
112469,2012
112417,2012
112483,2012
99737,2012
107420,2012
112511,2012
107354,2012
108955,2012
10697,2012
99690,2012
112400,2012
99779,2012
99725,2012
112503,2012
111279,2012
99765,2012
57793,2012
107398,2012
112384,2012
108966,2012
99796,2012
112489,2012
110571,2012
99773,2012
10708,2012
107360,2012
112414,2012
57787,2012
105298,2012
62223,2012
80861,2012
112506,2012
103715,2012
104269,2012
107358,2012
111247,2012
112547,2012
112477,2012
109048,2012
112487,2012
50218,2012
87553,2012
117372,2012
112465,2012
103692,2012
112421,2012
112428,2012
112520,2012
112437,2012
112381,2012
99792,2012
99749,2012
50151,2012
112500,2012
112479,2012
117399,2012
112492,2012
93076,2012
99781,2012
99844,2012
112533,2012
99813,2012
35745,2012
107353,2012
112578,2012
105110,2012
57744,2012
111294,2012
103711,2012
99683,2012
99660,2012
80914,2012
117389,2012
2427,2012
50265,2012
112504,2012
108991,2012
59860,2012
112561,2012
23967,2012
116608,2012
10586,2012
99800,2012
108980,2012
117382,2012
99769,2012
107364,2012
105863,2012
35661,2012
53407,2012
99810,2012
10409,2012
111262,2012
59006,2012
103693,2012
99849,2012
99712,2012
10643,2012
99758,2012
80790,2012
80848,2012
111292,2012
109038,2012
116588,2012
117377,2012
112507,2012
107408,2012
107414,2012
109030,2012
112562,2012
112611,2012
16218,2012
109025,2012
112456,2012
112556,2012
112380,2012
80738,2012
112476,2012
99693,2012
99702,2012
103710,2012
107373,2012
99668,2012
35552,2012
103712,2012
103720,2012
10531,2012
112468,2012
103747,2012
103702,2012
103689,2012
108956,2012
112555,2012
111273,2012
107422,2012
103701,2012
103699,2012
99722,2012
99707,2012
112436,2012
99771,2012
103678,2012
99807,2012
103722,2012
112420,2012
24142,2012
103707,2012
99821,2012
103721,2012
112537,2012
35615,2012
99711,2012
107416,2012
2430,2012
103694,2012
99815,2012
103696,2012
99728,2012
74592,2012
35528,2012
112529,2012
103751,2012
107415,2012
99757,2012
112399,2012
61320,2012
99783,2012
2205,2012
2212,2012
2235,2012
2251,2012
2258,2012
2261,2012
2268,2012
2442,2012
2531,2012
2534,2012
2551,2012
2552,2012
2564,2012
16096,2012
16125,2012
23761,2012
23792,2012
23987,2012
24083,2012
24097,2012
24207,2012
24215,2012
24216,2012
24249,2012
24300,2012
35554,2012
35570,2012
35702,2012
44564,2012
44586,2012
44656,2012
46343,2012
46434,2012
50126,2012
50130,2012
50136,2012
50148,2012
50165,2012
50167,2012
50186,2012
50197,2012
50240,2012
50276,2012
50298,2012
50299,2012
50364,2012
53097,2012
