key,paperYear
97978,2007
97910,2007
98030,2007
102648,2007
97956,2007
97906,2007
121842,2007
97977,2007
97994,2007
98010,2007
97916,2007
34777,2007
102635,2007
88517,2007
102613,2007
97892,2007
9157,2007
775,2007
43228,2007
102617,2007
122121,2007
121955,2007
14615,2007
97880,2007
102645,2007
98000,2007
102643,2007
102618,2007
14576,2007
44155,2007
78123,2007
107938,2007
98007,2007
78003,2007
100502,2007
109198,2007
102638,2007
102616,2007
97957,2007
113036,2007
106162,2007
34815,2007
98038,2007
106145,2007
97952,2007
78235,2007
77913,2007
109875,2007
97961,2007
115688,2007
14584,2007
116952,2007
97902,2007
106147,2007
77932,2007
97983,2007
88467,2007
97919,2007
107937,2007
107943,2007
106153,2007
39229,2007
97879,2007
98056,2007
113048,2007
97992,2007
118791,2007
78323,2007
97901,2007
118817,2007
39331,2007
879,2007
103955,2007
106171,2007
118823,2007
105485,2007
109864,2007
732,2007
106149,2007
122054,2007
106233,2007
78242,2007
78054,2007
77867,2007
77856,2007
34800,2007
106155,2007
39589,2007
118799,2007
106165,2007
113022,2007
97875,2007
64582,2007
106160,2007
113054,2007
77883,2007
106225,2007
39367,2007
64480,2007
78040,2007
106214,2007
97999,2007
98054,2007
97949,2007
97922,2007
118775,2007
78257,2007
103963,2007
106208,2007
77950,2007
118744,2007
106187,2007
98044,2007
106206,2007
106196,2007
39221,2007
107972,2007
77917,2007
97912,2007
9119,2007
39295,2007
78004,2007
97984,2007
100479,2007
34825,2007
97946,2007
88451,2007
106231,2007
118805,2007
20851,2007
98065,2007
97889,2007
9058,2007
104597,2007
102644,2007
106209,2007
106150,2007
100527,2007
97894,2007
78285,2007
109858,2007
78044,2007
106205,2007
118733,2007
97948,2007
97930,2007
118803,2007
98021,2007
78203,2007
64583,2007
78116,2007
104607,2007
102632,2007
102621,2007
21120,2007
39293,2007
64570,2007
78290,2007
106204,2007
107945,2007
97932,2007
78324,2007
88572,2007
106181,2007
66252,2007
116950,2007
92654,2007
97876,2007
78143,2007
78145,2007
77841,2007
78099,2007
77910,2007
891,2007
78063,2007
684,2007
770,2007
106148,2007
109870,2007
113061,2007
116973,2007
107975,2007
118741,2007
106229,2007
106218,2007
97938,2007
98041,2007
77980,2007
106184,2007
34717,2007
121968,2007
106210,2007
97950,2007
106216,2007
118788,2007
116958,2007
106217,2007
21095,2007
97986,2007
102614,2007
113030,2007
97887,2007
826,2007
98037,2007
106176,2007
78230,2007
97905,2007
98039,2007
20955,2007
9094,2007
106158,2007
98066,2007
97981,2007
97985,2007
43233,2007
102625,2007
107957,2007
106234,2007
736,2007
116969,2007
102630,2007
118792,2007
107976,2007
14724,2007
105488,2007
97997,2007
78315,2007
838,2007
98006,2007
103964,2007
21092,2007
43212,2007
78200,2007
78005,2007
118751,2007
118814,2007
109865,2007
98032,2007
98013,2007
102623,2007
20986,2007
97987,2007
97944,2007
14676,2007
97881,2007
106186,2007
97958,2007
98052,2007
118796,2007
97936,2007
102615,2007
106190,2007
107963,2007
106163,2007
102642,2007
113044,2007
14736,2007
45620,2007
88473,2007
102652,2007
98012,2007
98008,2007
39294,2007
768,2007
78081,2007
21088,2007
97913,2007
106167,2007
97886,2007
106195,2007
106157,2007
59406,2007
106175,2007
106200,2007
39511,2007
106194,2007
97996,2007
109215,2007
97908,2007
102631,2007
98028,2007
118719,2007
106183,2007
115689,2007
113062,2007
43237,2007
100503,2007
104605,2007
97927,2007
9063,2007
98049,2007
64562,2007
77930,2007
14791,2007
97979,2007
107953,2007
97883,2007
629,2007
98011,2007
97899,2007
103968,2007
616,2007
724,2007
830,2007
972,2007
14577,2007
14630,2007
14816,2007
20762,2007
20816,2007
20994,2007
21083,2007
21116,2007
21147,2007
21155,2007
21168,2007
21181,2007
21237,2007
21259,2007
21268,2007
21276,2007
21277,2007
34837,2007
39166,2007
39260,2007
39272,2007
39310,2007
39345,2007
39407,2007
39434,2007
39468,2007
39481,2007
39497,2007
39602,2007
44190,2007
55830,2007
55834,2007
59403,2007
59480,2007
64436,2007
64469,2007
66250,2007
66267,2007
77845,2007
77847,2007
77860,2007
77861,2007
77880,2007
77884,2007
77901,2007
77915,2007
77916,2007
77938,2007
77946,2007
77947,2007
77959,2007
77962,2007
77963,2007
77966,2007
77972,2007
77993,2007
78019,2007
78022,2007
78023,2007
78025,2007
78043,2007
78046,2007
78065,2007
78070,2007
78071,2007
78075,2007
78086,2007
78089,2007
78115,2007
78159,2007
78166,2007
78167,2007
78175,2007
78195,2007
78212,2007
78233,2007
78245,2007
78249,2007
78250,2007
78251,2007
78259,2007
78271,2007
78275,2007
78292,2007
78294,2007
78297,2007
78298,2007
78333,2007
