key,paperYear
99968,2011
100005,2011
100015,2011
10194,2011
10182,2011
99973,2011
43358,2011
99920,2011
100035,2011
103756,2011
99865,2011
103768,2011
103791,2011
80488,2011
43359,2011
99906,2011
80469,2011
121242,2011
112625,2011
100030,2011
107495,2011
104292,2011
103784,2011
107519,2011
121127,2011
80183,2011
103789,2011
117423,2011
116652,2011
10211,2011
80148,2011
107515,2011
99870,2011
112646,2011
99873,2011
121169,2011
80559,2011
80546,2011
80332,2011
100034,2011
99954,2011
99899,2011
112637,2011
104294,2011
80181,2011
121145,2011
62030,2011
99944,2011
23543,2011
112730,2011
107504,2011
121190,2011
103762,2011
111368,2011
103767,2011
100019,2011
16022,2011
80358,2011
67843,2011
121229,2011
100018,2011
107506,2011
99977,2011
99892,2011
109419,2011
121183,2011
121220,2011
109094,2011
100033,2011
107456,2011
23326,2011
109417,2011
117427,2011
43375,2011
111332,2011
107479,2011
109053,2011
100014,2011
95841,2011
105336,2011
100048,2011
99868,2011
109064,2011
112644,2011
64993,2011
23458,2011
121212,2011
99991,2011
107450,2011
80280,2011
121188,2011
121235,2011
121290,2011
99935,2011
99883,2011
100039,2011
107522,2011
100028,2011
109086,2011
99869,2011
103765,2011
103757,2011
121234,2011
116640,2011
100003,2011
103776,2011
105332,2011
103786,2011
67863,2011
99881,2011
35357,2011
23526,2011
112733,2011
10229,2011
121258,2011
121116,2011
109079,2011
63551,2011
107497,2011
100025,2011
112699,2011
103790,2011
103759,2011
104305,2011
99939,2011
103761,2011
116625,2011
107470,2011
103775,2011
103781,2011
100006,2011
105325,2011
103779,2011
121147,2011
121162,2011
109413,2011
107481,2011
80202,2011
121245,2011
121194,2011
67957,2011
109058,2011
99923,2011
107512,2011
67954,2011
110669,2011
10151,2011
112657,2011
99974,2011
23389,2011
107508,2011
100052,2011
107473,2011
121256,2011
99994,2011
61281,2011
99884,2011
67995,2011
121129,2011
68025,2011
121226,2011
100007,2011
99911,2011
112642,2011
44517,2011
117435,2011
109679,2011
109051,2011
107530,2011
65040,2011
68067,2011
67926,2011
67960,2011
67857,2011
67823,2011
67908,2011
80115,2011
80171,2011
112728,2011
107527,2011
107468,2011
111342,2011
111320,2011
111323,2011
117409,2011
116627,2011
117433,2011
121150,2011
121198,2011
121189,2011
121267,2011
112739,2011
107529,2011
107520,2011
117428,2011
117417,2011
68074,2011
107492,2011
112630,2011
10290,2011
101374,2011
112660,2011
121255,2011
112641,2011
121161,2011
23308,2011
105124,2011
103764,2011
123036,2011
116653,2011
46245,2011
99890,2011
103782,2011
103755,2011
107432,2011
99875,2011
107454,2011
67865,2011
99929,2011
107449,2011
112663,2011
10247,2011
35421,2011
10180,2011
62039,2011
99966,2011
112740,2011
107478,2011
123050,2011
107464,2011
121115,2011
107452,2011
112671,2011
99982,2011
100032,2011
112669,2011
99915,2011
100046,2011
99897,2011
121213,2011
92943,2011
121179,2011
99950,2011
99856,2011
112731,2011
112667,2011
112633,2011
107500,2011
100016,2011
99891,2011
15882,2011
99992,2011
103769,2011
103773,2011
99955,2011
103783,2011
103774,2011
121238,2011
103754,2011
109438,2011
121166,2011
107453,2011
46207,2011
107443,2011
100004,2011
103793,2011
35449,2011
103792,2011
112634,2011
121219,2011
100047,2011
99943,2011
121261,2011
1781,2011
112647,2011
80396,2011
35340,2011
121282,2011
100021,2011
15767,2011
103763,2011
109056,2011
99951,2011
107445,2011
99862,2011
67888,2011
10262,2011
121206,2011
99931,2011
107484,2011
121249,2011
109065,2011
107531,2011
121186,2011
99965,2011
121107,2011
121110,2011
1787,2011
1793,2011
1910,2011
1948,2011
1985,2011
2010,2011
2056,2011
2088,2011
2092,2011
15705,2011
15810,2011
16001,2011
16044,2011
16045,2011
23164,2011
23193,2011
23253,2011
23309,2011
23375,2011
23402,2011
23542,2011
23612,2011
23616,2011
23662,2011
23691,2011
23695,2011
23714,2011
23724,2011
