key,paperYear
114053,2017
12879,2017
103094,2017
116001,2017
114030,2017
114124,2017
106679,2017
27382,2017
115987,2017
13046,2017
37105,2017
113751,2017
113982,2017
37084,2017
106622,2017
113995,2017
37069,2017
113934,2017
113855,2017
106691,2017
103058,2017
113833,2017
114113,2017
113924,2017
47788,2017
116016,2017
83519,2017
103048,2017
114010,2017
98732,2017
103101,2017
113771,2017
12627,2017
120044,2017
108370,2017
113760,2017
116040,2017
103032,2017
106800,2017
103001,2017
113816,2017
60581,2017
98822,2017
106732,2017
98695,2017
113890,2017
111013,2017
120022,2017
103120,2017
27670,2017
120201,2017
108388,2017
103024,2017
108412,2017
114077,2017
119943,2017
27469,2017
115971,2017
114016,2017
120093,2017
103079,2017
108368,2017
119778,2017
114099,2017
113891,2017
120108,2017
113957,2017
114024,2017
98824,2017
5200,2017
113762,2017
113735,2017
114103,2017
5289,2017
115985,2017
12815,2017
113768,2017
113780,2017
103003,2017
119797,2017
103023,2017
60600,2017
45109,2017
103110,2017
120191,2017
106794,2017
106791,2017
83597,2017
114017,2017
114123,2017
113992,2017
114112,2017
114065,2017
120173,2017
113815,2017
120177,2017
119922,2017
119793,2017
119678,2017
120033,2017
13122,2017
103013,2017
103106,2017
103014,2017
103026,2017
114085,2017
5118,2017
116028,2017
113753,2017
113959,2017
117043,2017
106718,2017
5225,2017
113920,2017
102985,2017
27869,2017
106728,2017
113752,2017
103076,2017
114079,2017
106666,2017
113820,2017
119731,2017
103090,2017
113743,2017
116010,2017
113997,2017
12822,2017
103004,2017
104111,2017
113739,2017
114031,2017
83532,2017
12733,2017
65769,2017
113812,2017
120158,2017
101975,2017
103098,2017
103077,2017
108488,2017
116068,2017
106672,2017
106692,2017
113830,2017
113818,2017
117071,2017
103104,2017
103092,2017
103081,2017
108447,2017
106651,2017
119693,2017
106770,2017
37133,2017
119944,2017
101852,2017
106720,2017
113741,2017
117110,2017
103042,2017
106704,2017
98789,2017
32641,2017
116038,2017
106735,2017
103111,2017
113895,2017
37329,2017
106797,2017
106683,2017
103070,2017
101949,2017
113826,2017
119924,2017
63900,2017
117086,2017
113931,2017
113728,2017
102011,2017
108489,2017
113938,2017
114086,2017
37245,2017
101810,2017
98829,2017
27758,2017
114094,2017
18361,2017
27247,2017
27430,2017
27870,2017
27916,2017
27923,2017
27954,2017
28030,2017
28034,2017
28061,2017
28082,2017
28101,2017
32632,2017
32652,2017
32701,2017
32711,2017
32752,2017
32786,2017
32787,2017
32856,2017
32865,2017
32900,2017
32913,2017
37039,2017
37048,2017
37104,2017
37120,2017
37123,2017
37130,2017
37134,2017
37158,2017
37210,2017
37266,2017
37271,2017
37275,2017
37319,2017
37326,2017
5098,2017
5206,2017
5223,2017
5234,2017
5242,2017
5286,2017
5354,2017
5531,2017
5552,2017
40522,2017
40529,2017
40553,2017
40554,2017
40559,2017
40561,2017
40588,2017
40622,2017
43706,2017
43716,2017
43771,2017
45087,2017
45093,2017
45128,2017
47746,2017
47854,2017
47953,2017
47963,2017
47967,2017
5639,2017
5642,2017
5651,2017
5736,2017
5737,2017
5739,2017
5776,2017
5833,2017
5867,2017
5869,2017
5875,2017
5878,2017
5900,2017
5917,2017
5929,2017
5935,2017
60468,2017
60507,2017
60550,2017
60576,2017
60582,2017
60594,2017
63953,2017
65820,2017
65834,2017
65877,2017
65910,2017
65919,2017
65940,2017
65984,2017
66032,2017
70063,2017
83450,2017
83475,2017
83496,2017
83525,2017
83547,2017
83562,2017
83589,2017
83780,2017
83788,2017
83791,2017
83797,2017
83818,2017
83956,2017
94839,2017
94857,2017
94889,2017
94905,2017
96754,2017
98678,2017
98683,2017
98686,2017
98688,2017
98689,2017
98702,2017
98703,2017
98710,2017
98713,2017
98719,2017
98722,2017
98727,2017
98728,2017
98731,2017
98734,2017
98736,2017
98738,2017
98740,2017
98745,2017
98758,2017
98761,2017
98768,2017
98772,2017
98773,2017
98782,2017
98784,2017
98786,2017
98792,2017
98800,2017
98803,2017
98804,2017
98810,2017
98817,2017
98819,2017
98821,2017
98825,2017
98833,2017
98837,2017
98838,2017
98841,2017
98844,2017
98845,2017
98848,2017
98854,2017
100795,2017
100851,2017
101809,2017
101842,2017
101843,2017
101856,2017
101865,2017
101901,2017
101940,2017
101951,2017
101990,2017
102001,2017
102007,2017
102984,2017
102987,2017
102992,2017
102993,2017
102996,2017
102997,2017
102999,2017
103000,2017
103005,2017
103008,2017
103009,2017
103010,2017
103012,2017
103015,2017
103016,2017
103017,2017
103019,2017
103027,2017
103028,2017
103031,2017
103033,2017
103035,2017
103040,2017
103043,2017
103044,2017
103047,2017
103051,2017
103052,2017
103055,2017
103057,2017
103063,2017
103064,2017
103068,2017
103073,2017
103075,2017
103083,2017
103085,2017
103086,2017
103087,2017
103088,2017
103093,2017
103097,2017
103099,2017
103107,2017
103109,2017
103112,2017
103114,2017
103115,2017
103117,2017
103119,2017
103123,2017
104094,2017
104098,2017
104099,2017
104105,2017
104108,2017
104110,2017
104114,2017
104755,2017
104778,2017
104787,2017
105647,2017
106620,2017
106621,2017
106626,2017
106627,2017
106634,2017
106635,2017
106636,2017
106637,2017
106638,2017
106639,2017
106643,2017
106644,2017
106645,2017
106647,2017
106648,2017
106649,2017
106652,2017
106653,2017
106654,2017
106656,2017
106658,2017
106659,2017
106662,2017
106663,2017
106677,2017
106678,2017
106680,2017
106682,2017
106684,2017
106685,2017
106686,2017
106687,2017
106689,2017
106693,2017
106694,2017
106699,2017
106700,2017
106701,2017
106703,2017
106707,2017
106708,2017
106709,2017
106712,2017
106715,2017
106719,2017
106721,2017
106723,2017
106724,2017
106725,2017
106726,2017
106727,2017
106733,2017
106734,2017
106736,2017
106737,2017
106743,2017
106747,2017
106748,2017
106749,2017
106750,2017
106751,2017
106753,2017
106755,2017
106756,2017
106757,2017
106760,2017
106762,2017
106767,2017
106768,2017
106769,2017
106771,2017
106773,2017
106774,2017
106775,2017
106776,2017
106780,2017
106783,2017
106784,2017
106785,2017
106786,2017
106788,2017
106793,2017
106795,2017
106801,2017
108366,2017
108371,2017
108396,2017
108405,2017
108410,2017
108453,2017
12554,2017
12646,2017
12682,2017
12692,2017
12726,2017
12777,2017
12949,2017
12993,2017
13187,2017
110067,2017
110108,2017
110109,2017
110982,2017
