key,paperYear
99478,2013
35792,2013
103582,2013
121088,2013
99505,2013
99508,2013
120991,2013
107226,2013
107211,2013
112293,2013
114920,2013
112227,2013
108872,2013
115047,2013
120940,2013
114922,2013
99497,2013
99532,2013
116544,2013
120949,2013
112260,2013
108897,2013
112220,2013
120976,2013
65454,2013
120933,2013
81322,2013
65358,2013
112268,2013
114910,2013
103630,2013
114979,2013
103619,2013
107203,2013
115103,2013
103620,2013
107274,2013
107266,2013
81343,2013
108900,2013
99584,2013
114938,2013
107322,2013
108875,2013
115134,2013
121073,2013
35829,2013
108904,2013
107201,2013
99566,2013
107328,2013
103586,2013
104206,2013
114911,2013
114959,2013
2819,2013
10822,2013
115022,2013
103607,2013
112194,2013
121040,2013
99641,2013
99513,2013
99448,2013
115011,2013
114895,2013
99470,2013
112166,2013
115094,2013
107336,2013
81443,2013
120980,2013
10780,2013
103632,2013
107323,2013
120938,2013
115025,2013
107181,2013
31473,2013
107232,2013
111213,2013
107233,2013
115127,2013
46551,2013
99498,2013
121080,2013
63629,2013
121003,2013
114968,2013
114899,2013
121042,2013
10938,2013
120936,2013
99496,2013
99543,2013
112269,2013
112360,2013
121002,2013
121065,2013
114890,2013
99531,2013
115005,2013
107186,2013
89506,2013
81364,2013
112335,2013
99547,2013
99603,2013
114948,2013
81325,2013
99548,2013
99607,2013
35799,2013
44672,2013
109371,2013
116538,2013
115096,2013
115129,2013
117356,2013
114958,2013
99563,2013
99579,2013
103661,2013
99542,2013
81140,2013
114992,2013
107310,2013
107234,2013
107258,2013
103666,2013
107319,2013
99594,2013
24647,2013
99614,2013
111221,2013
103592,2013
112314,2013
99488,2013
105829,2013
99597,2013
114919,2013
31778,2013
103579,2013
103622,2013
120992,2013
114923,2013
2628,2013
114896,2013
108915,2013
120999,2013
107260,2013
99539,2013
81405,2013
112176,2013
121069,2013
81423,2013
115090,2013
112259,2013
107182,2013
103641,2013
99590,2013
121089,2013
115176,2013
107307,2013
107305,2013
107333,2013
107300,2013
103612,2013
107270,2013
112304,2013
99592,2013
99534,2013
115055,2013
31405,2013
121095,2013
115016,2013
35982,2013
99632,2013
121048,2013
107331,2013
99561,2013
99618,2013
108943,2013
121060,2013
81073,2013
120942,2013
112363,2013
81167,2013
81195,2013
81287,2013
81186,2013
103657,2013
107213,2013
107253,2013
107193,2013
107267,2013
107190,2013
112265,2013
111234,2013
111218,2013
114990,2013
112219,2013
115019,2013
114956,2013
115048,2013
115165,2013
68593,2013
121083,2013
44679,2013
107227,2013
112368,2013
115155,2013
114893,2013
109369,2013
107263,2013
107195,2013
114943,2013
99562,2013
120988,2013
121093,2013
115126,2013
117338,2013
115143,2013
99552,2013
99600,2013
99474,2013
114969,2013
81172,2013
99623,2013
112262,2013
104221,2013
115098,2013
99434,2013
107205,2013
115141,2013
114903,2013
120985,2013
107278,2013
107301,2013
99533,2013
115058,2013
115081,2013
121081,2013
121086,2013
121023,2013
103590,2013
115171,2013
103581,2013
81398,2013
24805,2013
103652,2013
107299,2013
115017,2013
111233,2013
81188,2013
112244,2013
112338,2013
16828,2013
99624,2013
108907,2013
112278,2013
81226,2013
115020,2013
112320,2013
121012,2013
105832,2013
99437,2013
115157,2013
112264,2013
11056,2013
107287,2013
114951,2013
81299,2013
108863,2013
114897,2013
110466,2013
114926,2013
115118,2013
99472,2013
121096,2013
115163,2013
60003,2013
107228,2013
110475,2013
81455,2013
115071,2013
115159,2013
115150,2013
111227,2013
31658,2013
116575,2013
107217,2013
99538,2013
110456,2013
65331,2013
93212,2013
111186,2013
115120,2013
104225,2013
99454,2013
99598,2013
103660,2013
35754,2013
116573,2013
99439,2013
112283,2013
115093,2013
103597,2013
121087,2013
103589,2013
103604,2013
112246,2013
114925,2013
103616,2013
103621,2013
112354,2013
121076,2013
99450,2013
112165,2013
103625,2013
99560,2013
115145,2013
112225,2013
31537,2013
108899,2013
99466,2013
99591,2013
99494,2013
112350,2013
103603,2013
103588,2013
107204,2013
103609,2013
114984,2013
121019,2013
121010,2013
114993,2013
103651,2013
99443,2013
103615,2013
112254,2013
112302,2013
35942,2013
108887,2013
121094,2013
2644,2013
2810,2013
2824,2013
2832,2013
2881,2013
16492,2013
16563,2013
16568,2013
16571,2013
16867,2013
16880,2013
24594,2013
24599,2013
24709,2013
24723,2013
24817,2013
24818,2013
24820,2013
24823,2013
24845,2013
24847,2013
24869,2013
