key,paperYear
11344,2014
93393,2014
114692,2014
114626,2014
114864,2014
116495,2014
114763,2014
103560,2014
114520,2014
108794,2014
99248,2014
108821,2014
107148,2014
114783,2014
99307,2014
114795,2014
116516,2014
114547,2014
103539,2014
107091,2014
103483,2014
11236,2014
3075,2014
103443,2014
114799,2014
114595,2014
120754,2014
43518,2014
103484,2014
114832,2014
103506,2014
114584,2014
99289,2014
81620,2014
114575,2014
103507,2014
114679,2014
46700,2014
114718,2014
114646,2014
99379,2014
107099,2014
103565,2014
103487,2014
114599,2014
107174,2014
99278,2014
11139,2014
50599,2014
59086,2014
103446,2014
50379,2014
116514,2014
25428,2014
103551,2014
110302,2014
114735,2014
114800,2014
114527,2014
114672,2014
114583,2014
120765,2014
120807,2014
114840,2014
50457,2014
120880,2014
107121,2014
107088,2014
103513,2014
117297,2014
99266,2014
36220,2014
11330,2014
120909,2014
114680,2014
114768,2014
108760,2014
99256,2014
114837,2014
107090,2014
108751,2014
107087,2014
120840,2014
114686,2014
103571,2014
108806,2014
114516,2014
111157,2014
114746,2014
111142,2014
114781,2014
50394,2014
111182,2014
103457,2014
36182,2014
114716,2014
82015,2014
120742,2014
103486,2014
114861,2014
107157,2014
114531,2014
108798,2014
99375,2014
114676,2014
107116,2014
117319,2014
114759,2014
57379,2014
99296,2014
82009,2014
117292,2014
120871,2014
17197,2014
114789,2014
114534,2014
99273,2014
43535,2014
120870,2014
120848,2014
120769,2014
107128,2014
81755,2014
114770,2014
107169,2014
116518,2014
11305,2014
103528,2014
110408,2014
114820,2014
11472,2014
103499,2014
99264,2014
81924,2014
61363,2014
114866,2014
114824,2014
114825,2014
114609,2014
109363,2014
81610,2014
81867,2014
81500,2014
81653,2014
114749,2014
103550,2014
103564,2014
104192,2014
107139,2014
120799,2014
111149,2014
114677,2014
114690,2014
114767,2014
120830,2014
120879,2014
103537,2014
120895,2014
120789,2014
120757,2014
81850,2014
99335,2014
107156,2014
114742,2014
50411,2014
99386,2014
99237,2014
114688,2014
120734,2014
107175,2014
81681,2014
114744,2014
114526,2014
107119,2014
120886,2014
114836,2014
107094,2014
103456,2014
11387,2014
114610,2014
108841,2014
108777,2014
81866,2014
99322,2014
120888,2014
114782,2014
107170,2014
114793,2014
99257,2014
103477,2014
107162,2014
107109,2014
105816,2014
114729,2014
103479,2014
107132,2014
120905,2014
99284,2014
99372,2014
103520,2014
114683,2014
99356,2014
120808,2014
99327,2014
50414,2014
114630,2014
50484,2014
103458,2014
114756,2014
99362,2014
114817,2014
110370,2014
110315,2014
44827,2014
116512,2014
60142,2014
99271,2014
103561,2014
99415,2014
99365,2014
99385,2014
120863,2014
107166,2014
99392,2014
99306,2014
107160,2014
103533,2014
103523,2014
114615,2014
114669,2014
17271,2014
81614,2014
99300,2014
109353,2014
108809,2014
50606,2014
81554,2014
109355,2014
81679,2014
99396,2014
120805,2014
114641,2014
120768,2014
81858,2014
25129,2014
75375,2014
